,,Well,A01,A02,A03,A04,A05,A06,B01,B02,B03,B04,B05,B06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C01,C02,C03,C04,C05,C06,,,,,,,,,,,,
,,Wavelength (nm),Buffer,Buffer,Buffer,Buffer,Buffer,Buffer,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,PEG200,PEG200,PEG200,PEG200,PEG200,PEG200,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,Dextran,Dextran,Dextran,Dextran,Dextran,Dextran,EG,EG,EG,EG,EG,EG,PEG400,PEG400,PEG400,PEG400,PEG400,PEG400,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000
FUS,1020,563,6553,6627,6029,6999,7476,6227,4352,5416,5315,6076,1893,6598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8179,5597,4522,7842,7583,8384,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,564,6323,6425,5801,6748,7254,6034,4239,5187,5087,5817,1853,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7899,5399,4395,7557,7322,8056,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,565,6044,6177,5544,6465,6907,5766,4061,5000,4871,5592,1775,6101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7574,5192,4219,7260,7045,7733,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,566,5867,5930,5378,6226,6706,5590,3957,4839,4742,5393,1736,5902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7302,5017,4071,6993,6792,7447,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,567,5585,5663,5115,5940,6397,5310,3747,4607,4538,5152,1636,5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6993,4777,3893,6664,6458,7134,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,568,5403,5445,4954,5718,6158,5138,3604,4464,4345,4974,1582,5439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6734,4592,3738,6445,6212,6866,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,569,5082,5142,4671,5415,5805,4811,3439,4176,4084,4684,1493,5086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6341,4334,3508,6020,5858,6444,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,570,4885,4961,4476,5206,5600,4649,3304,4049,3959,4512,1423,4903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6116,4173,3398,5842,5674,6196,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,571,4681,4728,4289,4985,5322,4422,3147,3883,3792,4317,1372,4681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5847,3973,3240,5607,5394,5908,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,572,4533,4578,4109,4786,5146,4257,3022,3726,3624,4160,1323,4506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5619,3843,3138,5362,5187,5708,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,573,4332,4388,3990,4580,4968,4113,2901,3582,3493,3972,1272,4289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5441,3658,2999,5168,4942,5467,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,574,4173,4173,3807,4402,4701,3935,2806,3424,3335,3806,1223,4115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5176,3538,2873,4941,4754,5200,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,575,4011,4027,3682,4260,4559,3804,2705,3302,3233,3651,1166,3982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5004,3408,2760,4783,4566,5041,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,576,3880,3903,3558,4093,4417,3666,2598,3199,3147,3546,1120,3796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4860,3298,2683,4580,4456,4871,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,577,3686,3681,3370,3883,4183,3482,2460,3030,2970,3340,1071,3579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4570,3128,2564,4333,4161,4598,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,578,3542,3557,3232,3741,4001,3339,2349,2900,2825,3225,1038,3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4426,3016,2453,4162,4021,4401,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,579,3383,3400,3118,3578,3850,3198,2282,2774,2697,3070,979,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4169,2888,2334,3982,3834,4196,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,580,3207,3223,2945,3411,3653,3020,2167,2643,2555,2908,944,3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3990,2713,2201,3777,3656,3987,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,581,3044,3100,2807,3254,3488,2888,2068,2541,2435,2769,898,2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3810,2618,2137,3600,3479,3791,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,582,2973,2996,2688,3166,3378,2819,1999,2468,2387,2705,869,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3707,2552,2054,3503,3369,3671,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,583,2797,2830,2587,2953,3202,2655,1890,2316,2240,2541,823,2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3514,2384,1931,3285,3200,3446,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,584,2740,2733,2471,2872,3066,2579,1848,2248,2173,2465,802,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3394,2317,1870,3191,3078,3352,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,585,2645,2631,2388,2768,2991,2489,1770,2162,2089,2402,761,2524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3269,2228,1829,3098,2972,3215,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,586,2562,2576,2349,2685,2905,2418,1705,2111,2034,2308,748,2434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212,2165,1771,3004,2867,3126,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,587,2473,2469,2253,2602,2814,2332,1664,2043,1973,2245,716,2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3074,2094,1698,2903,2791,3024,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,588,2372,2400,2167,2501,2686,2215,1621,1961,1884,2131,697,2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2940,2014,1637,2757,2672,2870,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,589,2300,2302,2125,2443,2627,2181,1545,1903,1851,2070,676,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865,1961,1603,2705,2589,2796,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,590,2239,2267,2036,2375,2538,2125,1512,1844,1796,2011,653,2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2766,1898,1541,2591,2524,2717,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,591,2181,2201,1984,2296,2451,2052,1470,1788,1751,1968,636,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2709,1848,1516,2531,2448,2663,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,592,2109,2131,1919,2215,2389,1986,1418,1735,1687,1907,621,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2617,1801,1446,2474,2369,2584,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,593,2080,2092,1886,2184,2348,1956,1409,1717,1651,1865,614,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573,1766,1449,2455,2320,2516,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,594,1978,2013,1831,2116,2250,1881,1355,1657,1598,1826,586,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478,1713,1397,2349,2250,2425,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,595,1941,1930,1775,2045,2166,1830,1317,1578,1549,1728,587,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410,1639,1338,2259,2154,2358,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,596,1890,1899,1708,1984,2138,1774,1294,1545,1515,1701,556,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2333,1591,1301,2212,2100,2279,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,597,1813,1813,1675,1923,2069,1734,1244,1501,1468,1651,541,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2255,1561,1286,2141,2046,2229,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,598,1767,1754,1609,1860,1967,1664,1200,1468,1430,1583,529,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2194,1490,1226,2043,1984,2127,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,599,1691,1725,1567,1785,1943,1608,1166,1401,1379,1541,521,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137,1454,1174,2000,1909,2049,0,0,0,0,0,0,0,0,0,0,0,0
FUS,1020,600,1659,1626,1510,1733,1872,1565,1114,1371,1341,1522,514,1577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053,1430,1160,1950,1840,2005,0,0,0,0,0,0,0,0,0,0,0,0
