,,Well,A07,A08,A09,A10,A11,A12,B07,B08,B09,B10,B11,B12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C07,C08,C09,C10,C11,C12,,,,,,,,,,,,
,,Wavelength (nm),Buffer,Buffer,Buffer,Buffer,Buffer,Buffer,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,PEG200,PEG200,PEG200,PEG200,PEG200,PEG200,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,Dextran,Dextran,Dextran,Dextran,Dextran,Dextran,EG,EG,EG,EG,EG,EG,PEG400,PEG400,PEG400,PEG400,PEG400,PEG400,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000
PUMA S2,1020,502,16433,14953,13738,13348,14966,15345,17002,13586,14721,16775,14963,13184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18657,20814,18263,17220,13685,12896,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,503,17323,15866,14560,14094,15786,16223,18083,14415,15624,17872,15875,14083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19703,22024,19375,18217,14557,13789,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,504,18595,17029,15563,15125,16930,17467,19420,15468,16843,19270,17153,15285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21074,23568,20804,19643,15715,14916,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,505,20027,18342,16779,16266,18198,18686,20886,16706,18169,20776,18527,16562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22629,25365,22426,21134,16991,16170,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,506,21434,19597,17880,17446,19398,20036,22365,17922,19460,22402,19892,17758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24219,27155,24027,22643,18296,17310,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,507,22833,20966,19133,18614,20707,21298,23888,19117,20827,23896,21374,19049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25863,28983,25602,24157,19589,18508,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,508,24552,22560,20572,20088,22302,22988,25757,20671,22562,25921,23130,20740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27801,31262,27629,26037,21238,20186,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,509,26144,24063,21980,21412,23748,24508,27519,22078,24166,27741,24757,22257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29708,33373,29492,27915,22774,21565,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,510,27552,25250,23136,22573,24991,25856,28992,23265,25447,29278,26150,23528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31162,35052,31068,29322,24010,22802,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,511,28801,26512,24223,23567,26095,27023,30371,24350,26661,30711,27442,24779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32644,36635,32443,30704,25212,23926,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,512,30412,28031,25488,24993,27608,28506,32118,25628,28225,32598,29068,26240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34481,38757,34271,32313,26697,25334,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,513,31459,28900,26466,25822,28578,29546,33210,26573,29222,33809,30180,27207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35644,40144,35512,33491,27686,26281,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,514,32168,29647,27011,26435,29177,30236,34005,27230,29949,34602,30882,27952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36513,41128,36257,34319,28322,27069,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,515,32768,30262,27623,27005,29790,30927,34704,27879,30614,35372,31629,28632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37240,42054,37080,35052,29040,27677,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,516,33170,30594,27864,27313,30114,31273,35222,28119,31064,35872,31992,28936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37726,42394,37504,35378,29470,28021,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,517,32904,30430,27694,27184,30009,31100,34958,28104,30916,35676,32016,28934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37498,42334,37411,35255,29352,28049,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,518,32868,30373,27634,27122,29934,31150,34900,27969,30824,35676,31772,28982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37496,42254,37186,35226,29314,27983,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,519,32060,29613,26996,26476,29294,30494,34142,27262,30132,34848,31128,28398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36670,41357,36503,34457,28727,27397,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,520,31447,29091,26462,26006,28652,29897,33561,26811,29582,34239,30599,27864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35990,40573,35834,33876,28202,26972,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,521,30498,28148,25620,25157,27769,28905,32512,25915,28662,33055,29628,26908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34804,39354,34635,32776,27322,26163,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,522,29291,27076,24617,24189,26698,27869,31156,24951,27517,31815,28480,25913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33516,37741,33268,31532,26253,25150,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,523,28197,26064,23694,23399,25627,26824,30113,24036,26520,30731,27450,25022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32345,36549,32247,30432,25397,24322,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,524,26516,24519,22431,21977,24227,25362,28373,22594,25062,28943,25850,23547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30423,34384,30307,28702,23965,22959,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,525,25404,23352,21357,20959,23208,24207,27058,21577,23873,27665,24642,22460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29135,32854,28963,27365,22890,21939,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,526,23911,22131,20139,19828,21834,22798,25559,20403,22609,26125,23283,21225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27473,30958,27403,25900,21654,20697,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,527,22688,21014,19099,18751,20723,21638,24235,19373,21362,24710,22045,20106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26060,29522,25920,24570,20549,19691,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,528,21568,20004,18181,17895,19765,20637,23116,18503,20339,23570,21082,19166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24798,28097,24733,23423,19565,18741,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,529,20743,19200,17462,17151,18976,19837,22185,17724,19559,22617,20167,18412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23856,26934,23779,22506,18734,17986,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,530,20095,18609,16994,16674,18424,19227,21549,17225,18963,21992,19637,17824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23187,26213,23065,21790,18201,17508,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,531,19287,17792,16234,15961,17669,18402,20634,16535,18231,21074,18788,17169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22211,25160,22127,20896,17469,16729,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,532,18533,17209,15688,15448,17020,17813,19973,15889,17602,20329,18084,16452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21466,24269,21389,20174,16828,16146,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,533,17734,16474,15043,14785,16327,17047,19116,15225,16844,19467,17323,15751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20593,23193,20463,19402,16123,15426,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,534,17112,15792,14440,14174,15687,16354,18336,14645,16146,18650,16589,15165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19681,22315,19654,18531,15445,14791,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,535,16575,15379,13965,13716,15167,15898,17824,14206,15644,18080,16123,14691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19105,21695,19018,18006,14992,14332,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,536,16070,14902,13543,13312,14705,15362,17264,13714,15098,17563,15644,14240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18611,20985,18513,17452,14558,13934,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,537,15407,14268,13042,12744,14104,14763,16536,13226,14517,16872,14986,13686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17784,20124,17709,16710,13957,13354,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,538,14898,13836,12558,12338,13626,14326,15981,12763,14095,16252,14483,13186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17221,19456,17084,16150,13447,12912,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,539,14309,13323,12121,11902,13165,13767,15364,12305,13590,15648,13998,12740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16613,18662,16496,15546,12941,12446,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,540,13980,12930,11818,11562,12800,13372,15009,11979,13222,15267,13594,12414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16121,18194,16047,15091,12598,12007,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,541,13625,12703,11606,11313,12573,13113,14673,11708,12913,14929,13292,12104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15746,17797,15715,14807,12311,11788,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,542,13222,12287,11193,10921,12128,12654,14166,11377,12490,14400,12842,11678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15294,17229,15188,14313,11898,11411,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,543,12901,11970,10928,10661,11815,12332,13823,11085,12133,14062,12545,11459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14885,16768,14801,13941,11623,11139,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,544,12412,11594,10573,10323,11405,11891,13355,10685,11756,13592,12096,11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14378,16213,14345,13496,11214,10737,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,545,12117,11250,10237,10077,11114,11579,12994,10408,11458,13243,11786,10718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13973,15822,13938,13156,10959,10513,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,546,11742,10864,9920,9715,10742,11213,12585,10108,11037,12833,11431,10423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13515,15279,13429,12686,10561,10139,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,547,11339,10508,9598,9408,10404,10891,12217,9736,10712,12363,11015,10065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13098,14742,13022,12250,10234,9821,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,548,10944,10182,9254,9092,10039,10433,11753,9440,10364,11980,10641,9723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12666,14292,12598,11899,9909,9451,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,549,10590,9809,8977,8781,9689,10084,11375,9094,10019,11539,10300,9391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12213,13762,12142,11447,9547,9132,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,550,10310,9546,8685,8539,9448,9867,11060,8892,9738,11255,10064,9166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11855,13382,11830,11109,9284,8896,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,551,9946,9234,8413,8282,9095,9519,10667,8532,9400,10877,9691,8866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11437,12926,11415,10734,8953,8574,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,552,9658,8968,8125,7983,8812,9222,10362,8300,9151,10548,9444,8596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11159,12498,11076,10446,8687,8343,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,553,9312,8668,7877,7749,8544,8880,10021,8061,8827,10212,9106,8289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10741,12132,10697,10062,8402,8076,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,554,9189,8533,7768,7627,8432,8787,9888,7966,8716,10057,8943,8190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10607,11982,10549,9955,8332,7955,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,555,8940,8261,7555,7398,8162,8563,9609,7731,8472,9806,8724,7955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10345,11620,10286,9687,8091,7735,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,556,8694,8065,7361,7226,7950,8343,9374,7564,8256,9527,8520,7755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10059,11308,9972,9380,7856,7547,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,557,8430,7873,7162,7020,7765,8093,9117,7301,8041,9254,8285,7575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9805,11010,9706,9101,7649,7343,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,558,8150,7531,6911,6768,7471,7803,8722,7015,7754,8940,7981,7263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9399,10586,9344,8817,7357,7061,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,559,7854,7316,6671,6527,7217,7520,8469,6802,7484,8656,7753,7029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9102,10260,9056,8516,7111,6859,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S2,1020,560,7481,6970,6356,6231,6872,7189,8098,6477,7134,8313,7385,6715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8679,9808,8593,8108,6826,6512,0,0,0,0,0,0,0,0,0,0,0,0
