Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
93,1.17406816E-02,3.39310355E-02,-3.89510463E-05,-1.14264563E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0094.tif
94,1.17480861E-02,3.39565165E-02,-3.15464614E-05,-8.87884817E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0095.tif
95,1.17309962E-02,3.39091234E-02,-4.86363580E-05,-1.36178089E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0096.tif
96,1.17426976E-02,3.39386910E-02,-3.69350416E-05,-1.06608997E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0097.tif
97,1.17436874E-02,3.39379497E-02,-3.59452094E-05,-1.07351319E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0098.tif
98,1.17427318E-02,3.39411832E-02,-3.69008520E-05,-1.04120591E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0099.tif
99,1.17440310E-02,3.39488126E-02,-3.56015442E-05,-9.64917490E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0100.tif
100,1.17398818E-02,3.39400247E-02,-3.97507576E-05,-1.05277897E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0101.tif
101,1.17435381E-02,3.39397490E-02,-3.60945117E-05,-1.05555846E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0102.tif
102,1.17598291E-02,3.39881368E-02,-1.98035413E-05,-5.71700002E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0103.tif
103,1.17306210E-02,3.39016058E-02,-4.90115602E-05,-1.43697383E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0104.tif
104,1.17343872E-02,3.39139774E-02,-4.52454368E-05,-1.31325869E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0105.tif
105,1.17369153E-02,3.39201130E-02,-4.27173177E-05,-1.25189908E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0106.tif
106,1.17286133E-02,3.39034423E-02,-5.10192544E-05,-1.41861659E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0107.tif
107,1.17484409E-02,3.39531265E-02,-3.11917322E-05,-9.21765532E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0108.tif
108,1.17410548E-02,3.39341238E-02,-3.85778278E-05,-1.11177244E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0109.tif
109,1.17489740E-02,3.39529365E-02,-3.06586032E-05,-9.23674888E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS12_032_0110.tif
