Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
91,1.14107203E-02,3.29864584E-02,-9.62300925E-06,-2.16770459E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0092.tif
92,1.14039840E-02,3.29613313E-02,-1.63593570E-05,-4.68067883E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0093.tif
93,1.14104885E-02,3.29844244E-02,-9.85483890E-06,-2.37125751E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0094.tif
94,1.13919105E-02,3.29237729E-02,-2.84328711E-05,-8.43592352E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0095.tif
95,1.13998588E-02,3.29453088E-02,-2.04845235E-05,-6.28287671E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0096.tif
96,1.13903525E-02,3.29205915E-02,-2.99907986E-05,-8.75445039E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0097.tif
97,1.13964587E-02,3.29413787E-02,-2.38846442E-05,-6.67553904E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0098.tif
98,1.13975153E-02,3.29396762E-02,-2.28280378E-05,-6.84626139E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0099.tif
99,1.13978486E-02,3.29377949E-02,-2.24947148E-05,-7.03405094E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0100.tif
100,1.13871395E-02,3.29079442E-02,-3.32038067E-05,-1.00191945E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0101.tif
101,1.13905053E-02,3.29251476E-02,-2.98380304E-05,-8.29874552E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0102.tif
102,1.13850718E-02,3.29039060E-02,-3.52715365E-05,-1.04230196E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0103.tif
103,1.14101620E-02,3.29797566E-02,-1.01813135E-05,-2.83785303E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0104.tif
104,1.13872681E-02,3.29098441E-02,-3.30751860E-05,-9.82939528E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0105.tif
105,1.14033027E-02,3.29594128E-02,-1.70406345E-05,-4.87248180E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0106.tif
106,1.13966315E-02,3.29403393E-02,-2.37117843E-05,-6.77955322E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0107.tif
107,1.14050324E-02,3.29644457E-02,-1.53108995E-05,-4.36907467E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0108.tif
108,1.13917848E-02,3.29266824E-02,-2.85584542E-05,-8.14524246E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0109.tif
109,1.13823826E-02,3.28928307E-02,-3.79607412E-05,-1.15306488E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS10_029_0110.tif
