Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
42,1.18232743E-02,3.41734178E-02,-5.46683229E-07,8.48633704E-07,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0043.tif
43,1.18168985E-02,3.41501944E-02,-6.92250009E-06,-2.23721072E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0044.tif
44,1.18023070E-02,3.41111980E-02,-2.15140041E-05,-6.13648008E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0045.tif
45,1.18071721E-02,3.41249406E-02,-1.66488324E-05,-4.76242567E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0046.tif
46,1.18114714E-02,3.41328233E-02,-1.23495685E-05,-3.97402873E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0047.tif
47,1.18118103E-02,3.41362171E-02,-1.20106701E-05,-3.63482577E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0048.tif
48,1.18071738E-02,3.41273509E-02,-1.66471785E-05,-4.52152817E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0049.tif
49,1.18137626E-02,3.41388173E-02,-1.00583589E-05,-3.37462589E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0050.tif
50,1.18028843E-02,3.41144130E-02,-2.09366634E-05,-5.81498098E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0051.tif
51,1.18058325E-02,3.41261253E-02,-1.79884720E-05,-4.64432742E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0052.tif
52,1.18026965E-02,3.41159329E-02,-2.11245074E-05,-5.66326562E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0053.tif
53,1.17998484E-02,3.41004692E-02,-2.39725272E-05,-7.20983444E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0054.tif
54,1.17990746E-02,3.40981036E-02,-2.47463722E-05,-7.44604185E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0055.tif
55,1.18067171E-02,3.41235474E-02,-1.71039280E-05,-4.90148705E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0056.tif
56,1.17988521E-02,3.40945087E-02,-2.49688957E-05,-7.80560367E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0057.tif
57,1.18022436E-02,3.41125652E-02,-2.15773947E-05,-6.00030762E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0058.tif
58,1.18002106E-02,3.41081880E-02,-2.36103354E-05,-6.43804160E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0059.tif
59,1.18130462E-02,3.41404602E-02,-1.07748165E-05,-3.21085718E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0060.tif
60,1.18012109E-02,3.41083072E-02,-2.26100307E-05,-6.42555096E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0061.tif
61,1.18133388E-02,3.41410078E-02,-1.04821801E-05,-3.15562393E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0062.tif
62,1.17935050E-02,3.40880677E-02,-3.03159977E-05,-8.44974857E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0063.tif
63,1.17987672E-02,3.41012813E-02,-2.50537880E-05,-7.12856563E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0064.tif
64,1.17886109E-02,3.40670235E-02,-3.52100257E-05,-1.05540763E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS17_037_0065.tif
