Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
69,1.13511707E-02,3.28076780E-02,1.19029412E-06,1.45264823E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0070.tif
70,1.13597404E-02,3.28364745E-02,9.75994844E-06,3.02485223E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0071.tif
71,1.13633684E-02,3.28458510E-02,1.33879140E-05,3.96286814E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0072.tif
72,1.13383183E-02,3.27702798E-02,-1.16620874E-05,-3.59464939E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0073.tif
73,1.13378438E-02,3.27695757E-02,-1.21365894E-05,-3.66486856E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0074.tif
74,1.13472052E-02,3.27972583E-02,-2.77525342E-06,-8.96796973E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0075.tif
75,1.13427930E-02,3.27797160E-02,-7.18743542E-06,-2.65089166E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0076.tif
76,1.13595002E-02,3.28290984E-02,9.51980906E-06,2.28732260E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0077.tif
77,1.13541867E-02,3.28196809E-02,4.20625880E-06,1.34540087E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0078.tif
78,1.13580366E-02,3.28254104E-02,8.05613928E-06,1.91848212E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0079.tif
79,1.13581459E-02,3.28307189E-02,8.16550188E-06,2.44902385E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0080.tif
80,1.13494323E-02,3.28054801E-02,-5.48105202E-07,-7.43474914E-07,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0081.tif
81,1.13536780E-02,3.28070186E-02,3.69754164E-06,7.92941705E-07,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0082.tif
82,1.13557971E-02,3.28216963E-02,5.81671731E-06,1.54689042E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0083.tif
83,1.13429495E-02,3.27830352E-02,-7.03091418E-06,-2.31884496E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0084.tif
84,1.13439525E-02,3.27848382E-02,-6.02794059E-06,-2.13871645E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0085.tif
85,1.13588120E-02,3.28307264E-02,8.83157707E-06,2.45019583E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0086.tif
86,1.13450976E-02,3.27962749E-02,-4.88282508E-06,-9.95238770E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0087.tif
87,1.13463971E-02,3.27941813E-02,-3.58338168E-06,-1.20443383E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0088.tif
88,1.13541097E-02,3.28277014E-02,4.12922226E-06,2.14766114E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0089.tif
89,1.13537300E-02,3.28127332E-02,3.74963222E-06,6.50875927E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0090.tif
90,1.13585384E-02,3.28290202E-02,8.55795670E-06,2.27924211E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0091.tif
91,1.13533986E-02,3.28089371E-02,3.41812539E-06,2.71465706E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0092.tif
92,1.13495298E-02,3.28003317E-02,-4.50628540E-07,-5.89356114E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0093.tif
93,1.13737161E-02,3.28773446E-02,2.37356280E-05,7.11193134E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0094.tif
94,1.13623732E-02,3.28514688E-02,1.23927429E-05,4.52413806E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0095.tif
95,1.13524342E-02,3.28123793E-02,2.45372806E-06,6.15116824E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0096.tif
96,1.13504324E-02,3.28064486E-02,4.51964864E-07,2.24566207E-07,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0097.tif
97,1.13655962E-02,3.28506120E-02,1.56157591E-05,4.43903918E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0098.tif
98,1.13612725E-02,3.28437053E-02,1.12920995E-05,3.74793271E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0099.tif
99,1.13396516E-02,3.27733159E-02,-1.03288193E-05,-3.29096001E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0100.tif
100,1.13427780E-02,3.27784084E-02,-7.20243236E-06,-2.78193293E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0101.tif
101,1.13611880E-02,3.28371115E-02,1.12075861E-05,3.08881245E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0102.tif
102,1.13400556E-02,3.27745974E-02,-9.92488980E-06,-3.16301157E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0103.tif
103,1.13548818E-02,3.28191146E-02,4.90139690E-06,1.28873116E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0104.tif
104,1.13560862E-02,3.28238942E-02,6.10578839E-06,1.76669128E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0105.tif
105,1.13429856E-02,3.27831544E-02,-6.99479991E-06,-2.30691603E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0106.tif
106,1.13563392E-02,3.28259841E-02,6.35871595E-06,1.97586851E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0107.tif
107,1.13448039E-02,3.27862054E-02,-5.17653553E-06,-2.00216764E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0108.tif
108,1.13337995E-02,3.27637568E-02,-1.61809870E-05,-4.24667924E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0109.tif
109,1.13397035E-02,3.27677615E-02,-1.02769088E-05,-3.84627419E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS07_026_0110.tif
