category,idr,temp,test_id,repeat,gain,focal_length,well,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600
Flipped,E1A,room,1486,1,1020,5.7,B4,1078,1309,1592,1981,2427,2923,3520,4159,4982,5797,6742,7701,8917,10017,11065,12416,13470,14474,15403,16321,17095,17484,18071,18342,18375,18639,18288,18124,17704,17432,16994,16668,16265,15730,15538,15191,15050,14860,14640,14678,14742,14699,14993,15140,15523,16053,16475,17147,17931,18783,19762,20790,22606,23865,25443,27686,29353,31342,33505,35719,37763,39708,41646,43076,43995,45123,45622,45302,45464,44353,43676,42032,40430,39022,36795,35103,33163,31377,30267,29144,28037,26982,25891,24930,23892,23097,22521,21485,20792,20050,19489,19213,18499,17995,17422,16973,16419,15833,15258,14884,14417,13804,13442,13130,12910,12490,12148,11815,11359,11019,10553,10164,9763,9290,9025,8688,8245,7915,7624,7198,6950,6574,6325,6065,5833,5625,5327,5079,4865,4560,4377,4088,3997,3838,3690,3575,3437,3309,3192,3091,2992,2923,2825,2774,2704,2580,2520,2453,2348,2261,2213
Flipped,E1A,room,1486,1,1020,5.7,B5,1033,1244,1523,1860,2313,2739,3304,3933,4690,5487,6369,7272,8419,9456,10543,11750,12755,13638,14580,15500,16157,16542,17055,17364,17420,17649,17325,17181,16832,16490,16072,15770,15389,14924,14739,14418,14295,14059,13875,13939,13999,13930,14206,14361,14792,15232,15632,16351,17026,17979,18790,19813,21521,22642,24255,26351,27955,29802,32006,34096,35951,37809,39501,41054,41838,43039,43410,43114,43410,42249,41662,39948,38528,37182,34997,33356,31586,29892,28751,27652,26619,25620,24658,23705,22774,21939,21408,20433,19815,19070,18578,18283,17585,17070,16603,16146,15669,15062,14563,14239,13692,13186,12787,12484,12308,11928,11559,11266,10873,10499,10056,9680,9335,8871,8605,8253,7867,7556,7247,6830,6566,6283,6014,5783,5549,5306,5070,4820,4625,4359,4190,3902,3826,3657,3550,3392,3297,3137,3056,2952,2868,2816,2720,2653,2554,2478,2399,2337,2252,2150,2131
Flipped,E1A,room,1486,1,1020,5.7,B6,1021,1232,1507,1860,2287,2726,3259,3894,4643,5424,6265,7185,8334,9335,10394,11594,12574,13493,14400,15335,16020,16333,16874,17178,17190,17422,17097,16987,16616,16322,15867,15575,15208,14767,14552,14230,14083,13879,13695,13770,13799,13791,14042,14200,14596,15077,15412,16129,16817,17760,18599,19615,21309,22455,23911,26013,27532,29511,31625,33521,35482,37274,39053,40428,41344,42359,42911,42474,42775,41625,41127,39550,38007,36660,34571,32968,31152,29454,28380,27313,26290,25275,24383,23390,22478,21705,21151,20235,19567,18863,18375,18048,17371,16894,16466,15911,15479,14927,14432,14042,13559,13008,12693,12351,12140,11759,11466,11093,10680,10412,9932,9549,9212,8767,8538,8180,7760,7465,7160,6775,6549,6202,5955,5709,5453,5265,5028,4767,4577,4288,4136,3875,3743,3600,3495,3348,3255,3107,2994,2914,2843,2776,2656,2598,2504,2463,2379,2312,2216,2109,2104
Flipped,E1A,room,1487,2,1020,5.7,B7,986,1200,1449,1800,2208,2635,3159,3797,4521,5237,6122,6986,8082,9067,10076,11303,12239,13073,13952,14864,15561,15854,16339,16696,16722,16873,16643,16482,16191,15949,15471,15209,14846,14360,14151,13866,13712,13573,13377,13406,13431,13429,13708,13899,14312,14701,15101,15776,16492,17334,18178,19211,20812,21953,23456,25540,27094,28860,31140,32962,34830,36658,38360,39666,40732,41611,41923,41814,41921,40846,40112,38724,37150,35854,33735,32199,30535,28951,27756,26596,25672,24707,23802,22877,21935,21242,20698,19802,19120,18385,17997,17716,17053,16520,16034,15582,15165,14585,14040,13778,13260,12777,12431,12065,11911,11525,11195,10893,10528,10183,9744,9368,9037,8616,8354,7957,7625,7307,7048,6614,6445,6063,5837,5631,5375,5176,4937,4668,4486,4208,4069,3780,3693,3554,3433,3285,3180,3050,2963,2880,2793,2723,2618,2559,2485,2395,2317,2247,2187,2090,2051
Flipped,E1A,room,1487,2,1020,5.7,B8,1026,1243,1529,1893,2307,2757,3307,3962,4702,5515,6369,7279,8441,9518,10544,11735,12766,13728,14622,15582,16215,16634,17118,17388,17515,17662,17465,17220,16848,16568,16164,15845,15488,14936,14781,14463,14337,14128,13967,13980,14047,14018,14297,14472,14855,15312,15706,16380,17165,18052,18914,19889,21610,22786,24370,26445,28133,30008,32207,34176,36202,38110,39813,41231,42301,43278,43594,43432,43562,42480,41792,40385,38704,37280,35142,33535,31747,30046,28872,27715,26742,25729,24824,23846,22791,22126,21574,20607,19925,19180,18650,18479,17730,17205,16691,16199,15787,15183,14650,14278,13839,13286,12896,12523,12331,11966,11605,11294,10932,10600,10064,9711,9414,8938,8655,8278,7928,7580,7318,6903,6701,6298,6084,5838,5550,5364,5093,4844,4690,4365,4217,3922,3845,3685,3572,3419,3309,3173,3102,2973,2883,2825,2754,2662,2559,2510,2417,2352,2248,2186,2139
Flipped,E1A,room,1487,2,1020,5.7,B9,1012,1223,1492,1865,2260,2722,3237,3893,4624,5408,6241,7162,8271,9333,10334,11572,12525,13434,14350,15267,15911,16281,16756,17118,17187,17360,17092,16892,16582,16235,15836,15604,15139,14637,14504,14184,14086,13925,13653,13710,13758,13731,14010,14227,14586,15138,15434,16128,16872,17770,18665,19635,21267,22466,24055,26124,27665,29611,31781,33716,35608,37613,39295,40811,41703,42687,43048,42809,43030,41911,41284,39772,38263,36837,34691,33116,31377,29578,28606,27387,26344,25374,24411,23482,22509,21790,21223,20292,19717,18874,18484,18140,17436,17004,16408,16036,15583,14930,14416,14108,13598,13092,12711,12380,12185,11792,11459,11168,10770,10455,10001,9598,9270,8798,8584,8180,7834,7483,7229,6786,6566,6220,6011,5764,5472,5276,5045,4827,4595,4298,4160,3913,3803,3645,3497,3370,3301,3126,3038,2962,2833,2784,2703,2645,2536,2458,2395,2341,2231,2143,2101
Flipped,E1A,room,1487,2,1020,5.7,B10,1034,1239,1515,1893,2313,2796,3335,3985,4727,5558,6423,7301,8518,9550,10628,11869,12849,13820,14722,15653,16308,16692,17166,17542,17603,17767,17549,17358,17025,16722,16252,16032,15576,15078,14904,14533,14411,14222,14063,14077,14127,14102,14435,14543,14982,15447,15850,16552,17357,18128,19001,20106,21806,22986,24541,26643,28318,30197,32510,34340,36357,38271,39940,41485,42480,43514,43892,43716,43971,42679,42003,40556,39004,37524,35296,33788,32032,30164,29043,27874,26879,25862,24826,23919,22920,22209,21664,20675,20011,19292,18824,18560,17803,17304,16744,16283,15902,15276,14769,14355,13852,13347,12959,12620,12394,11994,11704,11390,10963,10640,10192,9801,9473,8979,8773,8372,7952,7617,7342,6986,6744,6332,6094,5859,5594,5366,5164,4926,4696,4391,4252,3984,3876,3710,3580,3427,3305,3189,3087,2995,2902,2847,2749,2669,2580,2497,2424,2359,2307,2175,2125
Flipped,E1A,room,1487,2,1020,5.7,B11,1088,1331,1623,2013,2439,2950,3521,4227,5037,5875,6772,7776,8982,10113,11250,12544,13576,14571,15576,16563,17306,17682,18235,18623,18643,18803,18525,18371,18019,17696,17242,16908,16496,15963,15773,15385,15293,15051,14821,14889,14911,14866,15210,15384,15823,16280,16690,17426,18192,19106,20063,21075,22874,24115,25781,27994,29788,31742,34046,36157,38233,40213,41903,43587,44645,45715,46219,46071,46318,45070,44460,42792,41130,39712,37378,35712,33650,31920,30662,29499,28479,27392,26352,25365,24276,23553,22901,21886,21179,20382,19873,19612,18860,18290,17813,17213,16776,16131,15608,15177,14681,14137,13754,13313,13158,12653,12353,12018,11584,11279,10762,10356,9982,9518,9285,8839,8430,8101,7767,7346,7105,6711,6454,6193,5897,5704,5489,5156,4983,4641,4488,4182,4059,3906,3778,3627,3520,3361,3272,3157,3038,3014,2906,2830,2699,2633,2556,2488,2398,2304,2255
Flipped,E1A,room,1487,2,1020,5.7,B12,1029,1265,1530,1894,2326,2750,3329,3971,4701,5495,6401,7321,8453,9458,10564,11731,12762,13625,14547,15530,16164,16542,17035,17378,17455,17617,17362,17233,16831,16529,16147,15935,15381,14935,14738,14356,14265,14132,13920,13916,13995,13965,14242,14419,14791,15270,15625,16320,17075,17918,18812,19818,21490,22629,24233,26230,27969,29844,32003,33911,35823,37758,39394,40946,41899,42902,43187,43145,43308,42164,41503,40154,38579,37181,35026,33477,31630,29974,28847,27548,26666,25588,24672,23728,22779,22048,21449,20432,19831,19115,18608,18378,17586,17119,16652,16161,15744,15097,14613,14244,13714,13162,12811,12418,12293,11876,11605,11241,10837,10498,10029,9688,9348,8915,8630,8243,7886,7557,7247,6842,6689,6305,6043,5774,5531,5336,5115,4821,4640,4338,4195,3927,3804,3648,3516,3394,3282,3144,3050,2972,2877,2798,2722,2648,2533,2476,2393,2332,2246,2143,2129
Flipped,Ash1,room,1486,1,1020,5.7,A1,1412,1720,2104,2600,3174,3822,4595,5474,6524,7616,8816,10092,11707,13117,14619,16262,17680,18961,20198,21517,22485,22941,23731,24091,24171,24412,24021,23788,23308,22921,22336,21862,21289,20724,20388,19908,19696,19416,19078,19051,19029,18917,19169,19230,19667,20030,20296,20901,21620,22292,22981,23698,25169,25896,27186,28782,30001,31306,33038,34580,35898,37173,38468,39534,40208,40982,41083,40905,40983,39972,39454,38084,36718,35499,33639,32187,30623,29113,28119,27068,26167,25306,24415,23578,22654,21915,21409,20493,19893,19170,18680,18447,17688,17288,16754,16197,15666,15127,14635,14185,13625,13117,12718,12397,12138,11715,11413,11079,10674,10332,9892,9473,9185,8730,8521,8136,7786,7483,7221,6820,6622,6273,6058,5797,5607,5392,5145,4868,4706,4412,4265,3990,3897,3761,3612,3455,3385,3238,3128,3046,2950,2901,2816,2741,2624,2549,2466,2403,2317,2216,2169
Flipped,Ash1,room,1486,1,1020,5.7,A2,1377,1686,2040,2546,3113,3757,4517,5377,6429,7498,8690,9946,11503,12974,14413,16077,17438,18704,19957,21305,22160,22712,23530,23877,23945,24150,23879,23664,23149,22722,22161,21685,21148,20497,20146,19722,19485,19177,18843,18770,18764,18621,18848,18928,19293,19689,19935,20543,21114,21790,22438,23179,24648,25361,26557,28197,29240,30564,32188,33674,34975,36279,37576,38534,39140,39881,40165,39951,40102,39082,38591,37231,35952,34823,32954,31489,29945,28520,27519,26490,25666,24737,23837,23093,22068,21430,20944,20010,19464,18731,18235,18003,17288,16829,16288,15789,15315,14795,14215,13813,13337,12808,12417,12029,11836,11424,11119,10796,10379,10068,9639,9272,8978,8521,8290,7984,7596,7310,7047,6643,6463,6092,5907,5692,5426,5223,5030,4782,4573,4300,4150,3913,3791,3634,3505,3376,3303,3155,3038,2957,2878,2793,2715,2638,2556,2485,2426,2332,2266,2139,2099
Flipped,Ash1,room,1486,1,1020,5.7,A3,1313,1618,1973,2436,2974,3577,4311,5145,6129,7160,8334,9476,11000,12360,13716,15328,16625,17816,19030,20260,21088,21695,22348,22629,22774,22979,22704,22465,21957,21613,21087,20710,20152,19475,19239,18714,18521,18227,17909,17904,17892,17748,17994,18133,18458,18797,19114,19699,20307,21003,21663,22418,23682,24443,25681,27312,28346,29528,31199,32640,34023,35216,36481,37419,38039,38870,39154,38826,39040,37979,37552,36172,34979,33873,32047,30738,29151,27651,26709,25737,24910,23977,23124,22347,21444,20740,20303,19446,18863,18196,17702,17483,16744,16330,15862,15336,14903,14365,13773,13459,12902,12414,12055,11750,11508,11103,10803,10501,10089,9834,9388,9018,8719,8338,8097,7781,7408,7071,6840,6462,6290,5953,5739,5530,5284,5110,4886,4623,4446,4179,4032,3771,3708,3558,3447,3310,3199,3061,2973,2880,2783,2740,2663,2570,2481,2424,2353,2253,2207,2111,2057
Flipped,Ash1,room,1486,1,1020,5.7,A4,1328,1606,1976,2426,2996,3614,4345,5174,6181,7217,8375,9641,11094,12509,13848,15487,16804,18051,19212,20488,21337,21891,22591,23044,23068,23275,22970,22751,22300,21885,21343,20860,20358,19701,19406,18957,18768,18414,18126,18086,18046,17923,18205,18247,18601,19014,19225,19831,20396,21037,21661,22464,23796,24519,25633,27179,28318,29572,31102,32557,33747,35128,36288,37389,37936,38689,38871,38552,38679,37736,37317,35995,34709,33599,31869,30457,28904,27502,26610,25513,24728,23958,23043,22189,21336,20665,20223,19321,18788,18127,17579,17349,16696,16270,15764,15292,14827,14286,13731,13371,12905,12364,11967,11645,11435,11051,10808,10438,10068,9737,9323,8997,8684,8241,8061,7712,7370,7060,6802,6429,6253,5918,5712,5455,5265,5035,4833,4620,4414,4172,4002,3756,3681,3511,3411,3272,3198,3024,2950,2872,2786,2692,2635,2558,2497,2406,2321,2258,2177,2094,2034
Flipped,Ash1,room,1486,1,1020,5.7,A5,1369,1655,2024,2519,3059,3698,4467,5308,6367,7434,8539,9818,11388,12782,14195,15825,17242,18492,19738,21009,21930,22469,23195,23525,23660,23908,23534,23341,22828,22434,21870,21401,20897,20192,19952,19419,19225,18913,18618,18587,18493,18388,18710,18743,19085,19446,19727,20350,20901,21538,22289,23010,24409,25120,26264,27873,28946,30321,31841,33267,34679,36086,37144,38094,38877,39627,39841,39486,39615,38823,38244,36876,35564,34500,32660,31218,29643,28204,27220,26247,25324,24455,23600,22799,21853,21162,20705,19844,19263,18534,18120,17830,17088,16670,16135,15707,15198,14582,14105,13652,13153,12625,12276,11929,11680,11268,11001,10683,10298,10002,9557,9203,8890,8477,8209,7891,7525,7260,6958,6571,6426,6068,5841,5585,5346,5191,5004,4726,4527,4251,4097,3856,3760,3609,3458,3346,3233,3095,3030,2957,2877,2776,2672,2636,2517,2469,2381,2308,2235,2141,2093
Flipped,Ash1,room,1486,1,1020,5.7,A6,1221,1501,1837,2279,2763,3322,4023,4756,5674,6613,7696,8754,10130,11472,12677,14213,15418,16498,17626,18789,19606,20056,20715,21098,21119,21370,21071,20873,20478,20146,19495,19195,18691,18098,17872,17399,17245,16958,16657,16639,16604,16515,16783,16866,17182,17475,17744,18351,18851,19518,20039,20743,22015,22739,23811,25249,26196,27411,28847,30138,31317,32564,33693,34606,35154,35865,36072,35814,35949,35023,34600,33322,32154,31101,29376,28163,26775,25365,24527,23665,22845,22115,21275,20537,19736,19106,18723,17895,17343,16722,16308,16069,15428,15034,14609,14111,13760,13171,12750,12348,11918,11431,11101,10775,10601,10229,9957,9643,9275,9032,8649,8294,8061,7647,7457,7125,6820,6564,6314,5954,5804,5492,5299,5108,4851,4681,4470,4254,4108,3871,3714,3503,3404,3265,3178,3032,2948,2824,2757,2680,2580,2539,2434,2411,2308,2220,2183,2128,2042,1941,1914
Flipped,Ash1,room,1487,2,1020,5.7,A7,1514,1844,2281,2824,3452,4152,4980,5938,7035,8245,9588,10960,12665,14258,15855,17661,19236,20580,22051,23390,24486,24971,25803,26312,26301,26654,26269,26009,25451,25010,24255,23840,23250,22455,22139,21604,21460,21061,20734,20689,20682,20541,20832,20887,21300,21813,22061,22737,23352,24121,24887,25584,27208,28048,29425,31144,32321,33938,35613,37230,38699,40198,41615,42788,43477,44380,44655,44352,44486,43298,42739,41401,39868,38580,36434,35006,33245,31669,30590,29499,28470,27467,26555,25646,24652,23897,23351,22303,21614,20890,20380,20112,19259,18755,18175,17605,17140,16432,15876,15436,14828,14290,13782,13348,13220,12723,12401,12032,11602,11253,10754,10335,10015,9536,9253,8854,8497,8154,7837,7428,7215,6839,6568,6327,6011,5815,5608,5309,5138,4787,4641,4333,4227,4079,3942,3758,3717,3524,3405,3331,3226,3156,3059,2955,2828,2755,2699,2633,2523,2389,2335
Flipped,Ash1,room,1487,2,1020,5.7,A8,1454,1753,2166,2714,3268,3935,4733,5684,6771,7924,9175,10500,12148,13703,15199,17044,18497,19870,21190,22594,23558,24124,24812,25329,25348,25648,25191,25021,24497,24046,23385,23011,22322,21710,21364,20806,20668,20314,19968,19922,19925,19783,20109,20113,20514,20937,21179,21848,22458,23186,23830,24588,26171,26983,28325,29910,31035,32605,34342,35829,37229,38578,39959,41113,41783,42586,42791,42584,42574,41680,41126,39685,38213,37079,35063,33624,31969,30310,29348,28339,27339,26399,25420,24558,23594,22874,22390,21335,20636,19999,19489,19184,18386,17941,17410,16873,16407,15698,15195,14782,14237,13691,13208,12867,12623,12181,11925,11536,11119,10802,10274,9896,9550,9147,8890,8497,8133,7794,7492,7110,6904,6542,6272,6055,5778,5590,5359,5089,4924,4617,4427,4173,4056,3901,3770,3634,3516,3352,3266,3167,3095,3022,2930,2840,2720,2671,2602,2512,2426,2316,2285
Flipped,Ash1,room,1487,2,1020,5.7,A9,1404,1711,2093,2583,3159,3825,4581,5498,6550,7614,8882,10157,11736,13221,14661,16466,17842,19059,20396,21765,22726,23176,23909,24444,24465,24693,24292,24039,23580,23180,22572,22167,21491,20792,20572,19998,19859,19551,19246,19245,19202,19055,19403,19404,19778,20221,20386,21068,21777,22451,23167,23821,25284,26057,27340,28986,30091,31487,33211,34691,36033,37392,38811,39902,40416,41163,41393,41080,41311,40290,39645,38361,36877,35829,33934,32532,30935,29333,28358,27269,26374,25454,24604,23691,22837,22060,21544,20613,20007,19263,18819,18576,17762,17311,16856,16311,15848,15228,14687,14295,13740,13221,12772,12419,12170,11775,11508,11125,10750,10457,9988,9589,9242,8787,8607,8220,7862,7523,7273,6866,6676,6298,6092,5867,5597,5398,5205,4926,4737,4440,4289,4026,3934,3764,3650,3515,3423,3228,3156,3071,2994,2910,2828,2744,2642,2558,2482,2438,2337,2214,2182
Flipped,Ash1,room,1487,2,1020,5.7,A10,1378,1701,2073,2570,3145,3786,4528,5429,6487,7548,8765,10038,11636,13087,14524,16261,17621,18903,20230,21516,22442,22966,23700,24119,24181,24431,24091,23854,23349,22942,22323,21935,21293,20601,20330,19848,19682,19320,19076,19033,19023,18866,19136,19207,19483,19928,20195,20804,21455,22136,22789,23515,25006,25732,26980,28673,29732,31192,32803,34200,35517,36896,38145,39215,39773,40587,40767,40580,40726,39729,39185,37867,36510,35252,33416,32066,30439,29004,27947,26891,26101,25125,24252,23429,22416,21779,21258,20319,19793,18987,18583,18313,17577,17147,16633,16100,15655,15063,14548,14126,13544,13087,12678,12295,12052,11617,11296,10991,10617,10294,9792,9469,9176,8738,8479,8121,7748,7459,7154,6771,6618,6236,6015,5781,5529,5336,5125,4874,4692,4390,4273,3955,3868,3708,3589,3468,3359,3228,3130,3048,2957,2871,2809,2720,2610,2522,2453,2409,2307,2205,2177
Flipped,Ash1,room,1487,2,1020,5.7,A11,1350,1646,2019,2513,3048,3671,4402,5299,6295,7371,8544,9748,11329,12751,14153,15811,17147,18392,19632,20911,21810,22296,22981,23439,23483,23784,23297,23152,22684,22306,21709,21257,20770,20049,19795,19319,19170,18812,18478,18505,18506,18337,18585,18676,19042,19425,19627,20240,20878,21583,22183,22877,24350,25104,26318,27931,28901,30336,31930,33323,34725,35999,37201,38216,38917,39598,39721,39529,39688,38673,38163,36843,35570,34471,32578,31238,29634,28193,27231,26252,25312,24463,23633,22774,21837,21177,20738,19775,19268,18522,18091,17819,17207,16687,16157,15680,15214,14619,14106,13741,13210,12717,12299,11914,11747,11293,10993,10675,10370,10019,9555,9220,8909,8512,8275,7897,7563,7283,6994,6625,6422,6105,5861,5620,5406,5194,4992,4738,4549,4297,4151,3918,3758,3626,3480,3376,3274,3110,3046,2950,2873,2796,2720,2640,2552,2470,2415,2330,2252,2135,2122
Flipped,Ash1,room,1487,2,1020,5.7,A12,1325,1604,1957,2453,2975,3581,4282,5104,6115,7143,8279,9470,10979,12318,13694,15299,16620,17740,19028,20217,21145,21585,22238,22660,22749,23027,22689,22439,21978,21639,21036,20647,20134,19449,19154,18674,18517,18284,17941,17924,17848,17737,18056,18099,18460,18849,19097,19693,20234,20891,21531,22212,23618,24262,25523,26997,28066,29358,30878,32273,33586,34849,36049,37134,37781,38372,38683,38382,38497,37512,37045,35864,34455,33458,31633,30354,28815,27348,26345,25348,24620,23716,22921,22078,21238,20627,20058,19222,18643,17958,17568,17324,16677,16167,15679,15247,14817,14229,13746,13363,12876,12361,11997,11595,11420,11030,10743,10438,10037,9768,9299,8952,8660,8294,8065,7712,7350,7057,6821,6443,6256,5930,5715,5491,5269,5048,4856,4608,4418,4163,4003,3780,3682,3528,3419,3289,3175,3065,2956,2902,2783,2747,2648,2584,2490,2408,2344,2286,2200,2092,2066
Original,PUMA,room,,1.1,1020,5.7,A1,872,1079,1314,1645,1990,2424,2908,3525,4199,4899,5687,6538,7579,8603,9532,10632,11565,12430,13275,14105,14706,15036,15503,15735,15860,15961,15682,15500,15189,14927,14525,14171,13880,13347,13212,12887,12809,12649,12496,12561,12621,12687,13089,13285,13779,14408,14972,15778,16753,17909,19076,20431,22402,23932,25912,28494,30426,32862,35392,37711,39968,42241,44278,45877,47074,48266,48785,48630,48777,47680,47048,45411,43511,42016,39595,37898,35951,33948,32645,31335,30154,28996,27791,26810,25537,24683,24102,22896,22211,21245,20761,20414,19578,19106,18465,17943,17445,16815,16193,15768,15221,14606,14200,13833,13619,13182,12828,12471,12036,11673,11158,10724,10349,9868,9592,9151,8748,8380,8044,7572,7329,6936,6668,6410,6071,5824,5588,5292,5087,4758,4551,4265,4149,3988,3820,3657,3538,3407,3290,3197,3105,3020,2913,2833,2753,2614,2564,2486,2408,2282,2280
Original,PUMA,room,,1.1,1020,5.7,A2,778,950,1178,1481,1801,2167,2628,3145,3763,4412,5127,5894,6856,7742,8586,9611,10478,11265,12022,12779,13345,13717,14101,14319,14389,14468,14192,14111,13780,13571,13181,12912,12599,12125,12021,11689,11666,11511,11308,11431,11507,11480,11861,12120,12538,13101,13570,14381,15255,16296,17380,18552,20444,21840,23626,26059,27774,29927,32233,34370,36481,38396,40404,41792,42946,44136,44628,44387,44510,43452,42951,41420,39726,38439,36222,34559,32764,30912,29711,28406,27407,26287,25295,24317,23245,22442,21876,20922,20116,19434,18803,18556,17806,17346,16767,16281,15878,15257,14736,14353,13786,13312,12919,12546,12377,11952,11680,11345,10924,10589,10127,9753,9373,8956,8703,8299,7930,7613,7334,6860,6697,6269,6065,5826,5536,5335,5095,4837,4593,4323,4162,3912,3798,3612,3461,3340,3241,3095,2981,2915,2813,2720,2642,2584,2478,2410,2324,2273,2190,2086,2055
Original,PUMA,room,,1.1,1020,5.7,A3,839,1031,1266,1584,1939,2338,2817,3389,4069,4752,5522,6353,7337,8329,9244,10370,11283,12094,12938,13792,14367,14679,15178,15375,15468,15532,15333,15158,14880,14573,14126,13842,13504,13057,12886,12601,12455,12323,12192,12245,12351,12360,12720,12958,13411,14020,14559,15330,16307,17380,18554,19720,21761,23162,25122,27645,29480,31828,34156,36407,38670,40775,42731,44401,45488,46635,47228,47070,47242,46177,45535,44038,42209,40694,38465,36712,34771,32860,31628,30304,29244,27997,26961,25986,24787,23907,23279,22285,21512,20617,20103,19797,18979,18476,17910,17375,16881,16212,15675,15248,14770,14178,13820,13381,13177,12714,12436,12057,11626,11324,10828,10379,10067,9525,9263,8861,8492,8092,7815,7369,7106,6713,6444,6170,5885,5704,5407,5126,4934,4608,4406,4125,4030,3858,3717,3566,3472,3291,3197,3104,3006,2913,2835,2749,2676,2553,2489,2420,2348,2231,2203
Original,PUMA,room,,1.1,1020,5.7,A4,765,955,1154,1475,1806,2178,2608,3120,3765,4405,5096,5862,6811,7695,8557,9599,10410,11197,11942,12754,13321,13662,13996,14279,14335,14377,14181,14049,13756,13564,13119,12841,12483,12133,11946,11660,11572,11461,11306,11376,11445,11519,11830,12084,12518,13050,13504,14329,15191,16188,17220,18434,20315,21662,23444,25799,27450,29650,31980,34057,36040,38068,40057,41502,42500,43674,44093,43963,44085,43073,42504,41068,39399,38081,35907,34234,32449,30671,29482,28280,27288,26207,25222,24213,23177,22352,21790,20742,20028,19319,18828,18532,17713,17259,16691,16218,15717,15082,14627,14272,13714,13227,12902,12463,12280,11838,11564,11240,10868,10546,10074,9657,9322,8888,8671,8209,7850,7552,7284,6862,6651,6255,6011,5770,5482,5285,5053,4802,4603,4292,4123,3878,3736,3583,3444,3337,3225,3069,2983,2905,2784,2750,2627,2559,2476,2381,2317,2290,2181,2099,2049
Original,PUMA,room,,1.1,1020,5.7,A5,846,1038,1277,1615,1986,2374,2857,3415,4104,4806,5593,6448,7485,8431,9378,10510,11404,12256,13104,13916,14609,14913,15352,15609,15652,15772,15549,15415,15034,14760,14367,14047,13677,13230,13091,12762,12679,12522,12367,12456,12535,12579,12890,13127,13652,14180,14789,15588,16560,17593,18746,20028,22115,23591,25460,28034,29976,32348,34765,37054,39333,41575,43621,45247,46479,47763,48334,47983,48064,47079,46432,44948,43239,41677,39325,37549,35445,33592,32325,31027,29942,28682,27627,26539,25398,24543,23818,22701,21844,21142,20532,20276,19427,18868,18292,17769,17330,16601,16021,15663,15062,14563,14055,13638,13425,12989,12688,12335,11910,11549,11012,10598,10219,9749,9467,9055,8650,8249,7975,7458,7272,6855,6582,6303,6034,5765,5534,5251,5028,4700,4478,4230,4104,3947,3779,3646,3527,3338,3279,3169,3060,2985,2902,2809,2713,2615,2556,2466,2356,2297,2247
Original,PUMA,room,,1.1,1020,5.7,A6,710,863,1068,1337,1635,1959,2390,2849,3411,3991,4662,5331,6222,7032,7783,8748,9495,10176,10904,11603,12092,12405,12765,12969,13011,13116,12897,12760,12515,12324,11980,11674,11400,11027,10853,10654,10528,10449,10324,10361,10469,10492,10757,11030,11387,11885,12372,13100,13928,14790,15794,16897,18694,19913,21558,23710,25285,27353,29479,31471,33386,35242,36937,38307,39319,40332,40813,40547,40755,39820,39310,37932,36531,35107,33144,31660,30010,28291,27268,26099,25181,24150,23271,22322,21309,20592,20113,19193,18468,17830,17295,17008,16332,15860,15418,14952,14541,13944,13497,13142,12660,12240,11893,11529,11349,10971,10695,10388,9968,9680,9302,8944,8647,8234,7951,7628,7299,6949,6705,6311,6116,5802,5557,5330,5046,4867,4671,4417,4236,3981,3822,3573,3473,3316,3199,3051,2963,2840,2724,2665,2576,2502,2419,2362,2298,2208,2131,2088,1995,1934,1880
Original,PUMA,room,,1.2,1020,5.7,A1,740,883,1098,1372,1695,2044,2444,2959,3544,4136,4819,5555,6454,7296,8111,9071,9882,10575,11296,12053,12611,12899,13255,13467,13519,13584,13387,13241,12954,12679,12346,12102,11806,11397,11316,11020,10981,10857,10717,10844,10938,10963,11330,11575,12016,12543,13063,13860,14714,15753,16812,18080,19880,21256,23101,25291,27087,29170,31443,33574,35569,37528,39295,40643,41746,42585,42927,42776,42888,41693,41131,39518,38101,36774,34544,33096,31245,29515,28482,27202,26327,25273,24225,23364,22430,21593,20981,20031,19352,18596,18177,17859,17184,16789,16290,15770,15386,14801,14298,13930,13432,12964,12602,12246,12073,11657,11370,11015,10607,10323,9833,9498,9125,8755,8431,8080,7735,7373,7105,6693,6494,6131,5886,5621,5399,5181,4939,4680,4514,4228,4053,3819,3682,3509,3386,3271,3162,3021,2924,2864,2751,2682,2580,2551,2446,2381,2301,2242,2174,2041,2015
