Q,I(Q),Error
2.98026267E-01,3.96186763E-03,5.32302099E-03
2.98311869E-01,2.78701052E-03,5.31401492E-03
2.98597472E-01,1.99143195E-02,5.23668803E-03
2.98883075E-01,1.28476952E-02,5.40689644E-03
2.99168677E-01,8.88121167E-03,5.27054384E-03
2.99454280E-01,6.70309895E-03,5.41550880E-03
2.99739882E-01,3.48288899E-03,5.36444944E-03
3.00025485E-01,1.49425128E-02,5.37753207E-03
3.00311087E-01,1.36425705E-02,5.52105349E-03
3.00596690E-01,1.01052990E-02,5.32963001E-03
3.00882292E-01,9.49822361E-03,5.54132192E-03
3.01167895E-01,1.20999776E-02,5.40915807E-03
3.01453498E-01,4.82632013E-03,5.52470942E-03
3.01739100E-01,-6.97708314E-04,5.53561459E-03
3.02024703E-01,4.43535921E-03,5.45671626E-03
3.02310305E-01,-2.08490901E-03,5.65904944E-03
3.02595908E-01,1.02799376E-03,5.45818328E-03
3.02881510E-01,1.07742926E-02,5.63831712E-03
3.03167113E-01,3.78001767E-03,5.60695844E-03
3.03452715E-01,1.27749232E-02,5.64113739E-03
3.03738318E-01,1.27709080E-02,5.75265492E-03
3.04023921E-01,1.19479670E-02,5.55322710E-03
3.04309523E-01,-5.96119007E-03,5.78713293E-03
3.04595126E-01,2.34537796E-03,5.64846441E-03
3.04880728E-01,5.47901492E-03,5.77277077E-03
3.05166331E-01,1.49271137E-02,5.78798171E-03
3.05451933E-01,1.13524130E-02,5.74428339E-03
3.05737536E-01,1.04556686E-02,5.90797661E-03
3.06023138E-01,1.67130354E-02,5.70640040E-03
3.06308741E-01,8.70887404E-03,5.90722988E-03
3.06594344E-01,-1.34572843E-03,5.88225495E-03
3.06879946E-01,1.65411785E-02,5.87263892E-03
3.07165549E-01,8.75356193E-03,6.02808977E-03
3.07451151E-01,4.51436045E-03,5.85694722E-03
3.07736754E-01,1.40768157E-02,6.05022833E-03
3.08022356E-01,-1.58680871E-03,5.91388068E-03
3.08307959E-01,5.64479047E-03,6.06942508E-03
3.08593561E-01,3.34525861E-02,6.09362847E-03
3.08879164E-01,1.34947875E-02,5.98818938E-03
3.09164767E-01,-8.73656097E-03,6.21327816E-03
3.09450369E-01,9.38889194E-03,5.98971616E-03
3.09735972E-01,1.23018978E-02,6.22863072E-03
3.10021574E-01,2.28114403E-02,6.13171699E-03
3.10307177E-01,1.31130331E-02,6.19067172E-03
3.10592779E-01,1.64832536E-02,6.35487946E-03
3.10878382E-01,1.37107527E-02,6.09363208E-03
3.11163984E-01,9.04702744E-03,6.37096571E-03
3.11449587E-01,1.32430460E-02,6.20955198E-03
3.11735190E-01,4.29645053E-03,6.37118082E-03
3.12020792E-01,1.51430144E-02,6.37336733E-03
3.12306395E-01,3.96760841E-04,6.33965749E-03
3.12591997E-01,6.85204552E-04,6.50359442E-03
3.12877600E-01,1.48397226E-02,6.28253205E-03
3.13163202E-01,7.31731522E-03,6.44190482E-03
3.13448805E-01,1.59805747E-02,6.40112717E-03
3.13734407E-01,1.01962352E-02,6.38940467E-03
3.14020010E-01,1.28390259E-02,6.55984306E-03
3.14305613E-01,1.23764227E-02,6.23553411E-03
3.14591215E-01,2.84306544E-02,6.51076314E-03
3.14876818E-01,6.32464026E-03,6.35176975E-03
3.15162420E-01,2.18807548E-03,6.43022174E-03
3.15448023E-01,9.87804361E-03,6.49318320E-03
3.15733625E-01,6.76254072E-03,6.35640206E-03
3.16019228E-01,5.52199347E-03,6.57568298E-03
3.16304830E-01,1.49651485E-02,6.30736082E-03
3.16590433E-01,4.55399291E-03,6.51605505E-03
3.16876036E-01,1.89915828E-02,6.45699493E-03
3.17161638E-01,5.86517321E-03,6.51536226E-03
3.17447241E-01,1.99879484E-02,6.63091741E-03
3.17732843E-01,7.88311179E-03,6.40266324E-03
3.18018446E-01,-1.70072159E-03,6.67069051E-03
3.18304048E-01,1.62417105E-04,6.52849342E-03
3.18589651E-01,4.25897119E-03,6.64647725E-03
3.18875253E-01,1.93915578E-02,6.72046283E-03
3.19160856E-01,1.13984048E-02,6.68045826E-03
3.19446459E-01,4.12354130E-03,6.88171183E-03
3.19732061E-01,1.14291817E-02,6.58873146E-03
3.20017664E-01,2.42385975E-02,6.95569902E-03
3.20303266E-01,2.46157617E-03,6.76734941E-03
3.20588869E-01,5.15875335E-03,6.87381596E-03
3.20874471E-01,4.99156142E-03,7.05342927E-03
3.21160074E-01,7.28283110E-03,6.74614179E-03
3.21445676E-01,6.13156065E-03,7.08653302E-03
3.21731279E-01,2.52749627E-02,6.89429476E-03
3.22016882E-01,1.01801637E-02,7.17729035E-03
3.22302484E-01,2.02621370E-02,7.03916066E-03
3.22588087E-01,7.81314756E-03,7.07513732E-03
3.22873689E-01,1.55448340E-02,7.37746653E-03
3.23159292E-01,7.92252449E-03,6.96410445E-03
3.23444894E-01,4.70997380E-03,7.43759599E-03
3.23730497E-01,1.15006454E-03,7.14813366E-03
3.24016099E-01,1.21923182E-02,7.33631630E-03
3.24301702E-01,-7.59536573E-04,7.59973209E-03
3.24587305E-01,8.08505300E-03,7.08828157E-03
3.24872907E-01,1.86734031E-02,7.61022684E-03
3.25158510E-01,1.36976951E-02,7.30052787E-03
3.25444112E-01,4.67676324E-03,7.62837348E-03
3.25729715E-01,1.40783061E-02,7.49023737E-03
3.26015317E-01,2.44428838E-03,7.55246395E-03
3.26300920E-01,1.01162318E-02,7.91371627E-03
3.26586522E-01,1.25027899E-02,7.47064040E-03
3.26872125E-01,-1.29228361E-04,7.87220019E-03
3.27157728E-01,-3.27255941E-03,7.60832093E-03
3.27443330E-01,-4.40994231E-03,7.88572146E-03
3.27728933E-01,1.34652431E-02,8.05421561E-03
3.28014535E-01,7.59249664E-03,7.72128429E-03
3.28300138E-01,9.29106180E-04,8.26680530E-03
3.28585740E-01,-3.38190638E-03,7.72629486E-03
3.28871343E-01,1.83050067E-02,8.26526284E-03
3.29156945E-01,-4.43200821E-03,8.00403270E-03
3.29442548E-01,7.15168501E-03,8.14359795E-03
3.29728151E-01,3.88281979E-03,8.59180297E-03
3.30013753E-01,1.39218492E-02,7.92794087E-03
3.30299356E-01,2.28566170E-02,8.62044664E-03
3.30584958E-01,2.57653684E-02,8.18719299E-03
3.30870561E-01,-1.12338312E-03,8.54122082E-03
3.31156163E-01,1.64169016E-02,8.71543462E-03
3.31441766E-01,2.96183166E-03,8.35664532E-03
3.31727368E-01,1.17828857E-02,9.00492721E-03
3.32012971E-01,1.57780117E-02,8.35353213E-03
3.32298574E-01,-1.99436755E-03,8.97690400E-03
3.32584176E-01,1.04367502E-02,8.66912227E-03
3.32869779E-01,2.04154409E-02,8.99278231E-03
3.33155381E-01,1.44287209E-02,9.46682604E-03
3.33440984E-01,1.30403015E-02,8.60326091E-03
3.33726586E-01,2.56782196E-02,9.45514348E-03
3.34012189E-01,7.77922300E-03,8.90691611E-03
3.34297791E-01,3.98147294E-03,9.37020247E-03
3.34583394E-01,7.71218810E-03,9.43415538E-03
3.34868997E-01,9.88526045E-03,9.24658526E-03
3.35154599E-01,5.05400724E-03,1.00145835E-02
3.35440202E-01,7.90932778E-03,9.12680515E-03
3.35725804E-01,2.16124635E-02,1.00273194E-02
3.36011407E-01,2.93094322E-02,9.63752015E-03
3.36297009E-01,2.13860217E-02,9.90682432E-03
3.36582612E-01,-3.18989652E-03,1.05584507E-02
3.36868214E-01,1.84461511E-02,9.47417862E-03
3.37153817E-01,2.49029751E-02,1.05651012E-02
3.37439420E-01,1.33598459E-03,9.89579338E-03
3.37725022E-01,1.23135798E-03,1.05925121E-02
3.38010625E-01,-1.84732528E-02,1.05945245E-02
3.38296227E-01,1.47542680E-02,1.02900560E-02
3.38581830E-01,9.42605259E-04,1.14581371E-02
3.38867432E-01,1.96374377E-02,1.01153618E-02
3.39153035E-01,2.92566487E-02,1.15567219E-02
3.39438637E-01,1.63110563E-02,1.05830169E-02
3.39724240E-01,2.07741082E-02,1.14234069E-02
3.40009843E-01,5.58965704E-03,1.21770008E-02
3.40295445E-01,-2.74334461E-02,1.05240385E-02
3.40581048E-01,1.72330916E-02,1.22684532E-02
3.40866650E-01,-1.95991503E-04,1.12333955E-02
3.41152253E-01,-6.18094498E-03,1.22314569E-02
3.41437855E-01,1.39331375E-02,1.20082697E-02
3.41723458E-01,1.11957321E-02,1.20707704E-02
3.42009060E-01,2.58517744E-02,1.36802333E-02
3.42294663E-01,-7.30792133E-03,1.16584297E-02
3.42580266E-01,4.50722613E-03,1.33495961E-02
3.42865868E-01,-4.44780883E-03,1.25834272E-02
3.43151471E-01,4.22958313E-02,1.32197632E-02
3.43437073E-01,-2.18270987E-02,1.49921514E-02
3.43722676E-01,1.94065688E-02,1.22279602E-02
3.44008278E-01,-1.81780208E-03,1.59996828E-02
3.44293881E-01,3.31356450E-02,1.28647844E-02
3.44579483E-01,-2.04446949E-02,1.54008285E-02
3.44865086E-01,2.36658442E-02,1.43582113E-02
3.45150689E-01,-6.93146977E-03,1.47283860E-02
3.45436291E-01,-3.22939156E-04,1.84218065E-02
3.45721894E-01,2.49787757E-03,1.32575088E-02
3.46007496E-01,-2.25736115E-02,1.92634106E-02
3.46293099E-01,4.56360171E-02,1.43660213E-02
3.46578701E-01,-3.21692727E-02,1.92144157E-02
3.46864304E-01,-1.01415370E-02,1.75142488E-02
3.47149906E-01,-4.56691807E-03,1.69472213E-02
3.47435509E-01,-3.19934807E-03,2.17039065E-02
3.47721112E-01,3.97896165E-03,1.60074300E-02
3.48006714E-01,3.62231536E-02,2.37566597E-02
3.48292317E-01,2.53544397E-02,1.73445868E-02
3.48577919E-01,4.97822561E-02,2.55678752E-02
3.48863522E-01,2.13304439E-02,2.64418015E-02
3.49149124E-01,-1.02580205E-02,1.94961021E-02
