Q,I(Q),Error
1.50655348E-01,5.60693443E-04,1.27049947E-04
1.50940951E-01,7.34299421E-04,1.28471036E-04
1.51226553E-01,6.94453716E-04,1.27617048E-04
1.51512156E-01,5.99969178E-04,1.27951167E-04
1.51797758E-01,8.41535628E-04,1.27576433E-04
1.52083361E-01,6.68235123E-04,1.26605493E-04
1.52368963E-01,5.28510660E-04,1.27818398E-04
1.52654566E-01,4.92904335E-04,1.26713120E-04
1.52940169E-01,4.42951918E-04,1.26734319E-04
1.53225771E-01,6.78636134E-04,1.26567636E-04
1.53511374E-01,5.44693321E-04,1.26733500E-04
1.53796976E-01,6.33396208E-04,1.26772347E-04
1.54082579E-01,3.50456685E-04,1.25625307E-04
1.54368181E-01,2.05095857E-04,1.26338889E-04
1.54653784E-01,5.72618097E-04,1.25962068E-04
1.54939386E-01,5.44454902E-04,1.26200111E-04
1.55224989E-01,3.49350274E-04,1.25131727E-04
1.55510592E-01,5.52989542E-04,1.25415481E-04
1.55796194E-01,4.67851758E-04,1.25808290E-04
1.56081797E-01,6.70947134E-04,1.25841756E-04
1.56367399E-01,5.50612807E-04,1.25714010E-04
1.56653002E-01,3.97380441E-04,1.25197048E-04
1.56938604E-01,4.59961593E-04,1.24761168E-04
1.57224207E-01,5.18072397E-04,1.25171016E-04
1.57509809E-01,6.11260533E-04,1.25050488E-04
1.57795412E-01,6.09785318E-04,1.24615514E-04
1.58081015E-01,5.70844859E-04,1.25342222E-04
1.58366617E-01,6.33597374E-04,1.24540231E-04
1.58652220E-01,3.18758190E-04,1.24593802E-04
1.58937822E-01,4.43451107E-04,1.23508302E-04
1.59223425E-01,5.11683524E-04,1.24202819E-04
1.59509027E-01,3.82013619E-04,1.24250749E-04
1.59794630E-01,3.31159681E-04,1.23933473E-04
1.60080232E-01,4.71893698E-04,1.24511571E-04
1.60365835E-01,6.05385751E-04,1.23158020E-04
1.60651438E-01,4.57253307E-04,1.23605056E-04
1.60937040E-01,3.78720462E-04,1.23716752E-04
1.61222643E-01,3.43348831E-04,1.23246699E-04
1.61508245E-01,4.14539129E-04,1.23388817E-04
1.61793848E-01,5.25370240E-04,1.23553296E-04
1.62079450E-01,2.94949859E-04,1.22958888E-04
1.62365053E-01,3.02977860E-04,1.22798207E-04
1.62650655E-01,5.51145524E-04,1.22608173E-04
1.62936258E-01,2.57141888E-04,1.22585117E-04
1.63221861E-01,4.94867563E-04,1.23039739E-04
1.63507463E-01,3.04691494E-04,1.22753942E-04
1.63793066E-01,3.39549035E-04,1.21879993E-04
1.64078668E-01,3.33074480E-04,1.22187243E-04
1.64364271E-01,5.01096249E-04,1.22074059E-04
1.64649873E-01,7.09824264E-04,1.22766121E-04
1.64935476E-01,5.04158437E-04,1.22256285E-04
1.65221078E-01,5.63092530E-04,1.22124010E-04
1.65506681E-01,4.16878611E-04,1.22345030E-04
1.65792284E-01,4.74583358E-04,1.21258439E-04
1.66077886E-01,3.58417630E-04,1.21951314E-04
1.66363489E-01,3.18333507E-04,1.21258442E-04
1.66649091E-01,4.39796597E-04,1.21671646E-04
1.66934694E-01,2.74684280E-04,1.21444333E-04
1.67220296E-01,2.36932188E-04,1.20558968E-04
1.67505899E-01,3.13069671E-04,1.20972896E-04
1.67791501E-01,4.51978296E-04,1.21060073E-04
1.68077104E-01,2.80141830E-04,1.21211441E-04
1.68362707E-01,2.88158655E-04,1.20239722E-04
1.68648309E-01,3.56320292E-04,1.19937817E-04
1.68933912E-01,3.07142735E-04,1.20393194E-04
1.69219514E-01,2.99565494E-04,1.19676070E-04
1.69505117E-01,3.89494002E-04,1.19377059E-04
1.69790719E-01,3.09441239E-04,1.19030535E-04
1.70076322E-01,2.65724957E-04,1.19132021E-04
1.70361924E-01,3.64471227E-04,1.19523400E-04
1.70647527E-01,4.53762710E-04,1.18583523E-04
1.70933130E-01,2.30994076E-04,1.19298954E-04
1.71218732E-01,2.77277082E-04,1.17870387E-04
1.71504335E-01,3.76019627E-04,1.19412672E-04
1.71789937E-01,4.89331782E-04,1.19873034E-04
1.72075540E-01,1.86838210E-04,1.17301587E-04
1.72361142E-01,4.78461385E-04,1.18756774E-04
1.72646745E-01,2.22120434E-04,1.17895946E-04
1.72932347E-01,4.53662127E-04,1.19001657E-04
1.73217950E-01,1.97384506E-04,1.18574378E-04
1.73503553E-01,3.34769487E-04,1.17888316E-04
1.73789155E-01,2.38236040E-04,1.18946264E-04
1.74074758E-01,2.29619443E-04,1.17899796E-04
1.74360360E-01,6.82622194E-05,1.18821592E-04
1.74645963E-01,3.19004059E-04,1.18576732E-04
1.74931565E-01,3.08346003E-04,1.17634199E-04
1.75217168E-01,3.14451754E-05,1.18746875E-04
1.75502770E-01,1.53008848E-04,1.17592944E-04
1.75788373E-01,3.19149345E-04,1.18940749E-04
1.76073976E-01,2.82328576E-04,1.17611612E-04
1.76359578E-01,8.56406987E-05,1.18766114E-04
1.76645181E-01,2.61791050E-04,1.17636849E-04
1.76930783E-01,-2.40921974E-04,1.17097496E-04
1.77216386E-01,3.70532274E-04,1.17988242E-04
1.77501988E-01,3.82069498E-04,1.17478132E-04
1.77787591E-01,2.80801207E-04,1.18178968E-04
1.78073193E-01,2.69573182E-04,1.17572766E-04
1.78358796E-01,1.80952251E-04,1.17268636E-04
1.78644399E-01,1.58932060E-04,1.17057642E-04
1.78930001E-01,1.78527087E-04,1.17228838E-04
1.79215604E-01,2.21185386E-04,1.17165192E-04
1.79501206E-01,2.89209187E-04,1.17467062E-04
1.79786809E-01,1.14046037E-04,1.16829753E-04
1.80072411E-01,2.03408301E-04,1.17574107E-04
1.80358014E-01,1.43088400E-04,1.15915799E-04
1.80643616E-01,3.83332372E-04,1.17266890E-04
1.80929219E-01,3.79614532E-04,1.17061737E-04
1.81214822E-01,2.75760889E-04,1.16665799E-04
1.81500424E-01,2.72195786E-04,1.16751621E-04
1.81786027E-01,1.80277973E-04,1.16080358E-04
1.82071629E-01,1.06651336E-04,1.15993101E-04
1.82357232E-01,1.41184777E-04,1.16367233E-04
1.82642834E-01,2.58963555E-04,1.15825372E-04
1.82928437E-01,2.44989991E-04,1.16631355E-04
1.83214039E-01,1.55944377E-04,1.16414608E-04
1.83499642E-01,5.18485904E-05,1.15550833E-04
1.83785245E-01,1.21932477E-04,1.15614797E-04
1.84070847E-01,1.36651099E-04,1.15275224E-04
1.84356450E-01,3.54789197E-04,1.16405923E-04
1.84642052E-01,1.41315162E-04,1.15294544E-04
1.84927655E-01,1.89650804E-04,1.15602937E-04
1.85213257E-01,-1.06953084E-05,1.15304594E-04
1.85498860E-01,3.62467021E-04,1.15607077E-04
1.85784462E-01,2.73898244E-04,1.15269903E-04
1.86070065E-01,1.85664743E-04,1.15740133E-04
1.86355668E-01,2.46241689E-06,1.14787857E-04
1.86641270E-01,-3.33636999E-05,1.14365326E-04
1.86926873E-01,8.57114792E-05,1.14997402E-04
1.87212475E-01,2.70426273E-04,1.16409723E-04
1.87498078E-01,2.82976776E-04,1.18867012E-04
1.87783680E-01,5.57154417E-05,1.20016001E-04
1.88069283E-01,2.75708735E-04,1.22356201E-04
1.88354885E-01,3.53749841E-04,1.22648556E-04
1.88640488E-01,3.00854445E-05,1.22432481E-04
1.88926091E-01,7.76983798E-05,1.24271062E-04
1.89211693E-01,1.69344246E-04,1.24512599E-04
1.89497296E-01,-7.58990645E-05,1.25215308E-04
1.89782898E-01,7.41183758E-05,1.24981857E-04
1.90068501E-01,3.88994813E-05,1.25493241E-04
1.90354103E-01,2.01448798E-04,1.26747615E-04
1.90639706E-01,-9.96515155E-05,1.25054558E-04
1.90925308E-01,-2.03117728E-04,1.26478038E-04
1.91210911E-01,2.15720385E-04,1.26105487E-04
1.91496514E-01,2.57268548E-05,1.26921119E-04
1.91782116E-01,1.98412687E-04,1.27967288E-04
1.92067719E-01,2.33583152E-04,1.25567780E-04
1.92353321E-01,1.73319131E-04,1.28013898E-04
1.92638924E-01,1.71490014E-04,1.27587566E-04
1.92924526E-01,1.77118927E-04,1.27961513E-04
1.93210129E-01,6.39259815E-06,1.27802451E-04
1.93495731E-01,1.02799386E-04,1.27345868E-04
1.93781334E-01,1.28727406E-04,1.29438743E-04
1.94066937E-01,3.38628888E-05,1.25340589E-04
1.94352539E-01,3.10167670E-05,1.24047475E-04
1.94638142E-01,1.55106187E-04,1.21796691E-04
1.94923744E-01,3.98449600E-04,1.20550407E-04
1.95209347E-01,2.05706805E-04,1.20656611E-04
1.95494949E-01,3.94657254E-05,1.17931915E-04
1.95780552E-01,7.37197697E-05,1.18277047E-04
1.96066154E-01,-9.48794186E-05,1.17736538E-04
1.96351757E-01,7.45020807E-05,1.17651739E-04
1.96637360E-01,1.37269497E-04,1.18135707E-04
1.96922962E-01,-1.28589571E-04,1.15266039E-04
1.97208565E-01,1.40871853E-04,1.16918583E-04
1.97494167E-01,3.46451998E-06,1.16873985E-04
1.97779770E-01,-1.47100538E-04,1.16008935E-04
1.98065372E-01,4.43980098E-05,1.16068574E-04
1.98350975E-01,2.01277435E-05,1.15263080E-04
1.98636577E-01,-1.88495964E-04,1.16056824E-04
1.98922180E-01,2.26106495E-04,1.15984918E-04
1.99207783E-01,-1.57024711E-04,1.14995679E-04
1.99493385E-01,9.39331949E-05,1.14821132E-04
1.99778988E-01,2.15955079E-05,1.15372150E-04
2.00064590E-01,1.22584403E-04,1.15669712E-04
2.00350193E-01,-1.38714910E-04,1.14404068E-04
2.00635795E-01,-1.26097351E-04,1.13942754E-04
2.00921398E-01,-7.47367740E-05,1.14405329E-04
2.01207000E-01,1.66676939E-04,1.15087903E-04
2.01492603E-01,-6.66603446E-05,1.14115279E-04
2.01778206E-01,-1.54860318E-04,1.13985331E-04
2.02063808E-01,1.42108649E-04,1.14399062E-04
2.02349411E-01,8.04215670E-05,1.13833958E-04
2.02635013E-01,1.02508813E-04,1.14666056E-04
2.02920616E-01,1.12131238E-06,1.13242311E-04
2.03206218E-01,3.75509262E-05,1.14226124E-04
2.03491821E-01,8.98092985E-05,1.13721743E-04
2.03777423E-01,1.36509538E-04,1.12971716E-04
2.04063026E-01,2.90703028E-04,1.13761264E-04
2.04348629E-01,1.29271299E-04,1.12793954E-04
2.04634231E-01,3.45259905E-05,1.13671452E-04
2.04919834E-01,7.62604177E-05,1.13741412E-04
2.05205436E-01,8.43890011E-05,1.12813433E-04
2.05491039E-01,-4.26732004E-05,1.12911905E-04
2.05776641E-01,-4.84399498E-05,1.12112552E-04
2.06062244E-01,-2.28583813E-05,1.13017895E-04
2.06347846E-01,1.72045082E-04,1.12490682E-04
2.06633449E-01,9.11951065E-05,1.12342516E-04
2.06919052E-01,1.00966543E-04,1.13204721E-04
2.07204654E-01,-4.56497073E-05,1.11736280E-04
2.07490257E-01,-5.36516309E-05,1.12802870E-04
2.07775859E-01,3.51592898E-05,1.11161679E-04
2.08061462E-01,7.20471144E-05,1.11931329E-04
2.08347064E-01,2.92804092E-04,1.12829165E-04
2.08632667E-01,6.89700246E-05,1.11212226E-04
2.08918269E-01,-1.91479921E-04,1.11498761E-04
2.09203872E-01,-3.27825546E-07,1.11346522E-04
2.09489475E-01,3.72678041E-05,1.11734269E-04
2.09775077E-01,3.56983393E-04,1.11879184E-04
2.10060680E-01,-7.23078847E-06,1.11725893E-04
2.10346282E-01,1.73754990E-04,1.11730612E-04
2.10631885E-01,5.07012010E-05,1.10760215E-04
2.10917487E-01,-2.55182385E-06,1.11234609E-04
2.11203090E-01,6.85602427E-05,1.10447805E-04
2.11488692E-01,-2.67699361E-04,1.10847743E-04
2.11774295E-01,1.74459070E-04,1.11744509E-04
2.12059898E-01,-9.11466777E-05,1.10217606E-04
2.12345500E-01,-7.66627491E-05,1.10797654E-04
2.12631103E-01,-1.15901232E-04,1.10279827E-04
2.12916705E-01,-2.96644866E-05,1.11055103E-04
2.13202308E-01,1.91107392E-06,1.10477115E-04
2.13487910E-01,-4.82089818E-05,1.09955312E-04
2.13773513E-01,-1.62050128E-05,1.10622618E-04
2.14059115E-01,1.51693821E-04,1.09877070E-04
2.14344718E-01,2.69338489E-06,1.10476748E-04
2.14630321E-01,2.80141830E-06,1.09757084E-04
2.14915923E-01,1.68275088E-04,1.09899583E-04
2.15201526E-01,-8.19563866E-08,1.10819678E-04
2.15487128E-01,-4.34592366E-05,1.09296297E-04
2.15772731E-01,9.12249088E-05,1.09603542E-04
2.16058333E-01,1.33540481E-04,1.09657825E-04
2.16343936E-01,-9.38437879E-05,1.09590954E-04
2.16629538E-01,-5.98430634E-05,1.09496240E-04
2.16915141E-01,5.77978790E-05,1.09290029E-04
2.17200744E-01,3.92235816E-05,1.09808480E-04
2.17486346E-01,1.06520951E-04,1.09091916E-04
2.17771949E-01,2.46819109E-04,1.09144883E-04
2.18057551E-01,-1.03544444E-04,1.08799690E-04
2.18343154E-01,5.25005162E-05,1.08099315E-04
2.18628756E-01,-1.24048442E-04,1.09079972E-04
2.18914359E-01,-4.73037362E-05,1.07152678E-04
2.19199961E-01,-2.01240182E-05,1.08720280E-04
2.19485564E-01,-6.83218241E-06,1.07776480E-04
2.19771167E-01,6.06514513E-05,1.08534606E-04
2.20056769E-01,1.04647130E-04,1.08149720E-04
2.20342372E-01,1.77271664E-04,1.08060099E-04
2.20627974E-01,1.88503414E-04,1.08088627E-04
2.20913577E-01,2.69711018E-05,1.07418966E-04
2.21199179E-01,-1.53195113E-04,1.07517508E-04
2.21484782E-01,2.19188631E-04,1.07886020E-04
2.21770384E-01,-1.50389969E-04,1.07022846E-04
2.22055987E-01,-1.02754682E-04,1.07881843E-04
2.22341590E-01,9.34228301E-05,1.07136676E-04
2.22627192E-01,-3.25217843E-06,1.07450376E-04
2.22912795E-01,6.26519322E-05,1.06895974E-04
2.23198397E-01,-1.77986920E-04,1.07205670E-04
2.23484000E-01,9.52295959E-05,1.07829074E-04
2.23769602E-01,-4.69461083E-05,1.06620220E-04
2.24055205E-01,1.35507435E-04,1.07567086E-04
2.24340807E-01,1.64736062E-04,1.07366747E-04
2.24626410E-01,-9.17203724E-05,1.08165192E-04
2.24912013E-01,7.06501305E-05,1.07320811E-04
2.25197615E-01,-4.20734286E-05,1.07222731E-04
2.25483218E-01,3.95476818E-05,1.07637953E-04
2.25768820E-01,-3.00221145E-05,1.06847176E-04
2.26054423E-01,-1.63208693E-04,1.07316600E-04
2.26340025E-01,2.37092376E-04,1.06604707E-04
2.26625628E-01,5.51417470E-05,1.07203662E-04
2.26911230E-01,-1.63961202E-04,1.07039821E-04
2.27196833E-01,4.21851873E-05,1.06641559E-04
2.27482436E-01,-1.13103539E-04,1.07046232E-04
2.27768038E-01,1.69113278E-04,1.06163381E-04
2.28053641E-01,-5.32306731E-05,1.07293995E-04
2.28339243E-01,2.03922391E-05,1.06644735E-04
2.28624846E-01,1.36997551E-04,1.06388381E-04
2.28910448E-01,-5.04590571E-05,1.06557360E-04
2.29196051E-01,1.37034804E-04,1.05872988E-04
2.29481654E-01,-4.13805246E-05,1.06796163E-04
2.29767256E-01,-1.25803053E-04,1.05859140E-04
2.30052859E-01,1.38677657E-04,1.06277839E-04
2.30338461E-01,-3.18624079E-05,1.06294000E-04
2.30624064E-01,-2.60718167E-04,1.05872523E-04
2.30909666E-01,5.07384539E-06,1.06398369E-04
2.31195269E-01,9.49203968E-06,1.05170014E-04
2.31480871E-01,1.14187598E-04,1.05962895E-04
2.31766474E-01,-1.32918358E-05,1.06079927E-04
2.32052077E-01,-5.75035810E-05,1.05941939E-04
2.32337679E-01,-2.64979899E-05,1.05916944E-04
2.32623282E-01,8.32974911E-06,1.05221536E-04
2.32908884E-01,1.35507435E-04,1.05906842E-04
2.33194487E-01,7.81603158E-05,1.05619663E-04
2.33480089E-01,-2.66872346E-04,1.04962279E-04
2.33765692E-01,-5.26383519E-05,1.05686807E-04
2.34051294E-01,6.00889325E-06,1.04852763E-04
2.34336897E-01,-7.76648521E-05,1.05844305E-04
2.34622500E-01,5.36441803E-05,1.04654329E-04
2.34908102E-01,-1.91517174E-05,1.05005077E-04
2.35193705E-01,1.06647611E-04,1.05681579E-04
2.35479307E-01,-2.29105353E-06,1.05158524E-04
2.35764910E-01,2.01165676E-04,1.05769775E-04
2.36050512E-01,7.25314021E-05,1.04019172E-04
2.36336115E-01,2.17482448E-05,1.05171876E-04
2.36621717E-01,-1.94557011E-04,1.04264586E-04
2.36907320E-01,4.72515821E-05,1.05178456E-04
2.37192923E-01,-7.65360892E-05,1.04940593E-04
2.37478525E-01,1.20531768E-04,1.04281089E-04
2.37764128E-01,9.90703702E-05,1.05337990E-04
2.38049730E-01,-1.03365630E-04,1.04188672E-04
2.38335333E-01,-9.76957381E-05,1.03682120E-04
2.38620935E-01,-9.51774418E-05,1.04693253E-04
2.38906538E-01,-7.74338841E-05,1.04168514E-04
2.39192140E-01,1.12164766E-04,1.05307243E-04
2.39477743E-01,-5.97313046E-05,1.03671757E-04
2.39763346E-01,4.16189432E-05,1.04307167E-04
2.40048948E-01,3.63662839E-05,1.04124926E-04
2.40334551E-01,1.21276826E-04,1.04198551E-04
2.40620153E-01,-3.57069075E-05,1.04174245E-04
2.40905756E-01,-5.17740846E-05,1.03112484E-04
2.41191358E-01,1.99921429E-04,1.04449810E-04
2.41476961E-01,1.21071935E-06,1.03778533E-04
2.41762563E-01,3.75509262E-05,1.03610213E-04
2.42048166E-01,-9.62056220E-05,1.03711263E-04
2.42333769E-01,-7.36154616E-05,1.03350863E-04
2.42619371E-01,-1.22014433E-04,1.03973159E-04
2.42904974E-01,1.66766346E-04,1.03226141E-04
2.43190576E-01,7.36117363E-06,1.03176952E-04
2.43476179E-01,7.86930323E-05,1.03540525E-04
2.43761781E-01,-3.94992530E-05,1.03550411E-04
2.44047384E-01,-1.50740147E-04,1.03213120E-04
2.44332986E-01,6.13033772E-05,1.02995717E-04
2.44618589E-01,9.08598304E-06,1.03409037E-04
2.44904192E-01,-3.17245722E-05,1.03163995E-04
2.45189794E-01,-1.64806843E-05,1.03312961E-04
2.45475397E-01,1.17082149E-04,1.03196258E-04
2.45760999E-01,2.40348279E-04,1.02669147E-04
2.46046602E-01,-1.44217163E-04,1.02850605E-04
2.46332204E-01,-7.92294741E-05,1.02417220E-04
2.46617807E-01,-3.68058681E-06,1.02734572E-04
2.46903409E-01,1.08670443E-04,1.02997362E-04
2.47189012E-01,2.18003988E-05,1.02760444E-04
2.47474615E-01,-5.72949648E-05,1.02891682E-04
2.47760217E-01,2.84612179E-06,1.01813690E-04
2.48045820E-01,9.37841833E-05,1.05136624E-04
2.48331422E-01,6.26891851E-05,1.06352615E-04
2.48617025E-01,-8.88742507E-05,1.07536708E-04
2.48902627E-01,-1.23277307E-04,1.08695942E-04
2.49188230E-01,1.02981925E-04,1.08664261E-04
2.49473832E-01,-1.45550817E-04,1.09779791E-04
2.49759435E-01,-5.94407320E-05,1.10663558E-04
2.50045038E-01,4.03299928E-05,1.12995137E-04
2.50330640E-01,-1.64210796E-05,1.14832420E-04
2.50616243E-01,1.78664923E-05,1.16294323E-04
2.50901845E-01,9.32738185E-05,1.18306498E-04
2.51187448E-01,-2.78055668E-05,1.18248132E-04
2.51473050E-01,4.19430435E-05,1.20544737E-04
2.51758653E-01,9.41753387E-06,1.21608983E-04
2.52044255E-01,5.52460551E-06,1.22803588E-04
2.52329858E-01,1.80907547E-04,1.24480740E-04
2.52615461E-01,-2.21215189E-04,1.23762638E-04
2.52901063E-01,1.82565302E-04,1.25731145E-04
2.53186666E-01,-1.34918839E-04,1.26160209E-04
2.53472268E-01,-1.02434307E-04,1.28215643E-04
2.53757871E-01,5.43519855E-06,1.28991149E-04
2.54043473E-01,-6.38812780E-05,1.29720332E-04
2.54329076E-01,-1.45561993E-04,1.30914088E-04
2.54614678E-01,1.45658851E-05,1.30202479E-04
2.54900281E-01,-6.21862710E-05,1.31941975E-04
2.55185884E-01,8.96044075E-05,1.32533755E-04
2.55471486E-01,-3.53902578E-06,1.32533022E-04
2.55757089E-01,-1.45997852E-04,1.34419604E-04
2.56042691E-01,-1.09672546E-05,1.32437788E-04
2.56328294E-01,7.18422234E-05,1.35116773E-04
2.56613896E-01,-1.78180635E-05,1.34390855E-04
2.56899499E-01,-2.73473561E-04,1.35506833E-04
2.57185101E-01,4.43257391E-04,1.37422563E-04
2.57470704E-01,2.43037939E-05,1.36124391E-04
2.57756307E-01,3.85195017E-06,1.38119194E-04
2.58041909E-01,-7.85551965E-05,1.36342287E-04
2.58327512E-01,-7.42897391E-05,1.38123300E-04
2.58613114E-01,-1.17376447E-04,1.38632729E-04
2.58898717E-01,7.06724823E-05,1.39496859E-04
2.59184319E-01,1.43796206E-06,1.39603572E-04
2.59469922E-01,1.95950270E-06,1.37269799E-04
2.59755524E-01,2.85796821E-04,1.40379075E-04
2.60041127E-01,-1.08271837E-04,1.39115790E-04
2.60326730E-01,-2.65352428E-05,1.39402125E-04
2.60612332E-01,-7.43754208E-05,1.39368765E-04
2.60897935E-01,4.39472497E-05,1.40347928E-04
2.61183537E-01,-2.31936574E-04,1.41909119E-04
2.61469140E-01,-1.64348632E-04,1.39878414E-04
2.61754742E-01,-1.51466578E-04,1.42319836E-04
2.62040345E-01,7.89947808E-05,1.41434801E-04
2.62325947E-01,9.49203968E-06,1.43811459E-04
2.62611550E-01,-1.79335475E-05,1.43996464E-04
2.62897153E-01,-1.04390085E-04,1.41580025E-04
2.63182755E-01,8.29920173E-05,1.45681163E-04
2.63468358E-01,2.66022980E-05,1.43974396E-04
2.63753960E-01,2.29064375E-04,1.47252266E-04
2.64039563E-01,1.02460384E-04,1.44844648E-04
2.64325165E-01,-1.47670507E-05,1.44314399E-04
2.64610768E-01,-3.61315906E-05,1.48713142E-04
2.64896370E-01,1.33849680E-05,1.46106374E-04
2.65181973E-01,-8.98055732E-05,1.46994489E-04
2.65467576E-01,-6.27934933E-05,1.47477807E-04
2.65753178E-01,3.46563756E-05,1.48369985E-04
2.66038781E-01,8.75480473E-05,1.51110116E-04
2.66324383E-01,9.30204988E-05,1.47107395E-04
2.66609986E-01,-2.11428851E-04,1.49274492E-04
2.66895588E-01,2.32607126E-05,1.50595287E-04
2.67181191E-01,1.01786107E-04,1.51259666E-04
2.67466793E-01,2.16025859E-04,1.53416130E-04
2.67752396E-01,-5.32194972E-05,1.49943654E-04
2.68037999E-01,2.37155706E-04,1.52671804E-04
2.68323601E-01,7.30119646E-05,1.53334754E-04
2.68609204E-01,-2.65717506E-04,1.52348829E-04
2.68894806E-01,9.47937369E-05,1.53584898E-04
2.69180409E-01,4.15369868E-06,1.53349393E-04
2.69466011E-01,-1.72905624E-04,1.54934648E-04
2.69751614E-01,2.58661807E-04,1.56524536E-04
2.70037216E-01,2.24273652E-04,1.53686028E-04
2.70322819E-01,-2.82332301E-04,1.56242559E-04
2.70608422E-01,-1.39780343E-04,1.55561638E-04
2.70894024E-01,3.23764980E-05,1.58195473E-04
2.71179627E-01,-7.78622925E-05,1.55467786E-04
2.71465229E-01,-3.52822244E-05,1.56755476E-04
2.71750832E-01,-1.36055052E-04,1.57445336E-04
2.72036434E-01,-3.88547778E-06,1.58244841E-04
2.72322037E-01,-2.18205154E-04,1.56564229E-04
2.72607639E-01,-2.67013907E-04,1.57409611E-04
2.72893242E-01,-2.16376036E-04,1.58425291E-04
2.73178845E-01,-7.74860382E-05,1.59058432E-04
2.73464447E-01,-4.34815884E-05,1.58780687E-04
2.73750050E-01,-7.80001283E-05,1.58036171E-04
2.74035652E-01,-1.17175281E-04,1.60614583E-04
2.74321255E-01,3.49953771E-05,1.62424886E-04
2.74606857E-01,-1.62906945E-04,1.58657147E-04
2.74892460E-01,-1.59218907E-05,1.62737140E-04
2.75178062E-01,3.01331282E-04,1.60679801E-04
2.75463665E-01,-1.80087984E-04,1.63259244E-04
2.75749268E-01,-9.84333456E-05,1.61904347E-04
2.76034870E-01,1.40890479E-05,1.61808072E-04
2.76320473E-01,2.56754458E-04,1.66637212E-04
2.76606075E-01,-1.46813691E-04,1.62256859E-04
2.76891678E-01,-1.75051391E-04,1.65223417E-04
2.77177280E-01,2.40642577E-04,1.64652827E-04
2.77462883E-01,-6.40191138E-05,1.65743719E-04
2.77748485E-01,4.49120998E-05,1.67696085E-04
2.78034088E-01,9.59075987E-05,1.65096806E-04
2.78319691E-01,1.80792063E-04,1.68684128E-04
2.78605293E-01,-9.19029117E-06,1.66913467E-04
2.78890896E-01,1.38945878E-04,1.68654049E-04
2.79176498E-01,5.02876937E-05,1.67753363E-04
2.79462101E-01,1.53712928E-04,1.69420837E-04
2.79747703E-01,1.89058483E-05,1.71199962E-04
2.80033306E-01,-1.49305910E-04,1.69090275E-04
2.80318908E-01,-4.99375165E-05,1.71115259E-04
2.80604511E-01,-2.12587416E-04,1.69796055E-04
2.80890114E-01,6.51329756E-05,1.72124544E-04
2.81175716E-01,2.13988125E-04,1.71958620E-04
2.81461319E-01,-5.95673919E-05,1.69311029E-04
2.81746921E-01,1.38916075E-05,1.72894274E-04
2.82032524E-01,1.78597867E-04,1.70217900E-04
2.82318126E-01,1.62348151E-04,1.72626810E-04
2.82603729E-01,1.20114535E-04,1.71544847E-04
2.82889331E-01,-9.51327384E-05,1.71851298E-04
2.83174934E-01,3.11590731E-04,1.73839870E-04
2.83460537E-01,-1.22807920E-04,1.69683226E-04
2.83746139E-01,-2.05256045E-04,1.72955000E-04
2.84031742E-01,3.82959843E-06,1.72059914E-04
2.84317344E-01,-2.17407942E-05,1.73730947E-04
2.84602947E-01,-3.37559730E-04,1.75329524E-04
2.84888549E-01,-2.62334943E-05,1.72185041E-04
2.85174152E-01,-4.46997583E-05,1.75403892E-04
2.85459754E-01,-4.49344516E-04,1.73642864E-04
2.85745357E-01,-6.59003854E-05,1.76486877E-04
2.86030960E-01,-3.60459089E-05,1.75936677E-04
2.86316562E-01,1.89751387E-04,1.78073732E-04
2.86602165E-01,2.79396772E-04,1.79152384E-04
2.86887767E-01,5.41508198E-04,1.77184062E-04
2.87173370E-01,-7.42003322E-05,1.79957478E-04
2.87458972E-01,-1.95264816E-04,1.77907542E-04
2.87744575E-01,2.12818384E-04,1.81751104E-04
2.88030177E-01,2.06176192E-04,1.81849315E-04
2.88315780E-01,-2.43831426E-04,1.78244318E-04
2.88601383E-01,1.09404325E-04,1.83480386E-04
2.88886985E-01,-1.71698630E-04,1.79047196E-04
2.89172588E-01,1.69567764E-04,1.84204183E-04
2.89458190E-01,-1.15092844E-04,1.81732415E-04
2.89743793E-01,1.23582780E-04,1.83339085E-04
2.90029395E-01,1.07955188E-04,1.87817598E-04
2.90314998E-01,4.07498330E-04,1.81270286E-04
2.90600600E-01,1.01484358E-04,1.88235444E-04
2.90886203E-01,1.35134906E-04,1.83388904E-04
2.91171806E-01,1.98621303E-04,1.86903115E-04
2.91457408E-01,-1.23903155E-05,1.89239792E-04
2.91743011E-01,1.75174326E-04,1.85201231E-04
2.92028613E-01,1.95302069E-04,1.91032901E-04
2.92314216E-01,-1.45860016E-04,1.85551695E-04
2.92599818E-01,-2.23778188E-04,1.90248416E-04
2.92885421E-01,-5.13307750E-05,1.89401535E-04
2.93171023E-01,-1.30608678E-04,1.89705472E-04
2.93456626E-01,4.35411930E-05,1.92626639E-04
2.93742229E-01,1.77167356E-04,1.89620642E-04
2.94027831E-01,2.01571733E-04,1.94294828E-04
2.94313434E-01,-3.15941870E-05,1.92343470E-04
2.94599036E-01,-3.06598842E-04,1.92144375E-04
2.94884639E-01,3.14135104E-04,1.95789203E-04
2.95170241E-01,2.84202397E-04,1.95225676E-04
2.95455844E-01,2.90945172E-06,1.96230760E-04
2.95741446E-01,2.42646784E-04,1.93807151E-04
2.96027049E-01,-9.82731581E-06,1.98094722E-04
2.96312652E-01,-1.26801431E-04,1.96424459E-04
