Q,I(Q),Error
1.50655348E-01,1.02345645E-03,1.02689434E-04
1.50940951E-01,1.09880045E-03,1.03843675E-04
1.51226553E-01,9.49602574E-04,1.02957203E-04
1.51512156E-01,9.76387411E-04,1.03141739E-04
1.51797758E-01,9.58096236E-04,1.02671027E-04
1.52083361E-01,7.44264573E-04,1.01847467E-04
1.52368963E-01,7.13415444E-04,1.02954374E-04
1.52654566E-01,9.24486667E-04,1.02192588E-04
1.52940169E-01,8.62684101E-04,1.02362470E-04
1.53225771E-01,7.82407820E-04,1.01985938E-04
1.53511374E-01,7.17729330E-04,1.02147161E-04
1.53796976E-01,5.23567200E-04,1.01963296E-04
1.54082579E-01,6.52484596E-04,1.01397240E-04
1.54368181E-01,7.95125961E-04,1.02248131E-04
1.54653784E-01,7.42230564E-04,1.01533815E-04
1.54939386E-01,8.03109258E-04,1.01834957E-04
1.55224989E-01,8.24280083E-04,1.01319884E-04
1.55510592E-01,7.61657953E-04,1.01096148E-04
1.55796194E-01,6.96528703E-04,1.01411925E-04
1.56081797E-01,8.23881477E-04,1.01342696E-04
1.56367399E-01,6.67966902E-04,1.01300528E-04
1.56653002E-01,6.42787665E-04,1.00827050E-04
1.56938604E-01,7.48269260E-04,1.00703464E-04
1.57224207E-01,8.44635069E-04,1.00927103E-04
1.57509809E-01,8.45957547E-04,1.00734948E-04
1.57795412E-01,8.55486840E-04,1.00436136E-04
1.58081015E-01,6.75301999E-04,1.00872853E-04
1.58366617E-01,8.35102051E-04,1.00262189E-04
1.58652220E-01,6.44106418E-04,1.00374163E-04
1.58937822E-01,6.12784177E-04,9.96035134E-05
1.59223425E-01,6.56306744E-04,1.00108994E-04
1.59509027E-01,5.98479062E-04,1.00002255E-04
1.59794630E-01,7.87202269E-04,9.98694286E-05
1.60080232E-01,7.06724823E-04,1.00270472E-04
1.60365835E-01,6.90896064E-04,9.91125389E-05
1.60651438E-01,6.80070370E-04,9.96447318E-05
1.60937040E-01,5.83585352E-04,9.97043060E-05
1.61222643E-01,6.16509467E-04,9.93264831E-05
1.61508245E-01,6.37572259E-04,9.93165113E-05
1.61793848E-01,5.97599894E-04,9.93095596E-05
1.62079450E-01,7.56509602E-04,9.92999389E-05
1.62365053E-01,6.90612942E-04,9.91008645E-05
1.62650655E-01,5.32861799E-04,9.86306898E-05
1.62936258E-01,8.15480947E-04,9.91040606E-05
1.63221861E-01,6.76058233E-04,9.91790766E-05
1.63507463E-01,7.87999481E-04,9.90679057E-05
1.63793066E-01,5.49282879E-04,9.80776017E-05
1.64078668E-01,6.98361546E-04,9.86931459E-05
1.64364271E-01,6.95832074E-04,9.81941567E-05
1.64649873E-01,4.84973192E-04,9.87060941E-05
1.64935476E-01,5.13855368E-04,9.84286586E-05
1.65221078E-01,4.94211912E-04,9.82122373E-05
1.65506681E-01,7.19536096E-04,9.85959561E-05
1.65792284E-01,7.30510801E-04,9.76868751E-05
1.66077886E-01,5.71191311E-04,9.83702716E-05
1.66363489E-01,5.06877899E-04,9.77387646E-05
1.66649091E-01,5.15621156E-04,9.80706429E-05
1.66934694E-01,7.15423375E-04,9.79296462E-05
1.67220296E-01,7.66824931E-04,9.73160252E-05
1.67505899E-01,4.29410487E-04,9.74222314E-05
1.67791501E-01,5.48720360E-04,9.74614956E-05
1.68077104E-01,5.45103103E-04,9.76826518E-05
1.68362707E-01,5.69529831E-04,9.69842291E-05
1.68648309E-01,6.27547503E-04,9.66721038E-05
1.68933912E-01,5.78664243E-04,9.69081852E-05
1.69219514E-01,4.69855964E-04,9.65493236E-05
1.69505117E-01,6.30348921E-04,9.62483505E-05
1.69790719E-01,7.09623098E-04,9.60372531E-05
1.70076322E-01,4.70917672E-04,9.60867079E-05
1.70361924E-01,4.06868756E-04,9.60972150E-05
1.70647527E-01,3.83429229E-04,9.54691492E-05
1.70933130E-01,4.37498093E-04,9.62422090E-05
1.71218732E-01,4.73480672E-04,9.50562063E-05
1.71504335E-01,3.77476215E-04,9.62731467E-05
1.71789937E-01,3.93882394E-04,9.63677015E-05
1.72075540E-01,3.73709947E-04,9.45341405E-05
1.72361142E-01,5.60544431E-04,9.56353913E-05
1.72646745E-01,4.19925898E-04,9.51100515E-05
1.72932347E-01,4.60520387E-04,9.56060683E-05
1.73217950E-01,5.00515103E-04,9.56238162E-05
1.73503553E-01,4.27026302E-04,9.48995849E-05
1.73789155E-01,5.41094691E-04,9.59413747E-05
1.74074758E-01,3.50993127E-04,9.49879793E-05
1.74360360E-01,4.37110662E-04,9.60030484E-05
1.74645963E-01,3.66296619E-04,9.54385277E-05
1.74931565E-01,4.31291759E-04,9.47776169E-05
1.75217168E-01,5.04128635E-04,9.59640972E-05
1.75502770E-01,3.78564000E-04,9.48036902E-05
1.75788373E-01,5.58748841E-04,9.59181138E-05
1.76073976E-01,4.75831330E-04,9.47649823E-05
1.76359578E-01,3.13382596E-04,9.58806822E-05
1.76645181E-01,3.20214778E-04,9.48792534E-05
1.76930783E-01,3.22587788E-04,9.46231829E-05
1.77216386E-01,4.27231193E-04,9.49950108E-05
1.77501988E-01,2.94551253E-04,9.45862187E-05
1.77787591E-01,4.15626913E-04,9.53904166E-05
1.78073193E-01,4.29131091E-04,9.46966403E-05
1.78358796E-01,5.05108386E-04,9.45484567E-05
1.78644399E-01,3.34251672E-04,9.44713022E-05
1.78930001E-01,3.32213938E-04,9.45187527E-05
1.79215604E-01,4.31146473E-04,9.43531734E-05
1.79501206E-01,4.48256731E-04,9.45028425E-05
1.79786809E-01,3.67268920E-04,9.42443817E-05
1.80072411E-01,2.74404883E-04,9.46680705E-05
1.80358014E-01,2.53483653E-04,9.32896110E-05
1.80643616E-01,3.36404890E-04,9.43416644E-05
1.80929219E-01,3.89568508E-04,9.41049443E-05
1.81214822E-01,4.01724130E-04,9.40096130E-05
1.81500424E-01,5.48794866E-04,9.40872987E-05
1.81786027E-01,3.97030264E-04,9.35784783E-05
1.82071629E-01,2.40679830E-04,9.35908210E-05
1.82357232E-01,3.61103565E-04,9.38640236E-05
1.82642834E-01,2.98157334E-04,9.33763605E-05
1.82928437E-01,2.64815986E-04,9.38569919E-05
1.83214039E-01,2.29869038E-04,9.37262477E-05
1.83499642E-01,5.47438860E-04,9.34347769E-05
1.83785245E-01,3.34661454E-04,9.33047350E-05
1.84070847E-01,3.65350395E-04,9.29084462E-05
1.84356450E-01,3.62109393E-04,9.37038214E-05
1.84642052E-01,2.82239169E-04,9.30308800E-05
1.84927655E-01,2.84414738E-04,9.30627012E-05
1.85213257E-01,3.78243625E-04,9.30333423E-05
1.85498860E-01,3.09351832E-04,9.29547402E-05
1.85784462E-01,3.29107046E-04,9.27990318E-05
1.86070065E-01,2.24482268E-04,9.31167731E-05
1.86355668E-01,3.15248966E-04,9.26841630E-05
1.86641270E-01,3.11158597E-04,9.23349973E-05
1.86926873E-01,2.69681215E-04,9.27162200E-05
1.87212475E-01,2.95862556E-04,9.37240915E-05
1.87498078E-01,3.20456922E-04,9.57680876E-05
1.87783680E-01,3.39034945E-04,9.68199516E-05
1.88069283E-01,2.31463462E-04,9.83308969E-05
1.88354885E-01,3.52453440E-04,9.86442359E-05
1.88640488E-01,5.14876097E-04,9.87499640E-05
1.88926091E-01,4.58884984E-04,1.00317105E-04
1.89211693E-01,2.51617283E-04,1.00347041E-04
1.89497296E-01,2.29902565E-04,1.00946108E-04
1.89782898E-01,2.11134553E-04,1.00847204E-04
1.90068501E-01,2.25082040E-04,1.01109568E-04
1.90354103E-01,3.64184380E-04,1.02103559E-04
1.90639706E-01,3.10093164E-04,1.01120296E-04
1.90925308E-01,2.31061131E-04,1.02217695E-04
1.91210911E-01,1.90213323E-04,1.01740954E-04
1.91496514E-01,1.72808766E-04,1.02311940E-04
1.91782116E-01,2.39986926E-04,1.03186557E-04
1.92067719E-01,2.84798443E-04,1.01131221E-04
1.92353321E-01,2.04194337E-04,1.03075996E-04
1.92638924E-01,1.67302787E-05,1.02579579E-04
1.92924526E-01,2.82183290E-04,1.03166720E-04
1.93210129E-01,1.20293349E-04,1.03181372E-04
1.93495731E-01,2.04093754E-04,1.02622184E-04
1.93781334E-01,1.63551420E-04,1.04078120E-04
1.94066937E-01,2.14155763E-04,1.00905382E-04
1.94352539E-01,1.80840492E-04,1.00036284E-04
1.94638142E-01,1.95499510E-04,9.80561543E-05
1.94923744E-01,3.11043113E-04,9.70650022E-05
1.95209347E-01,4.23807651E-04,9.72466454E-05
1.95494949E-01,7.65286386E-05,9.51027967E-05
1.95780552E-01,1.47923827E-04,9.51901493E-05
1.96066154E-01,1.80326402E-04,9.48901024E-05
1.96351757E-01,2.17277557E-04,9.46898324E-05
1.96637360E-01,1.58749521E-04,9.52594340E-05
1.96922962E-01,2.14144588E-04,9.31392347E-05
1.97208565E-01,1.49700791E-04,9.41506568E-05
1.97494167E-01,1.55866146E-04,9.40735635E-05
1.97779770E-01,2.00953335E-04,9.36536311E-05
1.98065372E-01,1.62184238E-04,9.36277793E-05
1.98350975E-01,1.63845718E-04,9.29838115E-05
1.98636577E-01,1.87635422E-04,9.37474984E-05
1.98922180E-01,3.18843871E-04,9.34015990E-05
1.99207783E-01,1.44232064E-04,9.28339133E-05
1.99493385E-01,3.06144357E-04,9.26201886E-05
1.99778988E-01,2.13205814E-04,9.31499113E-05
2.00064590E-01,1.72961503E-04,9.31673126E-05
2.00350193E-01,2.12118030E-04,9.26580282E-05
2.00635795E-01,2.65430659E-04,9.21234596E-05
2.00921398E-01,1.44165009E-04,9.22608287E-05
2.01207000E-01,2.48275697E-04,9.28101234E-05
2.01492603E-01,2.52276659E-04,9.21251415E-05
2.01778206E-01,2.40005553E-04,9.20380602E-05
2.02063808E-01,8.66577029E-05,9.18865694E-05
2.02349411E-01,2.78998166E-04,9.17291393E-05
2.02635013E-01,2.94271857E-04,9.23631320E-05
2.02920616E-01,2.32465565E-04,9.13810189E-05
2.03206218E-01,2.85129994E-04,9.20366082E-05
2.03491821E-01,2.16502696E-04,9.15976196E-05
2.03777423E-01,1.26104802E-04,9.08695946E-05
2.04063026E-01,2.14107335E-04,9.17117946E-05
2.04348629E-01,1.00392848E-04,9.08492270E-05
2.04634231E-01,3.84025276E-04,9.16039879E-05
2.04919834E-01,7.31758773E-05,9.14405285E-05
2.05205436E-01,1.00314617E-04,9.07592439E-05
2.05491039E-01,9.81502235E-05,9.09003112E-05
2.05776641E-01,2.10832804E-04,9.02726648E-05
2.06062244E-01,1.10484660E-04,9.11989680E-05
2.06347846E-01,1.71117485E-04,9.05868411E-05
2.06633449E-01,2.35028565E-04,9.06729319E-05
2.06919052E-01,2.52567232E-04,9.12208883E-05
2.07204654E-01,4.09968197E-05,9.00676894E-05
2.07490257E-01,2.08690763E-05,9.09591411E-05
2.07775859E-01,3.12104821E-05,8.95923515E-05
2.08061462E-01,2.02849507E-04,9.02376586E-05
2.08347064E-01,2.43708491E-05,9.07718847E-05
2.08632667E-01,9.18582082E-05,8.96148762E-05
2.08918269E-01,1.94914639E-04,9.02011441E-05
2.09203872E-01,1.81019306E-04,8.98150875E-05
2.09489475E-01,1.96032226E-04,9.01354962E-05
2.09775077E-01,1.41452998E-04,8.98978905E-05
2.10060680E-01,1.36554241E-04,8.98970749E-05
2.10346282E-01,-6.75767660E-06,8.98929632E-05
2.10631885E-01,2.27134675E-04,8.92422489E-05
2.10917487E-01,2.26225704E-04,8.99135057E-05
2.11203090E-01,1.86055899E-04,8.90048464E-05
2.11488692E-01,1.42015517E-04,8.96900869E-05
2.11774295E-01,1.93398446E-04,8.99825753E-05
2.12059898E-01,7.65249133E-05,8.89100050E-05
2.12345500E-01,4.88087535E-05,8.92206296E-05
2.12631103E-01,1.19980425E-04,8.90097072E-05
2.12916705E-01,2.03795731E-04,8.95433287E-05
2.13202308E-01,7.39805400E-05,8.90558161E-05
2.13487910E-01,2.61172652E-04,8.87034027E-05
2.13773513E-01,4.69870865E-05,8.92567564E-05
2.14059115E-01,1.12682581E-04,8.84748647E-05
2.14344718E-01,1.62705779E-04,8.90162296E-05
2.14630321E-01,3.07336450E-05,8.83715820E-05
2.14915923E-01,3.41013074E-05,8.84991770E-05
2.15201526E-01,5.24073839E-05,8.92648642E-05
2.15487128E-01,1.17480755E-04,8.81181527E-05
2.15772731E-01,1.06412917E-04,8.84558340E-05
2.16058333E-01,2.10408121E-04,8.82842371E-05
2.16343936E-01,1.56775117E-04,8.83975392E-05
2.16629538E-01,2.15541571E-04,8.84589662E-05
2.16915141E-01,1.92672014E-05,8.78519360E-05
2.17200744E-01,1.33432448E-04,8.84956362E-05
2.17486346E-01,1.74120069E-04,8.78274134E-05
2.17771949E-01,1.77353621E-04,8.78629497E-05
2.18057551E-01,1.04460865E-04,8.77459567E-05
2.18343154E-01,1.99303031E-05,8.70189876E-05
2.18628756E-01,2.26166099E-04,8.79765836E-05
2.18914359E-01,1.70126557E-04,8.63271830E-05
2.19199961E-01,7.71284103E-05,8.74988940E-05
2.19485564E-01,5.09284437E-05,8.67207851E-05
2.19771167E-01,1.18825585E-04,8.72804719E-05
2.20056769E-01,3.39940190E-04,8.70868089E-05
2.20342372E-01,1.07780099E-04,8.67547247E-05
2.20627974E-01,2.24042684E-04,8.70612834E-05
2.20913577E-01,2.62755901E-04,8.66802217E-05
2.21199179E-01,8.83564353E-05,8.67781221E-05
2.21484782E-01,2.27112323E-04,8.67534794E-05
2.21770384E-01,1.54346228E-04,8.64531000E-05
2.22055987E-01,7.82422721E-05,8.69682031E-05
2.22341590E-01,1.04531646E-04,8.63064788E-05
2.22627192E-01,2.10702419E-05,8.65624356E-05
2.22912795E-01,1.40946358E-04,8.60498466E-05
2.23198397E-01,2.46256590E-04,8.66073368E-05
2.23484000E-01,2.66961753E-04,8.69064982E-05
2.23769602E-01,1.43475831E-04,8.60509983E-05
2.24055205E-01,3.07742506E-04,8.67732202E-05
2.24340807E-01,9.45441425E-05,8.63811124E-05
2.24626410E-01,3.28235328E-05,8.71223433E-05
2.24912013E-01,2.51878053E-04,8.64052854E-05
2.25197615E-01,2.61157751E-04,8.65030798E-05
2.25483218E-01,1.81417912E-04,8.66753348E-05
2.25768820E-01,2.05121934E-04,8.60709463E-05
2.26054423E-01,1.50207430E-04,8.66897581E-05
2.26340025E-01,2.49523669E-04,8.57878490E-05
2.26625628E-01,1.59133226E-04,8.63641100E-05
2.26911230E-01,1.08767301E-04,8.64008963E-05
2.27196833E-01,1.49857253E-04,8.60243089E-05
2.27482436E-01,8.70637596E-05,8.62192307E-05
2.27768038E-01,1.07720494E-04,8.53967307E-05
2.28053641E-01,1.14213675E-04,8.64575577E-05
2.28339243E-01,-6.25848770E-06,8.58459110E-05
2.28624846E-01,4.38019633E-05,8.56776527E-05
2.28910448E-01,1.28336251E-04,8.60031537E-05
2.29196051E-01,1.42786652E-04,8.52156673E-05
2.29481654E-01,2.37599015E-04,8.60853599E-05
2.29767256E-01,1.89986080E-04,8.54915641E-05
2.30052859E-01,2.21669674E-04,8.55523672E-05
2.30338461E-01,3.17975879E-04,8.58540855E-05
2.30624064E-01,6.31101429E-05,8.53826159E-05
2.30909666E-01,2.24139541E-04,8.57985753E-05
2.31195269E-01,1.88749284E-04,8.45926083E-05
2.31480871E-01,1.44362450E-04,8.53482171E-05
2.31766474E-01,1.37947500E-05,8.54446574E-05
2.32052077E-01,1.71400607E-05,8.53315383E-05
2.32337679E-01,9.43914056E-05,8.53322965E-05
2.32623282E-01,1.32765621E-04,8.48307789E-05
2.32908884E-01,-2.41957605E-05,8.52077492E-05
2.33194487E-01,-9.12919641E-05,8.49102793E-05
2.33480089E-01,1.08838081E-04,8.48195495E-05
2.33765692E-01,3.50430608E-04,8.53413424E-05
2.34051294E-01,1.31014735E-04,8.45695899E-05
2.34336897E-01,1.32482499E-04,8.54477401E-05
2.34622500E-01,2.71584839E-04,8.44979719E-05
2.34908102E-01,2.74814665E-05,8.46131236E-05
2.35193705E-01,1.49287283E-04,8.51691259E-05
2.35479307E-01,9.51774418E-05,8.46531221E-05
2.35764910E-01,1.59800053E-04,8.51395144E-05
2.36050512E-01,1.39962882E-04,8.38160336E-05
2.36336115E-01,6.16535544E-06,8.46304376E-05
2.36621717E-01,2.06373632E-04,8.41237630E-05
2.36907320E-01,2.02093273E-04,8.47697889E-05
2.37192923E-01,3.42365354E-04,8.48060227E-05
2.37478525E-01,1.63353980E-05,8.39420447E-05
2.37764128E-01,1.58246607E-04,8.48469058E-05
2.38049730E-01,1.50207430E-04,8.40823355E-05
2.38335333E-01,2.69256532E-04,8.36370464E-05
2.38620935E-01,2.40955502E-04,8.43736437E-05
2.38906538E-01,1.46806240E-04,8.41204126E-05
2.39192140E-01,2.16696411E-04,8.47988058E-05
2.39477743E-01,3.64109874E-05,8.34781120E-05
2.39763346E-01,1.61621720E-04,8.39786993E-05
2.40048948E-01,1.22081488E-04,8.37635649E-05
2.40334551E-01,5.30295074E-05,8.39356480E-05
2.40620153E-01,1.02933496E-04,8.39882864E-05
2.40905756E-01,5.50150871E-05,8.31247053E-05
2.41191358E-01,1.42049044E-04,8.41278486E-05
2.41476961E-01,6.12288713E-05,8.35666835E-05
2.41762563E-01,7.07097352E-05,8.34090734E-05
2.42048166E-01,1.97842717E-04,8.35983743E-05
2.42333769E-01,2.68813223E-04,8.35010408E-05
2.42619371E-01,1.76779926E-04,8.39610688E-05
2.42904974E-01,-6.11357391E-05,8.28754532E-05
2.43190576E-01,2.32197344E-04,8.32173111E-05
2.43476179E-01,-4.54597175E-05,8.34233914E-05
2.43761781E-01,3.50587070E-05,8.33237287E-05
2.44047384E-01,2.29049474E-04,8.34126857E-05
2.44332986E-01,3.01375985E-05,8.29546497E-05
2.44618589E-01,2.42143869E-07,8.33351480E-05
2.44904192E-01,5.26309013E-05,8.30480822E-05
2.45189794E-01,2.65315175E-05,8.32907001E-05
2.45475397E-01,1.35526061E-05,8.30168766E-05
2.45760999E-01,4.71845269E-05,8.25763919E-05
2.46046602E-01,6.74054027E-05,8.30081553E-05
2.46332204E-01,1.38431787E-05,8.25324444E-05
2.46617807E-01,1.15267932E-04,8.28411688E-05
2.46903409E-01,6.81653619E-05,8.28935003E-05
2.47189012E-01,3.93390656E-06,8.26847107E-05
2.47474615E-01,4.28929925E-05,8.29694915E-05
2.47760217E-01,4.19989228E-05,8.19183370E-05
2.48045820E-01,9.98713076E-05,8.45300570E-05
2.48331422E-01,3.62284482E-05,8.54582011E-05
2.48617025E-01,1.80643052E-04,8.68715219E-05
2.48902627E-01,-2.08280981E-05,8.75801860E-05
2.49188230E-01,3.32616270E-04,8.77336453E-05
2.49473832E-01,2.97725201E-05,8.85018880E-05
2.49759435E-01,1.32564455E-04,8.93355235E-05
2.50045038E-01,1.44477934E-04,9.11001725E-05
2.50330640E-01,3.27453017E-06,9.23704217E-05
2.50616243E-01,1.30705535E-04,9.37991980E-05
2.50901845E-01,1.66110694E-04,9.52381085E-05
2.51187448E-01,3.71225178E-05,9.51075029E-05
2.51473050E-01,2.40739435E-04,9.70396135E-05
2.51758653E-01,5.89080155E-05,9.79659270E-05
2.52044255E-01,1.53046101E-04,9.90928342E-05
2.52329858E-01,2.69945711E-04,1.00196364E-04
2.52615461E-01,1.15964562E-04,9.99374447E-05
2.52901063E-01,-2.15433538E-05,1.01072254E-04
2.53186666E-01,4.17269766E-05,1.01780612E-04
2.53472268E-01,1.20110810E-04,1.03355451E-04
2.53757871E-01,-2.73250043E-05,1.03947390E-04
2.54043473E-01,1.41579658E-04,1.04526542E-04
2.54329076E-01,6.09792769E-05,1.05677624E-04
2.54614678E-01,1.11896545E-04,1.04845325E-04
2.54900281E-01,1.62638724E-04,1.06417604E-04
2.55185884E-01,1.07668340E-04,1.06629323E-04
2.55471486E-01,1.92336738E-04,1.07001684E-04
2.55757089E-01,1.17868185E-04,1.08267314E-04
2.56042691E-01,1.49659812E-04,1.06753332E-04
2.56328294E-01,3.26409936E-05,1.08716603E-04
2.56613896E-01,2.55443156E-04,1.08383761E-04
2.56899499E-01,-3.32072377E-05,1.09411323E-04
2.57185101E-01,2.60125846E-04,1.10616592E-04
2.57470704E-01,2.20201910E-05,1.09662398E-04
2.57756307E-01,2.82276422E-04,1.11269461E-04
2.58041909E-01,2.46498734E-04,1.09947734E-04
2.58327512E-01,-4.73037362E-05,1.11307064E-04
2.58613114E-01,1.42600387E-04,1.11707674E-04
2.58898717E-01,5.08278608E-05,1.12039000E-04
2.59184319E-01,1.72723085E-04,1.12371935E-04
2.59469922E-01,-3.87355685E-05,1.10673556E-04
2.59755524E-01,5.51044941E-05,1.12961280E-04
2.60041127E-01,6.91413879E-06,1.12201424E-04
2.60326730E-01,3.13181430E-04,1.12557232E-04
2.60612332E-01,-1.01212412E-04,1.12256436E-04
2.60897935E-01,2.20552087E-04,1.13231555E-04
2.61183537E-01,2.38589942E-04,1.14506700E-04
2.61469140E-01,2.30956823E-04,1.13025907E-04
2.61754742E-01,1.09374523E-04,1.14745131E-04
2.62040345E-01,1.57319009E-04,1.14128097E-04
2.62325947E-01,7.11008906E-05,1.15961587E-04
2.62611550E-01,1.76254660E-04,1.16154261E-04
2.62897153E-01,-3.05138528E-05,1.13962851E-04
2.63182755E-01,1.56220049E-04,1.17214787E-04
2.63468358E-01,-1.13885850E-04,1.15634949E-04
2.63753960E-01,4.78327274E-06,1.18404941E-04
2.64039563E-01,1.69593841E-04,1.16746249E-04
2.64325165E-01,1.27684325E-04,1.16269397E-04
2.64610768E-01,5.36479056E-05,1.19779909E-04
2.64896370E-01,2.16718763E-04,1.17752250E-04
2.65181973E-01,1.40041113E-04,1.18642054E-04
2.65467576E-01,6.29648566E-05,1.18673461E-04
2.65753178E-01,5.80549240E-05,1.19589717E-04
2.66038781E-01,2.88665295E-04,1.21959188E-04
2.66324383E-01,3.66941094E-06,1.18401010E-04
2.66609986E-01,9.10162926E-05,1.20682116E-04
2.66895588E-01,-4.81307507E-06,1.21033052E-04
2.67181191E-01,9.35345888E-05,1.21463856E-04
2.67466793E-01,2.40296125E-04,1.23360652E-04
2.67752396E-01,3.36084515E-04,1.21099187E-04
2.68037999E-01,2.43570656E-04,1.22537027E-04
2.68323601E-01,-9.31806862E-05,1.23261244E-04
2.68609204E-01,4.48338687E-05,1.23155038E-04
2.68894806E-01,-2.46986747E-05,1.23702627E-04
2.69180409E-01,1.18315220E-04,1.23320064E-04
2.69466011E-01,2.63903290E-04,1.25123227E-04
2.69751614E-01,2.80179083E-05,1.25770943E-04
2.70037216E-01,1.29938126E-04,1.23537906E-04
2.70322819E-01,1.12950802E-04,1.26246755E-04
2.70608422E-01,1.40015036E-04,1.25609551E-04
2.70894024E-01,2.40169466E-04,1.27688513E-04
2.71179627E-01,2.20436603E-04,1.25638505E-04
2.71465229E-01,1.27427280E-04,1.26148853E-04
2.71750832E-01,3.07716429E-04,1.27108172E-04
2.72036434E-01,3.78638506E-05,1.27475084E-04
2.72322037E-01,2.49143690E-04,1.26398909E-04
2.72607639E-01,1.65846199E-04,1.27080203E-04
2.72893242E-01,1.64996833E-04,1.27829163E-04
2.73178845E-01,1.45737082E-04,1.28135926E-04
2.73464447E-01,2.55156308E-04,1.27957118E-04
2.73750050E-01,6.34714961E-05,1.27222917E-04
2.74035652E-01,3.18072736E-04,1.29960896E-04
2.74321255E-01,1.61357224E-04,1.30815492E-04
2.74606857E-01,2.18749046E-05,1.27723480E-04
2.74892460E-01,6.27525151E-05,1.31086429E-04
2.75178062E-01,-1.03812665E-04,1.29097437E-04
2.75463665E-01,2.25756317E-04,1.31698944E-04
2.75749268E-01,-4.84064221E-05,1.31004981E-04
2.76034870E-01,1.78091228E-04,1.30592188E-04
2.76320473E-01,7.83801079E-05,1.33867412E-04
2.76606075E-01,1.54010952E-04,1.31099553E-04
2.76891678E-01,1.10358000E-04,1.33619998E-04
2.77177280E-01,2.07856297E-04,1.32398056E-04
2.77462883E-01,1.10607594E-04,1.33468232E-04
2.77748485E-01,1.71981752E-04,1.35224755E-04
2.78034088E-01,2.84668058E-04,1.33072731E-04
2.78319691E-01,1.96196139E-04,1.35701993E-04
2.78605293E-01,-2.24124640E-04,1.34158655E-04
2.78890896E-01,1.37303025E-04,1.36064838E-04
2.79176498E-01,6.47157431E-05,1.35328881E-04
2.79462101E-01,6.55613840E-05,1.36289719E-04
2.79747703E-01,1.96389854E-04,1.37806857E-04
2.80033306E-01,2.07249075E-04,1.36001707E-04
2.80318908E-01,-2.40586698E-04,1.38014937E-04
2.80604511E-01,1.51254237E-04,1.37194259E-04
2.80890114E-01,2.11577863E-04,1.38604399E-04
2.81175716E-01,1.44176185E-04,1.38467569E-04
2.81461319E-01,1.33361667E-04,1.36386810E-04
2.81746921E-01,5.04404306E-06,1.38922255E-04
2.82032524E-01,2.13403255E-04,1.36794533E-04
2.82318126E-01,3.17208469E-05,1.38385950E-04
2.82603729E-01,1.34442002E-04,1.38338827E-04
2.82889331E-01,1.54644251E-04,1.38456561E-04
2.83174934E-01,2.65635550E-04,1.39911112E-04
2.83460537E-01,3.16910446E-04,1.37006712E-04
2.83746139E-01,3.67686152E-05,1.39803726E-04
2.84031742E-01,1.09147280E-04,1.38403183E-04
2.84317344E-01,3.21462750E-04,1.40165289E-04
2.84602947E-01,6.24880195E-05,1.41931708E-04
2.84888549E-01,1.01692975E-04,1.38758674E-04
2.85174152E-01,3.63625586E-05,1.41394800E-04
2.85459754E-01,-3.86312604E-06,1.40314518E-04
2.85745357E-01,-9.45813954E-05,1.41904589E-04
2.86030960E-01,1.89285725E-04,1.42625050E-04
2.86316562E-01,1.28474087E-04,1.43312731E-04
2.86602165E-01,3.68073583E-04,1.44149691E-04
2.86887767E-01,2.58915126E-04,1.42159708E-04
2.87173370E-01,6.28456473E-05,1.44793946E-04
2.87458972E-01,1.48016959E-04,1.43221993E-04
2.87744575E-01,4.37442213E-04,1.46197992E-04
2.88030177E-01,1.10108405E-04,1.46436981E-04
2.88315780E-01,1.92724168E-04,1.43932545E-04
2.88601383E-01,-2.90125608E-05,1.47737710E-04
2.88886985E-01,2.02380121E-04,1.44312816E-04
2.89172588E-01,1.82751566E-04,1.48772664E-04
2.89458190E-01,2.48800963E-04,1.46605477E-04
2.89743793E-01,-2.26251781E-04,1.47245839E-04
2.90029395E-01,1.71002001E-04,1.51362427E-04
2.90314998E-01,1.94489956E-04,1.45473606E-04
2.90600600E-01,9.12956893E-05,1.51301998E-04
2.90886203E-01,-1.56275928E-04,1.47516604E-04
2.91171806E-01,2.51747668E-04,1.50209605E-04
2.91457408E-01,-6.79604709E-05,1.52565817E-04
2.91743011E-01,4.57283109E-04,1.49567847E-04
2.92028613E-01,3.60123813E-05,1.53480030E-04
2.92314216E-01,9.07741487E-05,1.49831180E-04
2.92599818E-01,1.20524317E-04,1.53979988E-04
2.92885421E-01,-1.21176243E-04,1.52928339E-04
2.93171023E-01,5.14909625E-05,1.52678934E-04
2.93456626E-01,1.56186521E-04,1.55047937E-04
2.93742229E-01,3.23191285E-04,1.52985865E-04
2.94027831E-01,1.26104802E-04,1.56016926E-04
2.94313434E-01,2.27164477E-04,1.54899855E-04
2.94599036E-01,2.43071467E-04,1.55358755E-04
2.94884639E-01,-1.53202564E-04,1.57013961E-04
2.95170241E-01,7.46920705E-06,1.56535236E-04
2.95455844E-01,1.50755048E-04,1.57832295E-04
2.95741446E-01,1.21738762E-04,1.55766409E-04
2.96027049E-01,1.53768808E-04,1.60095977E-04
2.96312652E-01,3.46936285E-05,1.58042309E-04
2.96598254E-01,-4.11272049E-06,1.60466134E-04
2.96883857E-01,-7.81863928E-05,1.60954174E-04
2.97169459E-01,3.97864729E-04,1.57914179E-04
2.97455062E-01,1.33972615E-04,1.63370000E-04
2.97740664E-01,-1.20729208E-04,1.59696985E-04
