Q,I(Q),Error
2.97169459E-01,3.08252871E-04,1.92351550E-04
2.97455062E-01,-4.87118959E-05,1.98631997E-04
2.97740664E-01,3.55649740E-04,1.95042480E-04
2.98026267E-01,1.43699348E-04,1.99835446E-04
2.98311869E-01,-1.15111470E-04,1.98602314E-04
2.98597472E-01,-1.57918781E-04,1.95036310E-04
2.98883075E-01,3.05585563E-04,2.03153016E-04
2.99168677E-01,4.48469073E-04,1.97971865E-04
2.99454280E-01,-3.19555402E-05,2.02374403E-04
2.99739882E-01,-7.82683492E-05,2.00341417E-04
3.00025485E-01,4.92967665E-05,2.01667841E-04
3.00311087E-01,1.21776015E-04,2.06396061E-04
3.00596690E-01,1.99601054E-05,1.99578215E-04
3.00882292E-01,-7.08624721E-05,2.07056490E-04
3.01167895E-01,8.39680433E-05,2.02225253E-04
3.01453498E-01,-1.59502029E-04,2.06372409E-04
3.01739100E-01,-4.56955284E-04,2.06229624E-04
3.02024703E-01,4.84287739E-07,2.04147295E-04
3.02310305E-01,9.33818519E-05,2.12458751E-04
3.02595908E-01,-2.51375139E-04,2.03855748E-04
3.02881510E-01,3.16351652E-05,2.11350112E-04
3.03167113E-01,2.61187553E-04,2.10060281E-04
3.03452715E-01,8.41021538E-05,2.11019351E-04
3.03738318E-01,2.50898302E-05,2.15240107E-04
3.04023921E-01,-5.02914190E-05,2.07391988E-04
3.04309523E-01,2.56184489E-04,2.17529780E-04
3.04595126E-01,1.86868012E-04,2.11416033E-04
3.04880728E-01,2.51986086E-04,2.16584019E-04
3.05166331E-01,2.74527818E-04,2.17089677E-04
3.05451933E-01,5.83194196E-05,2.14678109E-04
3.05737536E-01,3.41795385E-05,2.20871520E-04
3.06023138E-01,4.95702028E-04,2.14182274E-04
3.06308741E-01,-1.53891742E-05,2.20816679E-04
3.06594344E-01,2.18566507E-04,2.20416828E-04
3.06879946E-01,3.53481621E-04,2.20397093E-04
3.07165549E-01,-2.63433903E-04,2.25654837E-04
3.07451151E-01,2.93839723E-04,2.20016371E-04
3.07736754E-01,2.22969800E-04,2.26557866E-04
3.08022356E-01,-3.53921205E-04,2.19878127E-04
3.08307959E-01,-2.73045152E-04,2.26979805E-04
3.08593561E-01,4.59678471E-04,2.28579379E-04
3.08879164E-01,7.96057284E-05,2.23807676E-04
3.09164767E-01,-8.65422189E-05,2.32010429E-04
3.09450369E-01,-5.62567264E-04,2.22750219E-04
3.09735972E-01,2.23554671E-05,2.32393482E-04
3.10021574E-01,-2.97978520E-04,2.28328221E-04
3.10307177E-01,2.76118517E-04,2.31950787E-04
3.10592779E-01,-5.35361469E-05,2.37352427E-04
3.10878382E-01,-5.23962080E-05,2.27189408E-04
3.11163984E-01,-1.76157802E-04,2.37520389E-04
3.11449587E-01,3.16884369E-04,2.32906218E-04
3.11735190E-01,8.03321600E-05,2.39119540E-04
3.12020792E-01,4.05188650E-04,2.40053495E-04
3.12306395E-01,2.08653510E-05,2.37099285E-04
3.12591997E-01,1.06863678E-04,2.43329307E-04
3.12877600E-01,1.72108412E-04,2.35656192E-04
3.13163202E-01,4.69475985E-04,2.42684402E-04
3.13448805E-01,-1.20650977E-04,2.39062279E-04
3.13734407E-01,1.77327543E-04,2.39481552E-04
3.14020010E-01,7.72252679E-06,2.45435101E-04
3.14305613E-01,6.42947853E-05,2.32805724E-04
3.14591215E-01,1.21604651E-04,2.43374289E-04
3.14876818E-01,2.10020691E-04,2.38369789E-04
3.15162420E-01,3.99190933E-04,2.41188057E-04
3.15448023E-01,3.11374664E-04,2.43222107E-04
3.15733625E-01,-6.58258796E-05,2.37504854E-04
3.16019228E-01,-2.47057527E-04,2.44715018E-04
3.16304830E-01,5.47315925E-04,2.36591055E-04
3.16590433E-01,1.72741711E-05,2.44059688E-04
3.16876036E-01,8.84905457E-05,2.40982634E-04
3.17161638E-01,-3.41869891E-05,2.44024802E-04
3.17447241E-01,4.66335565E-04,2.48636652E-04
3.17732843E-01,-2.70973891E-04,2.38713799E-04
3.18018446E-01,-1.22468919E-04,2.48691377E-04
3.18304048E-01,1.38059258E-04,2.44991825E-04
3.18589651E-01,-3.14842910E-04,2.48310317E-04
3.18875253E-01,1.26063824E-04,2.50754179E-04
3.19160856E-01,-2.64722854E-04,2.48442322E-04
3.19446459E-01,1.16668642E-04,2.58367156E-04
3.19732061E-01,4.37315553E-04,2.47489429E-04
3.20017664E-01,-5.86211681E-05,2.59357376E-04
3.20303266E-01,-2.47381628E-04,2.52628287E-04
3.20588869E-01,-6.88433647E-06,2.57681806E-04
3.20874471E-01,2.78867781E-04,2.65226921E-04
3.21160074E-01,2.45124102E-05,2.52450253E-04
3.21445676E-01,-1.10417604E-05,2.64649929E-04
3.21731279E-01,5.68684191E-04,2.58992211E-04
3.22016882E-01,7.30939209E-05,2.67968795E-04
3.22302484E-01,-9.06735659E-05,2.62794054E-04
3.22588087E-01,-1.92645937E-04,2.63085600E-04
3.22873689E-01,9.66265798E-05,2.75119809E-04
3.23159292E-01,-5.42543828E-04,2.58254683E-04
3.23444894E-01,-3.05954367E-04,2.77214044E-04
3.23730497E-01,-5.42663038E-05,2.66727154E-04
3.24016099E-01,-5.49219549E-04,2.73512974E-04
3.24301702E-01,1.96918845E-05,2.85158975E-04
3.24587305E-01,-2.00759619E-04,2.64692565E-04
3.24872907E-01,-3.04024667E-04,2.82753391E-04
3.25158510E-01,-2.28896737E-04,2.72269016E-04
3.25444112E-01,-2.06746161E-04,2.84716491E-04
3.25729715E-01,1.54957175E-04,2.81487591E-04
3.26015317E-01,-4.69285995E-04,2.80659271E-04
3.26300920E-01,5.95375896E-04,2.97719406E-04
3.26586522E-01,-8.48993659E-06,2.79134560E-04
3.26872125E-01,-3.29431146E-04,2.92488891E-04
3.27157728E-01,2.52999365E-04,2.86088388E-04
3.27443330E-01,-4.92073596E-05,2.94664907E-04
3.27728933E-01,2.10631639E-04,3.02225035E-04
3.28014535E-01,3.51853669E-04,2.88461280E-04
3.28300138E-01,-3.64445150E-05,3.08889749E-04
3.28585740E-01,-1.99161470E-04,2.89083981E-04
3.28871343E-01,-6.04983419E-04,3.05774509E-04
3.29156945E-01,-1.48970634E-04,3.00647689E-04
3.29442548E-01,3.46761197E-04,3.06425568E-04
3.29728151E-01,8.19750130E-04,3.24507939E-04
3.30013753E-01,4.06239182E-04,2.98379012E-04
3.30299356E-01,1.12019479E-05,3.22412250E-04
3.30584958E-01,8.03109258E-04,3.08948713E-04
3.30870561E-01,-1.76016241E-04,3.19065805E-04
3.31156163E-01,1.33700669E-04,3.25913575E-04
3.31441766E-01,1.86648220E-04,3.13440465E-04
3.31727368E-01,3.95212322E-04,3.39322129E-04
3.32012971E-01,-2.68831849E-04,3.11360893E-04
3.32298574E-01,-5.38147986E-04,3.33576151E-04
3.32584176E-01,2.08057463E-05,3.24822338E-04
3.32869779E-01,-1.56674534E-04,3.35040564E-04
3.33155381E-01,2.02272087E-04,3.54093825E-04
3.33440984E-01,3.52770090E-04,3.23840278E-04
3.33726586E-01,1.59855932E-04,3.54031255E-04
3.34012189E-01,8.01570714E-05,3.34107604E-04
3.34297791E-01,2.38083303E-05,3.52579595E-04
3.34583394E-01,-2.73484737E-04,3.52653179E-04
3.34868997E-01,-4.45306301E-04,3.42618998E-04
3.35154599E-01,3.49443406E-04,3.78264950E-04
3.35440202E-01,-2.92919576E-05,3.41033443E-04
3.35725804E-01,1.15994364E-04,3.73709350E-04
3.36011407E-01,9.66563821E-05,3.59568197E-04
3.36297009E-01,5.74383885E-04,3.73200774E-04
3.36582612E-01,1.84081495E-04,3.96650002E-04
3.36868214E-01,1.40376389E-04,3.52849624E-04
3.37153817E-01,-2.13418156E-04,3.94636764E-04
3.37439420E-01,2.68854201E-05,3.71600078E-04
3.37725022E-01,-5.58793545E-05,3.95762481E-04
3.38010625E-01,-1.73337758E-05,3.96118218E-04
3.38296227E-01,5.90115786E-04,3.87222341E-04
3.38581830E-01,-4.06093895E-05,4.29061078E-04
3.38867432E-01,3.07206064E-04,3.78288851E-04
3.39153035E-01,4.28929925E-05,4.33309679E-04
3.39438637E-01,-1.95592642E-04,3.95495592E-04
3.39724240E-01,2.56624073E-04,4.29024044E-04
3.40009843E-01,1.47521496E-04,4.59734523E-04
3.40295445E-01,-3.37462872E-04,3.93771344E-04
3.40581048E-01,4.96059656E-05,4.59374538E-04
3.40866650E-01,-4.64301556E-04,4.17199758E-04
3.41152253E-01,4.48990613E-04,4.60269071E-04
3.41437855E-01,3.71880829E-04,4.50565545E-04
3.41723458E-01,-1.31059438E-04,4.51136686E-04
3.42009060E-01,-1.09875575E-03,5.04410840E-04
3.42294663E-01,2.58468091E-04,4.35550254E-04
3.42580266E-01,-4.71800566E-04,4.97101901E-04
3.42865868E-01,-2.81590968E-04,4.69334683E-04
3.43151471E-01,-6.99985772E-04,4.87930229E-04
3.43437073E-01,1.72417611E-04,5.62370104E-04
3.43722676E-01,7.24952668E-04,4.59636358E-04
3.44008278E-01,-2.40504742E-04,5.99006126E-04
3.44293881E-01,1.76094472E-04,4.79944427E-04
3.44579483E-01,1.73643231E-04,5.83616151E-04
3.44865086E-01,-3.97369266E-04,5.34658985E-04
3.45150689E-01,1.47905201E-04,5.54638876E-04
3.45436291E-01,-2.67025083E-04,6.84450113E-04
3.45721894E-01,2.56795436E-04,4.95968656E-04
3.46007496E-01,-2.29422003E-04,7.19128785E-04
3.46293099E-01,2.45288014E-04,5.35949651E-04
3.46578701E-01,8.50092620E-04,7.25560246E-04
3.46864304E-01,-4.77634370E-04,6.51672969E-04
3.47149906E-01,-5.86882234E-05,6.34765577E-04
3.47435509E-01,-4.01034951E-04,8.13072225E-04
3.47721112E-01,-1.08420849E-04,5.99439469E-04
3.48006714E-01,-4.57491726E-04,8.70847042E-04
3.48292317E-01,1.10596046E-03,6.59438519E-04
3.48577919E-01,5.10472804E-04,9.65089484E-04
3.48863522E-01,-5.52795827E-04,9.78714231E-04
3.49149124E-01,6.67333603E-04,7.36939021E-04
