Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
35,1.13083081E-02,3.26831490E-02,-3.51648194E-05,-1.03078899E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0036.tif
36,1.13093321E-02,3.26854512E-02,-3.41408541E-05,-1.00781508E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0037.tif
37,1.13188443E-02,3.27093340E-02,-2.46285983E-05,-7.68996615E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0038.tif
38,1.13093819E-02,3.26874889E-02,-3.40909903E-05,-9.87404346E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0039.tif
39,1.13227395E-02,3.27273570E-02,-2.07334591E-05,-5.88762196E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0040.tif
40,1.13164902E-02,3.27158496E-02,-2.69827199E-05,-7.03830228E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0041.tif
41,1.12992042E-02,3.26570161E-02,-4.42687263E-05,-1.29217049E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0042.tif
42,1.12917483E-02,3.26435640E-02,-5.17246605E-05,-1.42670353E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0043.tif
43,1.13158005E-02,3.27122621E-02,-2.76723965E-05,-7.39697571E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0044.tif
44,1.13122720E-02,3.26918438E-02,-3.12009758E-05,-9.43903942E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0045.tif
45,1.13162635E-02,3.27052698E-02,-2.72094168E-05,-8.09614430E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0046.tif
46,1.12991871E-02,3.26605253E-02,-4.42858245E-05,-1.25705628E-04,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS09_028_0047.tif
