Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
79,1.13876809E-02,3.29108238E-02,6.73818416E-06,1.68231309E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0080.tif
80,1.13736107E-02,3.28710601E-02,-7.33203028E-06,-2.29403631E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0081.tif
81,1.13790790E-02,3.28848846E-02,-1.86368132E-06,-9.11723964E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0082.tif
82,1.13602267E-02,3.28303427E-02,-2.07160124E-05,-6.36594632E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0083.tif
83,1.13694825E-02,3.28655839E-02,-1.14601753E-05,-2.84217658E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0084.tif
84,1.13667950E-02,3.28535438E-02,-1.41476867E-05,-4.04553393E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0085.tif
85,1.13773479E-02,3.28814499E-02,-3.59475373E-06,-1.25499628E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0086.tif
86,1.13841278E-02,3.29044014E-02,3.18505810E-06,1.03980392E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0087.tif
87,1.13833722E-02,3.29064541E-02,2.42954335E-06,1.24508833E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0088.tif
88,1.13904147E-02,3.29206288E-02,9.47196205E-06,2.66305124E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0089.tif
89,1.14011053E-02,3.29535231E-02,2.01625760E-05,5.95235542E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0090.tif
90,1.13805686E-02,3.28955837E-02,-3.74126371E-07,1.58159764E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0091.tif
91,1.13864400E-02,3.29138264E-02,5.49734007E-06,1.98256839E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0092.tif
92,1.13830199E-02,3.29017118E-02,2.07727136E-06,7.70794213E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0093.tif
93,1.13926252E-02,3.29263583E-02,1.16825025E-05,3.23596287E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0094.tif
94,1.13956607E-02,3.29339877E-02,1.47179987E-05,3.99832024E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0095.tif
95,1.13883309E-02,3.29169445E-02,7.38824846E-06,2.29411926E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0096.tif
96,1.13872566E-02,3.29158790E-02,6.31394164E-06,2.18767927E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0097.tif
97,1.13843029E-02,3.29051018E-02,3.36022563E-06,1.10963038E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0098.tif
98,1.13943658E-02,3.29371169E-02,1.34230574E-05,4.31146800E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0099.tif
99,1.13860183E-02,3.29077058E-02,5.07563348E-06,1.37022334E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0100.tif
100,1.14093762E-02,3.29787061E-02,2.84335504E-05,8.47046977E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0101.tif
101,1.14072837E-02,3.29708941E-02,2.63410090E-05,7.68910177E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0102.tif
102,1.13985006E-02,3.29487808E-02,1.75578830E-05,5.47834206E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0103.tif
103,1.13939964E-02,3.29304002E-02,1.30537414E-05,3.63979088E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0104.tif
104,1.13842382E-02,3.29001918E-02,3.29549663E-06,6.18881450E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0105.tif
105,1.13907319E-02,3.29262279E-02,9.78922522E-06,3.22266969E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0106.tif
106,1.13845004E-02,3.29008102E-02,3.55770159E-06,6.81016081E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0107.tif
107,1.13873481E-02,3.29072624E-02,6.40536069E-06,1.32617497E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0108.tif
108,1.14134168E-02,3.29907164E-02,3.24741369E-05,9.67151718E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0109.tif
109,1.14044069E-02,3.29647250E-02,2.34642457E-05,7.07270010E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0110.tif
110,1.13853921E-02,3.29118036E-02,4.44940491E-06,1.78007194E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS06_024_0111.tif
