dateImaged,cellline,location,mag,Area,Round,passage,construct,well,trial,ch1,ch2_uncorrected,ch2,ch3,D/A_before,Efret_before,Ef_GS_calculated,Norm_Ef_IDR/Ef_GS,FPorder
3/8/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,G3,Trial1,1396.113,1406.35,429.0178399999998,1249.433,3.2542073308653103,0.2350614161996188,0.10850186161949626,2.1664274943406276,O
3/8/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,G4,Trial1,834.062,966.258,369.13569000000007,816.155,2.259499751974673,0.3067955441304081,0.10850186161949626,2.827560186997577,O
3/8/2021,U2-OS,cytoplasm,40X,10.246,1,12.0,FUS,G4,Trial1,892.454,1029.887,395.66453999999993,848.536,2.2555824689268342,0.3071646961932556,0.10850186161949626,2.8309624517821397,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,A1,Trial2,6416.145,6887.784,2370.254389999999,5878.804,2.706943620511553,0.2697640164977749,0.10850186161949626,2.486261640780015,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,A1,Trial2,5780.505,6804.309,2464.38,6717.165,2.345622428359263,0.2988980440600445,0.10850186161949626,2.754773416775521,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,A1,Trial2,3927.052,4260.454,1482.3687699999994,3667.093,2.649173457695012,0.2740346578733603,0.10850186161949626,2.525621715453775,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,A1,Trial2,1026.062,1159.175,434.92085,949.691,2.3591924829540822,0.2976905923296772,0.10850186161949626,2.7436450203374796,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,A1,Trial2,752.031,930.371,395.20813,718.876,1.9028733037450416,0.3444862711403507,0.10850186161949626,3.1749341992713913,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,A2,Trial2,5623.093,5779.402,1926.73363,4591.732,2.918458946502117,0.2552023674747615,0.10850186161949626,2.352055196709226,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,A2,Trial2,966.722,1095.072,412.6965799999999,894.804,2.3424521715202973,0.2991815435746848,0.10850186161949626,2.7573862706971846,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,B1,Trial2,1964.866,2071.99,669.4719399999999,1900.732,2.934948998758634,0.2541328998966624,0.10850186161949626,2.342198521790139,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,B2,Trial2,1755.546,1892.887,656.6456599999999,1609.484,2.6735058296128846,0.2722195217273904,0.10850186161949626,2.5088926370870337,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,B2,Trial2,1104.0,1186.619,400.5553799999999,1057.598,2.756173191332495,0.266228405630373,0.10850186161949626,2.4536759246030804,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,B3,Trial2,1203.856,1381.227,524.5128900000001,1150.897,2.295188589168895,0.3034727673211012,0.10850186161949626,2.7969360413865134,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,B3,Trial2,1546.526,1810.247,636.99822,1861.0,2.4278340997561974,0.2917294043113476,0.10850186161949626,2.6887041379475085,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,B3,Trial2,6117.165,6498.814,2112.98704,6019.629,2.895031954384349,0.2567373032394186,0.10850186161949626,2.366201827391379,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,B3,Trial2,7726.66,8447.608,2883.25912,7732.732,2.679835449545028,0.2717512817383286,0.10850186161949626,2.5045771351954267,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,C1,Trial2,5100.629,5823.835,2066.72838,5546.175,2.467972593476459,0.2883529131346314,0.10850186161949626,2.657584937536394,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,C1,Trial2,6236.206,5940.072,1679.41196,5028.794,3.713327133861784,0.2121643526110752,0.10850186161949626,1.955398271000285,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,C1,Trial2,5714.309,5681.742,1660.05179,5226.876,3.4422474253047253,0.2251112791024698,0.10850186161949626,2.074722735098404,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,C1,Trial2,2230.423,2640.021,1031.1704900000002,2245.928,2.163001192945309,0.3161554292898715,0.10850186161949626,2.913824929553677,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,C2,Trial2,1007.763,1142.753,419.53369999999984,995.289,2.402102620123247,0.2939358719178709,0.10850186161949626,2.7090398960035422,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,C2,Trial2,2894.495,2986.711,896.7787099999999,2925.526,3.22765802502158,0.2365375804006511,0.10850186161949626,2.1800324609190724,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,C2,Trial2,1738.825,1832.052,581.6102099999998,1730.866,2.989674132440008,0.2506470370271618,0.10850186161949626,2.3100713046394774,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,D1,Trial2,5096.413,4656.145,1111.5774000000006,4439.309,4.584847622846594,0.1790559147771878,0.10850186161949626,1.6502566140765087,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,D3,Trial2,9376.557,9623.041,3045.2373899999984,8464.36,3.079089016439538,0.2451527769974623,0.10850186161949626,2.2594338321787077,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,E2,Trial2,2870.567,2879.289,828.6111900000001,2785.67,3.46431116866766,0.2239987228082138,0.10850186161949626,2.0644689359686006,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,E2,Trial2,3151.103,3309.711,1076.7935899999998,2962.278,2.926376075474224,0.254687778444458,0.10850186161949626,2.347312522043347,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,E2,Trial2,4612.413,4461.608,1247.5526700000005,4049.876,3.6971689539969455,0.2128941943101862,0.10850186161949626,1.962124807192544,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,E2,Trial2,2272.649,2400.124,798.9841999999999,2087.557,2.844422956048443,0.2601170608521876,0.10850186161949626,2.3973511326873695,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,E3,Trial2,3877.361,3944.876,1205.4965700000002,3601.99,3.2164015199147347,0.2371690635431282,0.10850186161949626,2.1858524821892296,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,F1,Trial2,2854.031,2928.258,939.46979,2506.062,3.037916738120978,0.2476524566639143,0.10850186161949626,2.2824719591669624,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,F1,Trial2,6728.619,6339.124,1712.7363599999996,5580.103,3.9285783598358366,0.2028982653799803,0.10850186161949626,1.8699980106472414,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,F3,Trial2,1636.546,1702.165,527.2091799999998,1618.876,3.104168254429865,0.2436547280732563,0.10850186161949626,2.2456271665432417,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,F3,Trial2,1580.619,1665.062,529.6234999999999,1566.897,2.9844200644420047,0.2509775535276158,0.10850186161949626,2.3131174874009597,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,G2,Trial2,1572.062,1696.381,605.2661800000001,1357.484,2.597306857620889,0.2779857375473825,0.10850186161949626,2.562036571522127,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,G2,Trial2,3043.66,3177.361,1023.52243,2845.783,2.973711089067193,0.2516539269176573,0.10850186161949626,2.3193512365730564,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,G2,Trial2,5467.526,5182.825,1300.95383,5179.381,4.202705640983432,0.1922076836564939,0.10850186161949626,1.7714689940578574,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,G3,Trial2,2606.186,2659.165,825.8097299999997,2379.351,3.1559158306357094,0.2406208500731438,0.10850186161949626,2.2176656370834804,O
3/31/2021,U2-OS,cytoplasm,40X,10.246,1,15.0,FUS,H3,Trial2,3985.299,4225.381,1292.8249200000005,4317.619,3.0826285433916283,0.2449402362648584,0.10850186161949626,2.2574749650271997,O
