,,Well,A07,A08,A09,A10,A11,A12,B07,B08,B09,B10,B11,B12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C07,C08,C09,C10,C11,C12,,,,,,,,,,,,
,,Wavelength (nm),Buffer,Buffer,Buffer,Buffer,Buffer,Buffer,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,PEG200,PEG200,PEG200,PEG200,PEG200,PEG200,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,Dextran,Dextran,Dextran,Dextran,Dextran,Dextran,EG,EG,EG,EG,EG,EG,PEG400,PEG400,PEG400,PEG400,PEG400,PEG400,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000
PUMA S3,1020,561,7785,8566,8438,8235,7725,7931,7783,8071,7352,8620,7477,7851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9419,9596,9153,8426,8329,8064,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,562,7498,8247,8071,7948,7369,7605,7469,7746,7061,8274,7162,7545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9044,9191,8808,8044,8001,7752,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,563,7181,7907,7739,7594,7101,7276,7157,7432,6722,7891,6916,7221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8696,8801,8478,7696,7652,7423,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,564,6969,7660,7517,7346,6872,7055,6907,7210,6544,7650,6651,6985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8392,8535,8213,7476,7436,7197,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,565,6568,7257,7133,6966,6477,6719,6551,6842,6197,7247,6335,6604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7963,8053,7779,7056,7067,6810,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,566,6403,7030,6882,6731,6297,6457,6351,6610,5975,7033,6131,6446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7668,7837,7530,6852,6815,6610,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,567,6140,6732,6627,6485,6058,6211,6092,6348,5753,6736,5878,6201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7386,7502,7211,6563,6533,6312,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,568,5805,6410,6283,6170,5771,5923,5805,6011,5458,6415,5598,5853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7055,7150,6874,6219,6209,6038,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,569,5563,6120,6038,5854,5466,5642,5541,5779,5216,6100,5322,5587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6676,6815,6542,5953,5884,5740,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,570,5277,5808,5748,5611,5230,5369,5286,5477,4989,5809,5071,5309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6358,6462,6242,5645,5622,5425,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,571,5082,5625,5512,5370,5010,5188,5113,5306,4813,5643,4920,5149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6181,6256,6018,5501,5440,5242,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,572,4922,5426,5326,5218,4860,5024,4889,5124,4637,5417,4697,4951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5963,6004,5769,5280,5180,5068,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,573,4665,5155,5080,4937,4616,4738,4690,4843,4428,5145,4481,4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5638,5766,5524,4991,4950,4789,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,574,4471,4922,4861,4738,4442,4549,4464,4636,4239,4916,4290,4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5396,5504,5237,4801,4743,4595,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,575,4335,4784,4688,4596,4259,4375,4335,4512,4091,4758,4160,4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5227,5286,5092,4639,4580,4441,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,576,4142,4554,4466,4386,4090,4210,4103,4273,3887,4525,3954,4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5014,5069,4856,4385,4376,4220,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,577,3982,4336,4286,4175,3900,4043,3942,4100,3728,4340,3785,3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779,4863,4648,4216,4174,4025,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,578,3783,4161,4076,4010,3736,3874,3782,3943,3577,4165,3630,3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4577,4659,4471,4046,3991,3845,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,579,3569,3919,3825,3770,3535,3623,3579,3684,3376,3927,3413,3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4311,4338,4174,3766,3761,3613,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,580,3431,3755,3701,3622,3376,3496,3400,3568,3210,3758,3259,3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4141,4159,4032,3647,3577,3467,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,581,3191,3550,3464,3376,3154,3275,3197,3328,3003,3522,3064,3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840,3901,3751,3437,3383,3246,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,582,3093,3426,3349,3305,3047,3141,3114,3224,2928,3383,2981,3105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3734,3748,3630,3305,3250,3120,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,583,2976,3284,3216,3143,2949,3026,2942,3054,2793,3265,2861,2998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3583,3634,3450,3160,3134,2989,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,584,2865,3171,3136,3029,2854,2918,2874,2994,2685,3178,2777,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480,3539,3359,3058,3016,2907,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,585,2732,3002,2953,2920,2718,2819,2734,2838,2593,3029,2633,2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3324,3368,3229,2914,2879,2773,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,586,2665,2947,2889,2814,2618,2712,2678,2749,2518,2910,2525,2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3210,3257,3111,2835,2792,2673,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,587,2573,2833,2772,2730,2534,2613,2571,2685,2424,2807,2461,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108,3120,2985,2725,2699,2579,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,588,2480,2744,2681,2639,2469,2544,2482,2588,2352,2757,2397,2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3010,3035,2907,2654,2603,2518,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,589,2456,2662,2628,2556,2396,2468,2413,2524,2277,2650,2327,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907,2963,2834,2569,2531,2421,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,590,2345,2576,2512,2486,2313,2383,2321,2418,2214,2575,2254,2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825,2846,2739,2484,2439,2350,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,591,2278,2499,2459,2407,2240,2308,2237,2346,2128,2475,2186,2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,2771,2645,2395,2395,2281,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,592,2167,2413,2374,2300,2153,2236,2186,2281,2047,2412,2107,2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629,2649,2567,2329,2279,2195,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,593,2150,2350,2324,2268,2137,2172,2120,2247,2019,2341,2064,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,2589,2486,2286,2268,2144,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,594,2086,2292,2266,2220,2059,2133,2079,2169,1964,2282,1992,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2515,2538,2414,2216,2167,2088,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,595,2020,2233,2177,2125,1996,2068,2014,2106,1907,2227,1936,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2449,2451,2361,2154,2113,2027,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,596,1987,2163,2122,2080,1948,1993,1964,2042,1852,2172,1882,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,2401,2295,2069,2058,1962,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,597,1899,2099,2057,2016,1864,1932,1877,1976,1780,2106,1836,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301,2308,2207,2018,1985,1917,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,598,1841,2008,1938,1906,1791,1848,1821,1884,1715,2003,1746,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,2242,2123,1930,1913,1830,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,599,1761,1930,1894,1849,1742,1785,1757,1844,1663,1932,1672,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,2135,2051,1872,1832,1757,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S3,1020,600,1704,1861,1815,1815,1697,1739,1685,1769,1617,1883,1634,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055,2072,1994,1807,1784,1691,0,0,0,0,0,0,0,0,0,0,0,0
