,,Well,A01,A02,A03,A04,A05,A06,B01,B02,B03,B04,B05,B06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C01,C02,C03,C04,C05,C06,,,,,,,,,,,,
,,Wavelength (nm),Buffer,Buffer,Buffer,Buffer,Buffer,Buffer,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,Ficoll,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,D-Sorbitol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,Glycerol,PEG200,PEG200,PEG200,PEG200,PEG200,PEG200,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG1500,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG4000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,PEG8000,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,Sucrose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,L(+)-Arabinose,Dextran,Dextran,Dextran,Dextran,Dextran,Dextran,EG,EG,EG,EG,EG,EG,PEG400,PEG400,PEG400,PEG400,PEG400,PEG400,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG2000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG6000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000,PEG10000
PUMA S1,1020,561,5639,7991,8033,7787,7645,7972,7893,6706,7543,7878,8926,7748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7573,9626,9576,9851,7522,7137,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,562,5462,7734,7761,7519,7347,7707,7646,6535,7261,7584,8638,7484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7307,9334,9289,9524,7254,6881,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,563,5200,7335,7386,7191,7019,7315,7312,6178,6941,7220,8232,7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6962,8865,8821,9037,6929,6525,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,564,5042,7131,7181,6914,6770,7064,7052,5967,6702,6989,7937,6890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6687,8533,8542,8695,6690,6323,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,565,4800,6808,6845,6640,6461,6744,6741,5716,6416,6701,7618,6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6428,8156,8132,8387,6368,6048,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,566,4632,6552,6544,6324,6244,6509,6466,5499,6169,6441,7309,6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6170,7838,7855,8063,6139,5802,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,567,4426,6294,6270,6120,5971,6246,6205,5285,5928,6151,7022,6116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5951,7536,7511,7704,5873,5561,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,568,4244,6017,6051,5885,5725,5994,6001,5057,5682,5968,6732,5847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5704,7217,7252,7421,5616,5360,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,569,4029,5713,5740,5552,5427,5629,5650,4788,5373,5602,6380,5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5386,6838,6807,6988,5308,5062,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,570,3890,5480,5475,5339,5216,5441,5415,4612,5166,5403,6159,5309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5184,6579,6535,6715,5136,4867,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,571,3699,5219,5256,5092,4987,5182,5203,4392,4944,5121,5858,5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4908,6273,6258,6426,4837,4661,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,572,3576,5026,5048,4933,4776,4964,4993,4262,4763,4951,5640,4859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4774,6043,6001,6199,4663,4463,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,573,3378,4819,4820,4657,4587,4749,4786,4014,4525,4723,5383,4660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4566,5771,5733,5903,4440,4245,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,574,3248,4606,4615,4478,4358,4529,4533,3880,4334,4512,5156,4452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4323,5484,5452,5657,4259,4086,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,575,3132,4433,4447,4309,4206,4372,4407,3727,4179,4388,4939,4319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4217,5321,5306,5454,4101,3939,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,576,3000,4263,4284,4140,4062,4210,4242,3580,3979,4187,4766,4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4041,5109,5069,5197,3941,3781,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,577,2874,4043,4049,3960,3848,4034,3990,3364,3817,3974,4509,3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3827,4833,4827,4916,3748,3558,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,578,2743,3871,3907,3786,3719,3826,3844,3270,3666,3830,4324,3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3680,4678,4617,4734,3598,3438,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,579,2575,3649,3664,3542,3472,3603,3615,3063,3429,3586,4083,3484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3444,4328,4325,4420,3377,3204,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,580,2477,3491,3509,3422,3327,3451,3457,2924,3307,3427,3915,3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339,4180,4136,4247,3223,3074,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,581,2335,3271,3284,3178,3127,3225,3280,2760,3085,3213,3658,3168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126,3937,3895,3999,3035,2872,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,582,2266,3174,3213,3082,3016,3155,3178,2663,3007,3102,3531,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3010,3791,3766,3867,2949,2789,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,583,2160,3051,3066,2973,2892,2993,3038,2538,2867,2993,3393,2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2884,3653,3631,3685,2805,2686,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,584,2095,2938,2972,2894,2815,2907,2921,2496,2779,2916,3297,2819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796,3520,3525,3597,2746,2596,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,585,2021,2855,2874,2770,2685,2802,2855,2385,2658,2773,3157,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697,3395,3364,3462,2621,2506,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,586,1956,2773,2774,2702,2619,2704,2734,2303,2608,2705,3068,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595,3303,3252,3348,2542,2418,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,587,1879,2633,2643,2565,2515,2581,2646,2193,2492,2586,2921,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510,3147,3136,3188,2442,2330,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,588,1822,2536,2575,2469,2411,2523,2560,2154,2419,2488,2843,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,3042,3014,3084,2344,2254,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,589,1768,2488,2516,2423,2367,2440,2463,2075,2355,2435,2754,2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375,2975,2930,3011,2295,2179,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,590,1709,2398,2405,2336,2308,2361,2383,2011,2277,2365,2667,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294,2873,2833,2900,2214,2130,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,591,1657,2313,2330,2289,2232,2289,2334,1961,2216,2296,2616,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2227,2769,2748,2822,2157,2063,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,592,1606,2265,2267,2193,2164,2226,2236,1890,2135,2233,2520,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153,2704,2663,2730,2086,1992,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,593,1578,2205,2226,2183,2083,2186,2209,1843,2085,2209,2463,2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118,2662,2641,2680,2036,1933,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,594,1515,2114,2155,2086,2035,2100,2128,1794,2022,2089,2407,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033,2561,2527,2591,1974,1876,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,595,1476,2095,2095,2014,1980,2030,2066,1748,1953,2027,2315,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,2472,2444,2510,1911,1818,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,596,1440,2006,2036,1946,1906,1989,2009,1676,1910,1989,2270,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1906,2404,2393,2444,1855,1770,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,597,1392,1965,1963,1908,1855,1924,1956,1635,1835,1934,2189,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855,2323,2319,2361,1805,1697,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,598,1345,1873,1900,1854,1778,1854,1897,1579,1806,1858,2097,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,2259,2220,2276,1741,1664,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,599,1307,1774,1812,1751,1718,1763,1819,1514,1714,1798,2022,1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714,2161,2130,2193,1663,1586,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,600,1261,1752,1754,1706,1653,1720,1739,1478,1640,1716,1965,1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,2087,2068,2125,1623,1558,0,0,0,0,0,0,0,0,0,0,0,0
