,,Well,A07,A08,A09,A10,A11,A12,B07,B08,B09,B10,B11,B12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C07,C08,C09,C10,C11,C12,,,,,,,,,,,,
PUMA S1,1020,508,22375,25171,24606,23381,23700,24382,21422,23384,22937,19796,20603,18086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27195,26267,26556,25005,25046,25107,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,509,23720,26693,26102,24725,25052,25877,22771,24778,24348,21009,22054,19376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28742,27852,28214,26657,26681,26835,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,510,24871,27819,27201,25919,26275,27050,23794,26062,25572,22210,23249,20442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30114,29230,29628,27874,28061,28198,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,511,25869,28973,28258,26970,27273,28167,24731,27018,26696,23230,24404,21472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31344,30399,30929,29178,29390,29573,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,512,27110,30397,29741,28321,28710,29569,26036,28545,28181,24474,25767,22659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32966,32104,32491,30718,30978,31185,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,513,28079,31441,30740,29259,29628,30564,26903,29605,29212,25357,26726,23554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34050,33205,33753,31898,32102,32286,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,514,28641,32107,31413,29831,30221,31086,27462,30109,29814,25908,27415,24069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34694,33989,34474,32596,32860,33097,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,515,29213,32711,31968,30499,30774,31638,28001,30754,30438,26566,27988,24693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35553,34677,35232,33324,33574,33762,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,516,29487,32988,32355,30743,31070,32124,28382,31044,30761,26864,28357,25083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35839,35101,35701,33627,33970,34279,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,517,29280,32777,32208,30579,30966,31917,28141,31011,30702,26753,28231,24912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35724,34923,35378,33581,33850,34051,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,518,29233,32770,32142,30501,30926,31955,28073,30969,30602,26750,28261,24955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35677,34807,35511,33418,33770,34203,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,519,28692,31984,31415,29924,30235,31170,27481,30239,29944,26291,27724,24415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34877,34025,34603,32658,33111,33471,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,520,28141,31494,30916,29362,29684,30630,26975,29742,29491,25702,27203,23978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34319,33563,34073,32176,32648,32896,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,521,27218,30472,29946,28395,28774,29723,26223,28837,28626,24929,26360,23248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33159,32545,33096,31157,31587,31827,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,522,26211,29275,28754,27356,27686,28562,25120,27681,27410,23971,25215,22404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31944,31213,31794,30001,30388,30687,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,523,25356,28459,27833,26376,26737,27570,24285,26679,26519,23109,24459,21590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30897,30188,30711,28998,29310,29694,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,524,23904,26754,26251,24949,25331,26209,22914,25313,25076,21810,23044,20443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29206,28499,29084,27402,27655,28043,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,525,22868,25637,25121,23941,24152,25028,21945,24113,23997,20897,22097,19514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27951,27227,27744,26185,26511,26828,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,526,21621,24277,23758,22571,22913,23709,20777,22919,22678,19730,20928,18424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26501,25896,26273,24830,25117,25385,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,527,20516,23020,22594,21427,21767,22501,19720,21711,21523,18689,19791,17463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25129,24559,24921,23566,23817,24039,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,528,19570,22039,21538,20407,20774,21448,18827,20716,20500,17810,18858,16654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23956,23449,23790,22444,22667,22928,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,529,18808,21136,20717,19708,20029,20679,18125,19953,19733,17128,18155,16026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23112,22530,22873,21602,21798,22082,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,530,18295,20543,20116,19155,19401,20074,17609,19361,19143,16670,17621,15545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22384,21896,22281,21008,21199,21413,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,531,17593,19708,19340,18437,18623,19277,16908,18591,18461,15948,16909,14873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21529,21028,21359,20130,20374,20548,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,532,17046,19113,18605,17756,17972,18678,16299,17946,17765,15459,16332,14380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20872,20288,20619,19404,19651,19902,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,533,16272,18303,17930,16983,17242,17822,15657,17226,17033,14833,15610,13785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20017,19448,19745,18669,18907,19039,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,534,15667,17597,17200,16354,16592,17184,15064,16552,16353,14153,15019,13221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19179,18688,18997,17960,18099,18275,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,535,15113,17045,16675,15880,16102,16648,14573,16022,15844,13720,14497,12766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18610,18079,18418,17284,17511,17693,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,536,14736,16561,16243,15395,15617,16198,14123,15543,15367,13340,14128,12393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18064,17625,17813,16815,16979,17145,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,537,14132,15884,15575,14783,15017,15567,13638,14897,14742,12753,13524,11893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17315,16906,17165,16131,16283,16524,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,538,13709,15446,15108,14335,14473,15064,13102,14456,14287,12350,13014,11561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16800,16329,16563,15590,15753,15943,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,539,13240,14859,14532,13807,14005,14488,12632,13930,13759,11915,12595,11072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16140,15778,15962,15077,15171,15365,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,540,12878,14525,14135,13456,13608,14146,12313,13554,13375,11623,12310,10794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15755,15378,15521,14667,14814,14961,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,541,12549,14075,13820,13101,13341,13771,11988,13242,13075,11327,11962,10528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15394,15020,15214,14293,14473,14565,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,542,12144,13688,13377,12687,12852,13280,11653,12770,12630,10937,11548,10166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14823,14482,14660,13875,13978,14068,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,543,11857,13341,13051,12357,12558,12972,11382,12470,12344,10716,11287,9941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14508,14114,14309,13530,13665,13723,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,544,11492,12853,12598,11957,12090,12544,10996,12054,11898,10351,10890,9616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14023,13639,13859,13044,13142,13231,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,545,11149,12579,12233,11645,11799,12204,10701,11736,11628,10068,10627,9359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13617,13303,13470,12698,12804,12923,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,546,10794,12072,11834,11194,11420,11820,10313,11345,11257,9717,10305,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13174,12823,13012,12293,12374,12527,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,547,10418,11694,11477,10856,11041,11417,9956,11006,10818,9378,9922,8773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12695,12390,12549,11846,11990,12106,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,548,10059,11245,11053,10460,10601,11028,9603,10580,10443,9107,9616,8475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12278,11950,12140,11477,11501,11639,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,549,9671,10925,10679,10104,10250,10638,9303,10215,10108,8768,9260,8167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11871,11597,11679,11070,11177,11284,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,550,9414,10543,10331,9808,9962,10310,9023,9953,9832,8533,9069,7953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11485,11226,11387,10770,10854,10961,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,551,9062,10203,9975,9492,9611,9956,8678,9570,9468,8193,8717,7673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11083,10820,10937,10397,10470,10561,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,552,8797,9921,9672,9196,9327,9662,8416,9277,9186,7975,8446,7470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10785,10520,10708,10059,10115,10214,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,553,8495,9535,9372,8869,8984,9320,8187,8976,8895,7737,8188,7209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10428,10167,10299,9719,9836,9870,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,554,8394,9426,9220,8756,8915,9202,8070,8874,8791,7663,8081,7133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10269,10027,10240,9612,9709,9801,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,555,8129,9098,8957,8498,8617,8894,7811,8552,8562,7410,7817,6930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9974,9693,9886,9303,9439,9502,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,556,7944,8908,8742,8299,8397,8730,7619,8392,8352,7234,7635,6748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9710,9458,9643,9098,9173,9266,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,557,7656,8606,8439,8036,8168,8450,7416,8156,8085,7023,7428,6572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9433,9190,9364,8810,8890,8995,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,558,7386,8293,8164,7764,7828,8124,7125,7822,7750,6755,7164,6333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9080,8840,9018,8484,8539,8638,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,559,7187,8041,7901,7510,7600,7853,6912,7605,7546,6552,6973,6179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8817,8572,8714,8229,8263,8369,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,560,6853,7654,7546,7185,7227,7536,6605,7229,7226,6269,6650,5889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8365,8245,8290,7852,7947,7999,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,561,6645,7431,7306,6922,6999,7310,6374,7013,6967,6099,6452,5684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8081,7929,8018,7607,7713,7743,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,562,6434,7204,7063,6689,6785,7044,6192,6791,6734,5872,6185,5508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7851,7672,7802,7325,7445,7449,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,563,6148,6860,6696,6372,6495,6711,5860,6444,6409,5616,5935,5234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7468,7323,7440,6997,7044,7112,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,564,5909,6627,6518,6164,6244,6494,5668,6269,6216,5369,5707,5063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7229,7058,7160,6774,6845,6898,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,565,5641,6304,6182,5888,5972,6179,5415,5960,5952,5146,5502,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6918,6756,6842,6448,6515,6598,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,566,5405,6099,5949,5669,5733,5967,5215,5754,5683,4965,5246,4642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6626,6454,6539,6186,6272,6320,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,567,5214,5823,5743,5434,5527,5724,5008,5528,5473,4741,5041,4456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6364,6211,6335,5947,6028,6093,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,568,5012,5575,5490,5237,5283,5475,4807,5296,5266,4573,4859,4292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6121,5970,6062,5755,5742,5838,0,0,0,0,0,0,0,0,0,0,0,0
PUMA S1,1020,569,4734,5298,5178,4944,5001,5212,4555,5010,4953,4309,4578,4019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5790,5639,5707,5422,5458,5508,0,0,0,0,0,0,0,0,0,0,0,0
