,,Well,,,,,,,,,,,,,E07,E08,E09,E10,E11,E12,,,,,,,,,,,,,D07,D08,D09,D10,D11,D12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F07,F08,F09,F10,F11,F12,G07,G08,G09,G10,G11,G12
PUMA S1,1020,563,6148,6860,6696,6372,6495,6711,0,0,0,0,0,0,6848,6975,6387,6980,7087,7394,0,0,0,0,0,0,0,0,0,0,0,0,6403,7037,7097,6845,6465,6895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6444,6546,6417,6216,5823,5904,6132,5968,5823,5796,5274,4656
PUMA S1,1020,564,5909,6627,6518,6164,6244,6494,0,0,0,0,0,0,6677,6794,6182,6769,6795,7156,0,0,0,0,0,0,0,0,0,0,0,0,6201,6752,6857,6633,6229,6660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6242,6324,6232,6010,5647,5713,5917,5793,5634,5565,5066,4526
PUMA S1,1020,565,5641,6304,6182,5888,5972,6179,0,0,0,0,0,0,6319,6489,5915,6417,6525,6849,0,0,0,0,0,0,0,0,0,0,0,0,5886,6483,6576,6311,5944,6344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5964,6049,5935,5754,5392,5441,5698,5544,5397,5329,4836,4301
PUMA S1,1020,566,5405,6099,5949,5669,5733,5967,0,0,0,0,0,0,6107,6218,5656,6217,6267,6572,0,0,0,0,0,0,0,0,0,0,0,0,5676,6248,6288,6080,5752,6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5729,5823,5707,5512,5210,5232,5458,5340,5191,5152,4666,4141
PUMA S1,1020,567,5214,5823,5743,5434,5527,5724,0,0,0,0,0,0,5819,6000,5454,5985,6057,6363,0,0,0,0,0,0,0,0,0,0,0,0,5485,6005,6043,5839,5492,5871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522,5607,5496,5318,4960,5008,5261,5126,4985,4945,4510,4006
PUMA S1,1020,568,5012,5575,5490,5237,5283,5475,0,0,0,0,0,0,5640,5727,5225,5712,5774,6035,0,0,0,0,0,0,0,0,0,0,0,0,5251,5750,5789,5624,5279,5622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305,5375,5313,5134,4771,4852,5049,4929,4810,4781,4337,3852
PUMA S1,1020,569,4734,5298,5178,4944,5001,5212,0,0,0,0,0,0,5319,5437,4936,5411,5488,5743,0,0,0,0,0,0,0,0,0,0,0,0,4966,5427,5459,5300,4973,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5014,5073,5005,4859,4557,4607,4776,4678,4552,4505,4110,3630
PUMA S1,1020,570,4533,5112,4970,4754,4818,4984,0,0,0,0,0,0,5105,5226,4739,5209,5267,5505,0,0,0,0,0,0,0,0,0,0,0,0,4764,5197,5267,5094,4783,5089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4808,4890,4851,4667,4381,4432,4627,4507,4392,4352,3978,3539
PUMA S1,1020,571,4328,4867,4748,4528,4599,4773,0,0,0,0,0,0,4929,4997,4523,4969,4996,5265,0,0,0,0,0,0,0,0,0,0,0,0,4547,4980,5036,4833,4603,4891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4621,4672,4622,4468,4202,4220,4402,4300,4195,4165,3806,3396
PUMA S1,1020,572,4185,4706,4586,4348,4415,4585,0,0,0,0,0,0,4734,4807,4373,4793,4825,5072,0,0,0,0,0,0,0,0,0,0,0,0,4393,4794,4833,4665,4379,4693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4454,4534,4450,4307,4060,4091,4255,4177,4066,4029,3661,3250
PUMA S1,1020,573,3986,4495,4368,4166,4208,4366,0,0,0,0,0,0,4509,4587,4177,4571,4609,4826,0,0,0,0,0,0,0,0,0,0,0,0,4215,4549,4588,4434,4160,4457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4245,4318,4246,4085,3886,3910,4068,3962,3891,3880,3517,3118
PUMA S1,1020,574,3817,4247,4185,3975,4049,4187,0,0,0,0,0,0,4281,4375,4007,4375,4387,4597,0,0,0,0,0,0,0,0,0,0,0,0,4035,4372,4391,4237,3999,4253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4062,4105,4048,3937,3706,3743,3901,3784,3723,3692,3352,3003
PUMA S1,1020,575,3685,4123,4063,3833,3899,4040,0,0,0,0,0,0,4154,4235,3877,4216,4260,4466,0,0,0,0,0,0,0,0,0,0,0,0,3852,4207,4269,4087,3867,4106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3905,4001,3936,3797,3585,3635,3777,3715,3599,3589,3265,2891
PUMA S1,1020,576,3533,3955,3895,3737,3746,3922,0,0,0,0,0,0,4007,4090,3713,4041,4051,4272,0,0,0,0,0,0,0,0,0,0,0,0,3737,4044,4083,3950,3704,3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3801,3853,3796,3682,3500,3503,3620,3588,3506,3470,3170,2810
PUMA S1,1020,577,3365,3785,3715,3502,3556,3695,0,0,0,0,0,0,3818,3900,3512,3834,3861,4028,0,0,0,0,0,0,0,0,0,0,0,0,3533,3869,3842,3738,3520,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598,3633,3627,3517,3305,3348,3444,3415,3288,3310,3033,2680
PUMA S1,1020,578,3217,3610,3525,3370,3438,3563,0,0,0,0,0,0,3644,3729,3385,3664,3726,3883,0,0,0,0,0,0,0,0,0,0,0,0,3408,3717,3713,3577,3357,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441,3522,3473,3367,3169,3235,3338,3272,3178,3160,2893,2572
PUMA S1,1020,579,3022,3394,3300,3148,3213,3330,0,0,0,0,0,0,3428,3487,3183,3454,3469,3650,0,0,0,0,0,0,0,0,0,0,0,0,3185,3459,3477,3360,3137,3349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3234,3306,3272,3191,3001,3042,3125,3082,2987,2980,2727,2428
PUMA S1,1020,580,2905,3273,3222,3044,3056,3188,0,0,0,0,0,0,3303,3354,3056,3327,3360,3499,0,0,0,0,0,0,0,0,0,0,0,0,3065,3336,3349,3211,3011,3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3125,3180,3134,3044,2878,2918,3006,2956,2906,2876,2632,2369
PUMA S1,1020,581,2717,3039,2988,2838,2890,2996,0,0,0,0,0,0,3076,3118,2855,3120,3132,3265,0,0,0,0,0,0,0,0,0,0,0,0,2870,3112,3136,3005,2835,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2923,2987,2950,2855,2698,2754,2799,2773,2716,2708,2480,2214
PUMA S1,1020,582,2634,2963,2903,2778,2809,2906,0,0,0,0,0,0,3001,3033,2767,3015,3051,3181,0,0,0,0,0,0,0,0,0,0,0,0,2790,3019,3033,2908,2717,2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2842,2896,2859,2772,2645,2677,2740,2697,2637,2634,2401,2179
PUMA S1,1020,583,2529,2838,2791,2680,2678,2807,0,0,0,0,0,0,2858,2898,2662,2878,2907,3030,0,0,0,0,0,0,0,0,0,0,0,0,2660,2895,2912,2788,2601,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2720,2774,2746,2678,2529,2555,2618,2578,2530,2543,2300,2066
PUMA S1,1020,584,2440,2737,2705,2584,2613,2712,0,0,0,0,0,0,2785,2833,2579,2810,2832,2943,0,0,0,0,0,0,0,0,0,0,0,0,2605,2810,2840,2740,2540,2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613,2704,2694,2593,2446,2521,2549,2509,2467,2477,2239,2033
PUMA S1,1020,585,2359,2642,2590,2470,2508,2593,0,0,0,0,0,0,2696,2699,2475,2680,2700,2835,0,0,0,0,0,0,0,0,0,0,0,0,2498,2713,2715,2599,2441,2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,2596,2569,2517,2361,2404,2465,2418,2381,2364,2181,1946
PUMA S1,1020,586,2290,2578,2514,2395,2431,2531,0,0,0,0,0,0,2594,2654,2392,2624,2621,2736,0,0,0,0,0,0,0,0,0,0,0,0,2410,2621,2614,2518,2376,2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478,2514,2496,2416,2295,2323,2394,2383,2320,2309,2122,1898
PUMA S1,1020,587,2180,2460,2382,2309,2322,2424,0,0,0,0,0,0,2492,2529,2279,2503,2516,2609,0,0,0,0,0,0,0,0,0,0,0,0,2298,2516,2510,2416,2246,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,2414,2408,2353,2198,2245,2269,2258,2198,2195,2025,1826
PUMA S1,1020,588,2131,2372,2315,2208,2241,2328,0,0,0,0,0,0,2429,2437,2231,2419,2441,2526,0,0,0,0,0,0,0,0,0,0,0,0,2231,2429,2413,2334,2195,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2275,2347,2308,2253,2154,2164,2194,2200,2158,2148,1963,1760
PUMA S1,1020,589,2083,2324,2267,2158,2184,2254,0,0,0,0,0,0,2332,2385,2173,2337,2370,2459,0,0,0,0,0,0,0,0,0,0,0,0,2173,2370,2388,2264,2126,2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232,2280,2239,2209,2057,2148,2148,2128,2098,2072,1941,1722
PUMA S1,1020,590,2016,2244,2190,2108,2118,2190,0,0,0,0,0,0,2277,2296,2095,2277,2269,2376,0,0,0,0,0,0,0,0,0,0,0,0,2111,2286,2289,2215,2068,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,2205,2194,2150,2031,2061,2088,2058,2021,2024,1846,1675
PUMA S1,1020,591,1955,2189,2137,2055,2070,2152,0,0,0,0,0,0,2194,2244,2033,2210,2216,2308,0,0,0,0,0,0,0,0,0,0,0,0,2045,2213,2215,2148,1990,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099,2135,2125,2092,1938,2007,2040,2002,1963,1970,1817,1620
PUMA S1,1020,592,1902,2126,2057,1969,2005,2078,0,0,0,0,0,0,2135,2178,1961,2147,2141,2252,0,0,0,0,0,0,0,0,0,0,0,0,1986,2159,2160,2078,1947,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2067,2045,2017,1904,1943,1971,1919,1899,1931,1751,1591
PUMA S1,1020,593,1843,2050,2031,1926,1949,2031,0,0,0,0,0,0,2087,2132,1925,2104,2120,2212,0,0,0,0,0,0,0,0,0,0,0,0,1944,2103,2101,2014,1886,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,2043,2029,1972,1865,1930,1913,1916,1869,1860,1710,1534
PUMA S1,1020,594,1782,1992,1960,1869,1881,1959,0,0,0,0,0,0,2026,2029,1872,2026,2031,2119,0,0,0,0,0,0,0,0,0,0,0,0,1863,2040,2042,1960,1816,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,1959,1948,1914,1810,1819,1881,1846,1791,1800,1671,1487
PUMA S1,1020,595,1750,1936,1880,1809,1839,1893,0,0,0,0,0,0,1953,1993,1812,1957,1971,2039,0,0,0,0,0,0,0,0,0,0,0,0,1835,1975,1973,1891,1769,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877,1911,1886,1860,1758,1767,1809,1778,1760,1735,1617,1463
PUMA S1,1020,596,1674,1871,1841,1761,1768,1832,0,0,0,0,0,0,1879,1926,1763,1911,1922,1993,0,0,0,0,0,0,0,0,0,0,0,0,1748,1917,1926,1837,1721,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1797,1846,1844,1808,1707,1732,1756,1730,1717,1708,1551,1408
PUMA S1,1020,597,1620,1849,1783,1704,1725,1792,0,0,0,0,0,0,1840,1902,1697,1866,1869,1943,0,0,0,0,0,0,0,0,0,0,0,0,1710,1857,1866,1785,1684,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,1792,1792,1747,1651,1690,1666,1679,1664,1633,1517,1367
PUMA S1,1020,598,1570,1778,1726,1651,1674,1728,0,0,0,0,0,0,1774,1802,1644,1793,1800,1878,0,0,0,0,0,0,0,0,0,0,0,0,1646,1798,1789,1718,1618,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679,1730,1704,1681,1596,1618,1648,1616,1586,1585,1479,1312
PUMA S1,1020,599,1518,1699,1646,1558,1591,1629,0,0,0,0,0,0,1704,1729,1565,1702,1734,1798,0,0,0,0,0,0,0,0,0,0,0,0,1567,1708,1718,1650,1543,1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633,1687,1652,1595,1520,1554,1569,1558,1526,1537,1413,1268
PUMA S1,1020,600,1449,1645,1607,1541,1558,1594,0,0,0,0,0,0,1653,1685,1543,1657,1683,1744,0,0,0,0,0,0,0,0,0,0,0,0,1527,1657,1670,1592,1512,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567,1615,1613,1556,1499,1512,1535,1518,1501,1484,1388,1215
