Frame,Integrated_Intensity,Mean_Intensity,Subtracted_Integrated_Intensity,Subtracted_Mean_Intensity,Rg_(A),Rger_(A),I0,I0er,MW_Vc_(kDa),MWer_Vc_(kDa),MW_Vp_(kDa),File_Name
48,1.16936456E-02,3.37891355E-02,3.96477298E-06,4.42436112E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0049.tif
49,1.17043329E-02,3.38278711E-02,1.46520602E-05,4.31615699E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0050.tif
50,1.16953765E-02,3.38042825E-02,5.69565495E-06,1.95723660E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0051.tif
51,1.16985456E-02,3.38127948E-02,8.86470110E-06,2.80857403E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0052.tif
52,1.16902098E-02,3.37830894E-02,5.28968953E-07,-1.61932508E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0053.tif
53,1.16877161E-02,3.37766521E-02,-1.96480680E-06,-8.05781019E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0054.tif
54,1.16890189E-02,3.37797590E-02,-6.61973115E-07,-4.94810092E-06,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0055.tif
55,1.17144837E-02,3.38560976E-02,2.48028319E-05,7.13886766E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0056.tif
56,1.17002086E-02,3.38191353E-02,1.05277359E-05,3.44270338E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0057.tif
57,1.17006881E-02,3.38112339E-02,1.10072188E-05,2.65253166E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0058.tif
58,1.16987805E-02,3.38116214E-02,9.09966542E-06,2.69110333E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0059.tif
59,1.17138816E-02,3.38514410E-02,2.42007928E-05,6.67327549E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0060.tif
60,1.16974727E-02,3.38045768E-02,7.79180934E-06,1.98674788E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0061.tif
61,1.16947150E-02,3.38041820E-02,5.03419306E-06,1.94748864E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0062.tif
62,1.16858128E-02,3.37739512E-02,-3.86800172E-06,-1.07566148E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0063.tif
63,1.16939471E-02,3.37969959E-02,4.26625507E-06,1.22865695E-05,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,-1.00000000E+00,SS14_034_0064.tif
