Q,I(Q),Error
2.97455062E-01,2.47966498E-04,2.03314133E-04
2.97740664E-01,1.94851309E-04,1.98187554E-04
2.98026267E-01,3.19141895E-04,2.03978078E-04
2.98311869E-01,-1.72305852E-04,2.02176178E-04
2.98597472E-01,2.82488763E-05,1.99492969E-04
2.98883075E-01,3.37310135E-04,2.06744450E-04
2.99168677E-01,1.30403787E-04,2.01088516E-04
2.99454280E-01,-1.12589449E-04,2.05578010E-04
2.99739882E-01,-1.05347484E-04,2.04088797E-04
3.00025485E-01,-1.11728907E-04,2.05082048E-04
3.00311087E-01,1.98669732E-04,2.10625421E-04
3.00596690E-01,4.61898744E-05,2.03103021E-04
3.00882292E-01,-1.74839050E-04,2.10124556E-04
3.01167895E-01,4.88951802E-04,2.07148300E-04
3.01453498E-01,2.84694135E-04,2.11108349E-04
3.01739100E-01,-8.39568675E-05,2.10804338E-04
3.02024703E-01,1.26384199E-04,2.08422771E-04
3.02310305E-01,-2.05967575E-04,2.15749456E-04
3.02595908E-01,-1.77387148E-04,2.08200653E-04
3.02881510E-01,5.18739223E-04,2.16056596E-04
3.03167113E-01,-1.40633434E-04,2.13042944E-04
3.03452715E-01,2.15310603E-04,2.15066724E-04
3.03738318E-01,1.44492835E-04,2.19448472E-04
3.04023921E-01,1.42011791E-04,2.11601226E-04
3.04309523E-01,-5.82002103E-05,2.20492680E-04
3.04595126E-01,2.44662166E-04,2.15561366E-04
3.04880728E-01,3.89438123E-04,2.21393338E-04
3.05166331E-01,1.07802451E-04,2.20732405E-04
3.05451933E-01,-2.38489360E-04,2.17982861E-04
3.05737536E-01,-8.63596797E-05,2.25261290E-04
3.06023138E-01,-1.05090439E-04,2.17220275E-04
3.06308741E-01,1.81064010E-04,2.25792938E-04
3.06594344E-01,2.17761844E-04,2.24504074E-04
3.06879946E-01,2.88687646E-04,2.24511110E-04
3.07165549E-01,2.54135579E-04,2.31031642E-04
3.07451151E-01,6.01410866E-05,2.23449598E-04
3.07736754E-01,2.77228653E-04,2.31084496E-04
3.08022356E-01,1.78404152E-04,2.25167838E-04
3.08307959E-01,3.71038914E-04,2.32850250E-04
3.08593561E-01,-9.76398587E-06,2.31225310E-04
3.08879164E-01,-4.91254032E-05,2.27830773E-04
3.09164767E-01,3.62806022E-04,2.37877729E-04
3.09450369E-01,9.53450799E-05,2.28449357E-04
3.09735972E-01,1.73225999E-04,2.37093405E-04
3.10021574E-01,-1.79752707E-04,2.32883663E-04
3.10307177E-01,2.12289393E-04,2.36047692E-04
3.10592779E-01,2.01087445E-04,2.42833460E-04
3.10878382E-01,2.70470977E-04,2.32771961E-04
3.11163984E-01,-3.12395394E-04,2.41208067E-04
3.11449587E-01,2.53386796E-04,2.37148789E-04
3.11735190E-01,1.12719834E-04,2.43090624E-04
3.12020792E-01,-9.84296203E-05,2.42642247E-04
3.12306395E-01,-1.15454197E-04,2.41632087E-04
3.12591997E-01,2.53673643E-04,2.48806211E-04
3.12877600E-01,5.88547438E-04,2.41107529E-04
3.13163202E-01,1.69996172E-04,2.46289662E-04
3.13448805E-01,1.50594860E-04,2.44001831E-04
3.13734407E-01,-4.50164080E-05,2.43249970E-04
3.14020010E-01,5.06684184E-04,2.51348425E-04
3.14305613E-01,2.52656639E-04,2.38433565E-04
3.14591215E-01,5.38229942E-05,2.47760136E-04
3.14876818E-01,-8.53613019E-05,2.42042415E-04
3.15162420E-01,-3.94854695E-04,2.43214348E-04
3.15448023E-01,-6.22794032E-05,2.46575177E-04
3.15733625E-01,3.86025757E-04,2.43082122E-04
3.16019228E-01,8.43156129E-04,2.53260549E-04
3.16304830E-01,-2.94573605E-04,2.38885529E-04
3.16590433E-01,-8.61920416E-05,2.48798655E-04
3.16876036E-01,-2.14248896E-04,2.44918058E-04
3.17161638E-01,-6.62289560E-04,2.46781124E-04
3.17447241E-01,2.02693045E-04,2.53369314E-04
3.17732843E-01,-2.59950757E-05,2.42683735E-04
3.18018446E-01,-2.27544457E-04,2.53679701E-04
3.18304048E-01,1.44086778E-04,2.49280976E-04
3.18589651E-01,1.94296241E-04,2.54348240E-04
3.18875253E-01,1.52926892E-04,2.56762905E-04
3.19160856E-01,1.35265291E-04,2.54619788E-04
3.19446459E-01,-2.93150544E-04,2.61311238E-04
3.19732061E-01,-2.16327608E-05,2.50484930E-04
3.20017664E-01,-2.11257488E-04,2.63738556E-04
3.20303266E-01,1.05418265E-04,2.59320562E-04
3.20588869E-01,3.84960324E-04,2.63849415E-04
3.20874471E-01,-5.75557351E-05,2.68367974E-04
3.21160074E-01,-2.96905637E-06,2.57427574E-04
3.21445676E-01,-9.96738672E-05,2.70194110E-04
3.21731279E-01,4.25796956E-04,2.63376588E-04
3.22016882E-01,9.11429524E-05,2.73836601E-04
3.22302484E-01,-2.16998160E-04,2.67890211E-04
3.22588087E-01,1.04021281E-04,2.69526299E-04
3.22873689E-01,-5.42413443E-04,2.78512407E-04
3.23159292E-01,-3.13315541E-04,2.63431561E-04
3.23444894E-01,1.85295939E-05,2.83651694E-04
3.23730497E-01,4.53881919E-04,2.73135774E-04
3.24016099E-01,7.33844936E-05,2.80203309E-04
3.24301702E-01,2.58386135E-04,2.90360319E-04
3.24587305E-01,-1.84990466E-04,2.70266792E-04
3.24872907E-01,-1.20062381E-04,2.89197790E-04
3.25158510E-01,4.68961895E-04,2.78934462E-04
3.25444112E-01,4.15463001E-04,2.92366873E-04
3.25729715E-01,3.79934907E-04,2.87950688E-04
3.26015317E-01,-7.62976706E-05,2.87803073E-04
3.26300920E-01,-1.55352056E-04,3.01012422E-04
3.26586522E-01,3.44362110E-04,2.85392299E-04
3.26872125E-01,-2.42941082E-04,2.99166477E-04
3.27157728E-01,-4.62308526E-05,2.90159872E-04
3.27443330E-01,2.07893550E-04,3.01620607E-04
3.27728933E-01,5.44417650E-04,3.09060344E-04
3.28014535E-01,2.15761364E-04,2.93529406E-04
3.28300138E-01,1.68606639E-04,3.15600262E-04
3.28585740E-01,-1.93729997E-04,2.94688061E-04
3.28871343E-01,-7.00224191E-04,3.11228353E-04
3.29156945E-01,1.93946064E-04,3.07089517E-04
3.29442548E-01,-4.31537628E-05,3.11009336E-04
3.29728151E-01,-7.65398145E-05,3.25803503E-04
3.30013753E-01,-1.54390931E-04,3.01992704E-04
3.30299356E-01,4.26605344E-04,3.30528191E-04
3.30584958E-01,-9.17539001E-05,3.10783971E-04
3.30870561E-01,1.09530985E-04,3.26016772E-04
3.31156163E-01,2.66816467E-04,3.32329830E-04
3.31441766E-01,8.11330974E-05,3.18641226E-04
3.31727368E-01,-3.37455422E-04,3.43380001E-04
3.32012971E-01,-7.61486590E-05,3.18883588E-04
3.32298574E-01,-2.97874212E-04,3.42577479E-04
3.32584176E-01,2.43734568E-04,3.31317453E-04
3.32869779E-01,6.77667558E-05,3.40752132E-04
3.33155381E-01,1.26235187E-04,3.59518921E-04
3.33440984E-01,6.17220998E-04,3.29577529E-04
3.33726586E-01,4.68079001E-04,3.61441793E-04
3.34012189E-01,1.35488808E-05,3.38632511E-04
3.34297791E-01,-6.01559877E-05,3.58378659E-04
3.34583394E-01,-5.25273383E-04,3.57621769E-04
3.34868997E-01,2.70869583E-04,3.52913440E-04
3.35154599E-01,-4.33549285E-05,3.80926976E-04
3.35440202E-01,-1.56372786E-04,3.46400128E-04
3.35725804E-01,1.51712447E-04,3.81790574E-04
3.36011407E-01,1.63368881E-04,3.67251498E-04
3.36297009E-01,-4.26564366E-04,3.74173478E-04
3.36582612E-01,-1.59669667E-04,4.03006204E-04
3.36868214E-01,3.14425677E-04,3.61902099E-04
3.37153817E-01,-4.54671681E-05,4.02413953E-04
3.37439420E-01,1.62456185E-04,3.77754780E-04
3.37725022E-01,1.14373863E-04,4.02677571E-04
3.38010625E-01,3.15487385E-04,4.04328480E-04
3.38296227E-01,2.33881176E-04,3.91584736E-04
3.38581830E-01,-1.94653869E-04,4.36244175E-04
3.38867432E-01,-5.19417226E-04,3.81776520E-04
3.39153035E-01,6.51128590E-04,4.44300016E-04
3.39438637E-01,1.73874199E-04,4.02779713E-04
3.39724240E-01,-2.21680850E-04,4.34090832E-04
3.40009843E-01,6.09010458E-05,4.67644598E-04
3.40295445E-01,-5.66218048E-04,4.00801429E-04
3.40581048E-01,5.58786094E-04,4.68319544E-04
3.40866650E-01,4.48588282E-04,4.28610256E-04
3.41152253E-01,-3.46530229E-04,4.65412479E-04
3.41437855E-01,-1.82274729E-04,4.56727469E-04
3.41723458E-01,3.58670950E-05,4.59372161E-04
3.42009060E-01,4.41621989E-04,5.20527382E-04
3.42294663E-01,4.66924161E-04,4.45033419E-04
3.42580266E-01,6.81445003E-04,5.10680128E-04
3.42865868E-01,7.04243779E-04,4.82537175E-04
3.43151471E-01,-8.00531358E-04,4.96871177E-04
3.43437073E-01,3.49637121E-04,5.73415326E-04
3.43722676E-01,9.09186900E-04,4.69742697E-04
3.44008278E-01,4.84175980E-04,6.15103970E-04
3.44293881E-01,-3.93796712E-04,4.85218689E-04
3.44579483E-01,1.07262284E-04,5.92601613E-04
3.44865086E-01,7.05040991E-04,5.51925598E-04
3.45150689E-01,-5.33334911E-04,5.60593457E-04
3.45436291E-01,-7.72647560E-04,6.93426356E-04
3.45721894E-01,3.20125371E-04,5.07363822E-04
3.46007496E-01,-2.11559236E-04,7.28960707E-04
3.46293099E-01,5.70714474E-04,5.50438690E-04
3.46578701E-01,-3.36464494E-04,7.36541842E-04
3.46864304E-01,-4.25215811E-04,6.67187742E-04
3.47149906E-01,2.18797475E-04,6.46172427E-04
3.47435509E-01,2.02215835E-03,8.55722979E-04
3.47721112E-01,-7.22818077E-05,6.12291291E-04
3.48006714E-01,1.06950477E-03,9.08155072E-04
3.48292317E-01,2.86288559E-04,6.60068638E-04
3.48577919E-01,1.08267367E-03,9.84339820E-04
3.48863522E-01,9.69581306E-05,9.98287523E-04
3.49149124E-01,-8.68763775E-04,7.36262855E-04
